entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,exit_time,exit_price,exit_reason,pnl,side
2026-03-23 06:44:00+00:00,4197.9,4172.9,4227.9,2026-03-23 07:16:00+00:00,3,0.8097906112670898,0.8337877988815308,2026-03-23 06:47:00+00:00,4172.9,stop_loss,-25.0,up
2026-03-23 06:48:00+00:00,4170.75,4145.75,4258.42,2026-03-23 07:37:00+00:00,16,0.6712985038757324,0.9467537999153137,2026-03-23 07:08:00+00:00,4145.75,stop_loss,-25.0,up
2026-03-23 07:09:00+00:00,4144.16,4119.16,4194.71,2026-03-23 07:47:00+00:00,8,0.6845109462738037,0.9316034317016602,2026-03-23 07:18:00+00:00,4119.16,stop_loss,-25.0,up
2026-03-23 07:19:00+00:00,4115.54,4090.54,4283.66,2026-03-23 08:57:00+00:00,49,0.5902234315872192,0.9688406586647034,2026-03-23 08:32:00+00:00,4259.96,reverse_signal,144.42000000000007,up
2026-03-23 08:33:00+00:00,4259.24,4284.24,4203.12,2026-03-23 09:45:00+00:00,22,0.7371297478675842,0.402966171503067,2026-03-23 09:16:00+00:00,4284.24,stop_loss,-25.0,down
2026-03-23 09:17:00+00:00,4288.06,4313.06,4258.06,2026-03-23 09:47:00+00:00,0,0.8320557475090027,0.4255656599998474,2026-03-23 09:17:00+00:00,4285.14,reverse_signal,2.9200000000000728,down
2026-03-23 09:18:00+00:00,4285.2,4260.2,4319.08,2026-03-23 09:49:00+00:00,1,0.8504845499992371,0.5588302612304688,2026-03-23 09:27:00+00:00,4295.9,reverse_signal,10.699999999999818,up
2026-03-23 09:28:00+00:00,4295.91,4320.91,4224.98,2026-03-23 10:08:00+00:00,7,0.841820478439331,0.30640003085136414,2026-03-23 09:39:00+00:00,4241.35,reverse_signal,54.55999999999949,down
2026-03-23 09:40:00+00:00,4241.29,4216.29,4271.29,2026-03-23 10:10:00+00:00,1,0.6028711199760437,0.5972687005996704,2026-03-23 09:41:00+00:00,4245.82,reverse_signal,4.529999999999745,up
2026-03-23 09:42:00+00:00,4245.86,4270.86,4215.86,2026-03-23 10:12:00+00:00,0,0.5319631695747375,0.4323846101760864,2026-03-23 09:44:00+00:00,4226.04,reverse_signal,19.81999999999971,down
2026-03-23 09:45:00+00:00,4226.06,4201.06,4269.62,2026-03-23 10:19:00+00:00,3,0.6914899945259094,0.6534332633018494,2026-03-23 09:56:00+00:00,4247.73,reverse_signal,21.669999999999163,up
2026-03-23 09:57:00+00:00,4248.13,4273.13,4218.13,2026-03-23 10:45:00+00:00,6,0.8457297086715698,0.31609445810317993,2026-03-23 10:18:00+00:00,4273.13,stop_loss,-25.0,down
2026-03-23 10:19:00+00:00,4273.4,4298.4,4228.03,2026-03-23 11:06:00+00:00,10,0.7814731597900391,0.2869871258735657,2026-03-23 10:37:00+00:00,4245.87,reverse_signal,27.529999999999745,down
