pattern,fh,sh,eh,ob,cool,os,rec,slk,rob,ros,n_bars,tpx,slx,rr,pt,nt,pnl,wr,dd
F15S60,15,60,360,-5,-20,-60,-30,0,20,15,4303,0.65,0.35,1.8571428571428574,0.45,89,-6.581730451972817,38.20224719101123,-505.00066024520856
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.6,0.3,2.0,0.45,7,-6.648554929510283,57.14285714285714,-59.28878489033741
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.7,0.2,3.4999999999999996,0.45,3,-7.015478468005313,33.33333333333333,-15.64276763196085
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.6,0.15,4.0,0.4,98,-7.068315914130835,28.57142857142857,-304.7956309857873
F15S60,15,60,360,-5,-30,-40,-30,10,15,15,4457,0.6,0.3,2.0,0.45,116,-7.240758588882727,43.103448275862064,-496.80905011463983
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.55,0.25,2.2,0.45,6,-7.290191588544985,50.0,-49.800191588544294
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.55,0.25,2.2,0.4,7,-7.310191588545422,42.857142857142854,-49.82019158854473
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.6,0.3,2.0,0.45,16,-7.360284556415081,43.75,-74.8927219989373
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.55,0.25,2.2,0.45,5,-7.926950666575067,40.0,-27.549507285220898
F30S120,30,120,240,-5,-20,-50,-30,5,20,15,1521,0.6,0.15,4.0,0.4,7,-8.036097635673741,14.285714285714285,-56.87058536569566
F60S90,60,90,360,-5,-20,-40,-30,10,15,10,862,0.6,0.15,4.0,0.45,7,-8.24945929819387,28.57142857142857,-72.12177805273222
F60S90,60,90,360,-5,-20,-40,-30,10,15,10,862,0.6,0.15,4.0,0.4,7,-8.24945929819387,28.57142857142857,-72.12177805273222
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.55,0.25,2.2,0.45,9,-8.25832199609522,33.33333333333333,-39.7744689830206
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.7,0.2,3.4999999999999996,0.45,2,-9.400000000000546,50.0,-13.670000000000073
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.65,0.35,1.8571428571428574,0.4,6,-9.569265974039808,33.33333333333333,-42.788574848807
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.6,0.3,2.0,0.45,3,-10.31111552854236,66.66666666666666,0.0
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.6,0.3,2.0,0.4,3,-10.31111552854236,66.66666666666666,0.0
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.6,0.15,4.0,0.45,3,-10.376358810860438,33.33333333333333,-36.33625628700702
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.7,0.2,3.4999999999999996,0.45,9,-10.62223653056708,44.44444444444444,-108.14223653056706
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.6,0.3,2.0,0.45,11,-11.49949951533199,45.45454545454545,-136.80622990714073
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.7,0.2,3.4999999999999996,0.4,1,-11.80613673943435,0.0,0.0
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.6,0.15,4.0,0.45,1,-12.372012326182812,0.0,0.0
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.6,0.15,4.0,0.4,1,-12.372012326182812,0.0,0.0
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.6,0.15,4.0,0.45,1,-12.875772628897721,0.0,0.0
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.6,0.15,4.0,0.45,143,-13.047497979528998,32.16783216783217,-414.27933868002174
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.7,0.2,3.4999999999999996,0.4,7,-13.165959476315948,28.57142857142857,-70.84590045155255
F60S90,60,90,360,-5,-30,-40,-30,0,15,15,485,0.6,0.15,4.0,0.45,1,-13.248484729791016,0.0,0.0
F60S90,60,90,360,-5,-30,-40,-30,0,15,15,485,0.6,0.15,4.0,0.4,1,-13.248484729791016,0.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.6,0.25,2.4,0.4,6,-13.422531153426462,33.33333333333333,-68.79441286281417
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.7,0.2,3.4999999999999996,0.45,6,-13.549881024191563,33.33333333333333,-74.57618142420142
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.15,4.0,0.4,4,-13.667995269799576,25.0,-14.26799526979994
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.6,0.15,4.0,0.45,9,-13.904011240018917,33.33333333333333,-83.11131844135798
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.65,0.35,1.8571428571428574,0.45,3,-14.062968116632874,66.66666666666666,0.0
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.6,0.3,2.0,0.4,2,-14.08199909526411,50.0,0.0
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.15,4.0,0.45,3,-14.26799526979994,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.7,0.2,3.4999999999999996,0.45,2,-14.8168649041545,0.0,-1.230000000000473
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.7,0.2,3.4999999999999996,0.4,2,-14.853993693066514,0.0,-1.230000000000473
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.7,0.2,3.4999999999999996,0.45,2,-14.853993693066514,0.0,-1.230000000000473
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.6,0.3,2.0,0.45,2,-14.95199909526309,50.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.7,0.2,3.4999999999999996,0.45,1,-15.439258709272508,0.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.55,0.25,2.2,0.45,14,-16.12297349741675,28.57142857142857,-100.86640786220687
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.6,0.25,2.4,0.45,6,-16.43974610058467,33.33333333333333,-41.96450837235352
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.3,2.0,0.45,53,-16.854172214343635,49.056603773584904,-313.55395203579064
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.25,2.4,0.45,4,-16.960000000000946,25.0,-19.76000000000022
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.3,2.0,0.45,4,-16.960000000000946,25.0,-19.76000000000022
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.65,0.35,1.8571428571428574,0.45,55,-17.11092231393559,40.0,-328.0304905149551
F60S90,60,90,360,-5,-20,-60,-30,5,20,15,607,0.7,0.2,3.4999999999999996,0.45,1,-17.162842922694836,0.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,5,20,15,1160,0.65,0.25,2.6,0.45,11,-17.208699869938755,27.27272727272727,-115.41681567266824
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.65,0.35,1.8571428571428574,0.4,7,-17.471398379033417,42.857142857142854,-44.39999999999873
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.7,0.2,3.4999999999999996,0.45,1,-18.141332730175236,0.0,0.0
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.7,0.2,3.4999999999999996,0.4,1,-18.141332730175236,0.0,0.0
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.6,0.25,2.4,0.45,16,-18.144747528717744,43.75,-87.8151120641528
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.3,2.0,0.4,4,-18.18000000000029,25.0,-19.76000000000022
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.25,2.4,0.4,4,-18.18000000000029,25.0,-19.76000000000022
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.7,0.2,3.4999999999999996,0.4,5,-18.20691789911325,20.0,-58.4148491822707
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.15,4.0,0.45,37,-18.659496428043894,35.13513513513514,-225.09281509128414
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.7,0.2,3.4999999999999996,0.45,5,-18.77691789911296,20.0,-58.4148491822707
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.7,0.2,3.4999999999999996,0.4,3,-19.146078579849018,0.0,-5.5600000000004
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.7,0.2,3.4999999999999996,0.45,3,-19.146078579849018,0.0,-5.5600000000004
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.15,4.0,0.4,46,-19.242321089961024,34.78260869565217,-224.18281509128428
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.6,0.25,2.4,0.45,3,-19.359197571707227,66.66666666666666,-63.29894148390213
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.6,0.15,4.0,0.4,174,-19.80386355478322,28.735632183908045,-382.70717557340413
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.6,0.25,2.4,0.45,13,-20.30602544366684,23.076923076923077,-103.6286999579861
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.6,0.3,2.0,0.4,6,-20.40394553466558,33.33333333333333,-82.55329543537664
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.6,0.15,4.0,0.45,4,-20.588643079868234,25.0,-45.46864307986834
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.65,0.25,2.6,0.45,6,-20.844567314218693,50.0,-54.536425614907785
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.25,2.4,0.4,3,-21.079992116333415,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.25,2.4,0.45,3,-21.079992116333415,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.65,0.25,2.6,0.4,3,-21.079992116333415,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.65,0.25,2.6,0.45,3,-21.079992116333415,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.55,0.25,2.2,0.4,3,-21.236389638329456,33.33333333333333,-21.83638963832982
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.6,0.25,2.4,0.45,4,-21.335331603504073,50.0,-38.597660679211
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.6,0.25,2.4,0.45,1,-21.459621048162262,0.0,0.0
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.6,0.15,4.0,0.45,5,-21.996839272744182,20.0,-29.857632852505958
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.65,0.25,2.6,0.4,3,-22.54358113019316,0.0,-5.5600000000004
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.65,0.25,2.6,0.45,3,-22.54358113019316,0.0,-5.5600000000004
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.65,0.25,2.6,0.4,1,-22.676665912719727,0.0,0.0
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.65,0.25,2.6,0.45,1,-22.676665912719727,0.0,0.0
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.7,0.2,3.4999999999999996,0.4,4,-22.934729351198257,25.0,-17.626375124737024
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.6,0.25,2.4,0.45,74,-23.072860209387272,41.891891891891895,-419.1796498735539
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.65,0.25,2.6,0.4,1,-23.670000000000073,0.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.65,0.25,2.6,0.45,1,-23.670000000000073,0.0,0.0
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.3,2.0,0.45,3,-24.485990539599698,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.6,0.3,2.0,0.4,3,-24.485990539599698,0.0,-4.050000000000182
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.6,0.25,2.4,0.4,5,-24.63337200384376,60.0,-95.8531159160384
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.6,0.3,2.0,0.45,2,-24.86999999999989,0.0,-2.819999999999709
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.6,0.3,2.0,0.4,2,-24.86999999999989,0.0,-2.819999999999709
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.7,0.2,3.4999999999999996,0.45,7,-25.057402512021326,42.857142857142854,-108.4328874599014
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.6,0.15,4.0,0.4,10,-25.726064050743844,30.0,-83.11131844135798
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.6,0.15,4.0,0.4,216,-25.77374962411932,29.166666666666668,-515.3027322526141
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.6,0.15,4.0,0.45,1,-25.829999999999927,0.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.6,0.15,4.0,0.4,15,-25.865227883676653,26.666666666666668,-194.47268209093545
F15S60,15,60,360,-5,-20,-40,-30,0,20,10,8850,0.65,0.25,2.6,0.45,196,-25.928747097174437,38.775510204081634,-704.8884214206646
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.6,0.25,2.4,0.4,24,-27.524656868953116,29.166666666666668,-201.28894961900278
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.55,0.25,2.2,0.45,7,-27.56054643412608,57.14285714285714,-95.8531159160384
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.55,0.25,2.2,0.4,7,-27.56054643412608,57.14285714285714,-95.8531159160384
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.65,0.35,1.8571428571428574,0.45,3,-27.89198896286598,0.0,-4.050000000000182
F30S120,30,120,240,0,-20,-40,-30,5,15,15,710,0.65,0.35,1.8571428571428574,0.4,3,-27.89198896286598,0.0,-4.050000000000182
F15S60,15,60,360,-5,-20,-40,-20,0,20,15,5230,0.65,0.35,1.8571428571428574,0.45,104,-27.902706329133707,44.230769230769226,-751.4898129184621
F60S90,60,90,360,-5,-20,-60,-30,5,15,15,588,0.55,0.25,2.2,0.4,6,-28.059801753750435,33.33333333333333,-47.682358372396266
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.15,4.0,0.45,1,-28.237058162801986,0.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.15,4.0,0.4,1,-28.237058162801986,0.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.6,0.15,4.0,0.4,2,-28.93988676835579,50.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.6,0.15,4.0,0.45,2,-28.93988676835579,50.0,0.0
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.6,0.3,2.0,0.4,62,-28.998734445460286,48.38709677419355,-310.3171217650688
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.6,0.15,4.0,0.45,3,-29.213820636406126,33.33333333333333,-17.9682628721348
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.6,0.15,4.0,0.4,6,-29.258824255599393,16.666666666666664,-37.77683927274393
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.65,0.35,1.8571428571428574,0.4,3,-29.33701358226972,0.0,-5.5600000000004
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.65,0.35,1.8571428571428574,0.45,3,-29.33701358226972,0.0,-5.5600000000004
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.55,0.25,2.2,0.45,9,-30.269268336598543,33.33333333333333,-99.85926833659869
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.6,0.3,2.0,0.45,10,-30.88615355888942,20.0,-134.01615355888862
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.55,0.25,2.2,0.4,3,-31.20578100291823,33.33333333333333,-32.785781002918156
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.65,0.35,1.8571428571428574,0.45,1,-31.74733227780689,0.0,0.0
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.65,0.35,1.8571428571428574,0.4,1,-31.74733227780689,0.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.65,0.25,2.6,0.4,7,-31.964567314218584,42.857142857142854,-65.65642561490768
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.6,0.3,2.0,0.45,4,-32.006397924204975,50.0,-46.317192815053204
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.7,0.2,3.4999999999999996,0.45,93,-33.20844601956878,30.107526881720432,-302.05503982144864
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.55,0.25,2.2,0.45,3,-33.65578100291805,33.33333333333333,-35.235781002917975
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.7,0.2,3.4999999999999996,0.45,7,-33.86778619644383,42.857142857142854,-86.0826339118421
F15S60,15,60,360,-5,-20,-40,-30,5,20,10,4446,0.7,0.2,3.4999999999999996,0.4,86,-34.967402072762525,30.23255813953488,-274.5194232184567
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.7,0.2,3.4999999999999996,0.4,3,-34.98686490415457,0.0,-21.400000000000546
F60S90,60,90,360,-5,-20,-40,-30,5,15,15,2211,0.6,0.3,2.0,0.4,67,-35.214707828410155,35.82089552238806,-377.30935708752077
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.6,0.15,4.0,0.4,3,-35.42684685186941,33.33333333333333,-27.723423425934925
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.6,0.15,4.0,0.45,3,-35.42684685186941,33.33333333333333,-27.723423425934925
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.7,0.2,3.4999999999999996,0.4,1,-35.65237594251175,0.0,0.0
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.65,0.35,1.8571428571428574,0.4,4,-35.66296811663324,50.0,-21.600000000000364
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.6,0.25,2.4,0.45,12,-35.704858357836656,25.0,-98.68566634935951
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.15,4.0,0.4,1,-36.170061991466355,0.0,0.0
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.6,0.15,4.0,0.45,1,-36.170061991466355,0.0,0.0
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.6,0.15,4.0,0.45,59,-36.24221555753593,32.20338983050847,-263.19917121286653
F60S90,60,90,360,-5,-20,-60,-30,5,20,15,607,0.55,0.25,2.2,0.45,6,-36.50576795563666,33.33333333333333,-33.223060938590606
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.6,0.3,2.0,0.4,16,-36.618272488553885,18.75,-132.3264399495829
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.65,0.25,2.6,0.4,8,-36.63376569989532,62.5,-66.15609477560156
F30S120,30,120,240,-5,-30,-40,-30,0,15,10,778,0.6,0.15,4.0,0.45,5,-37.697357726585324,40.0,-53.24529409072602
F30S120,30,120,240,-5,-30,-40,-30,0,15,10,778,0.6,0.15,4.0,0.4,5,-37.697357726585324,40.0,-53.24529409072602
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.55,0.25,2.2,0.45,16,-38.00748989540898,37.5,-201.5109158122923
F60S90,60,90,360,-5,-20,-60,-30,5,20,15,607,0.7,0.2,3.4999999999999996,0.4,2,-38.04267864508711,0.0,-17.162842922694836
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.65,0.25,2.6,0.4,4,-39.16867755715066,50.0,-32.92941461669852
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.7,0.2,3.4999999999999996,0.45,40,-39.33121761247412,32.5,-183.67730974091137
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.6,0.15,4.0,0.4,12,-40.6232790046779,25.0,-165.03664497973205
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.6,0.25,2.4,0.4,7,-40.760066700074276,28.57142857142857,-66.28482897184313
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.55,0.25,2.2,0.4,3,-40.98240863888623,33.33333333333333,-65.22240863888601
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.55,0.25,2.2,0.45,3,-41.03240863888641,33.33333333333333,-65.22240863888601
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.65,0.25,2.6,0.45,7,-41.19376569989481,57.14285714285714,-66.15609477560156
F15S60,15,60,360,-5,-20,-60,-30,0,20,15,4303,0.65,0.25,2.6,0.45,83,-42.25806722495963,36.144578313253014,-296.1544033535183
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.7,0.2,3.4999999999999996,0.45,158,-42.31805885810081,33.54430379746836,-557.5708431179492
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.65,0.25,2.6,0.45,72,-42.77516881435531,33.33333333333333,-344.3739529418258
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.6,0.15,4.0,0.4,4,-43.30344518333277,50.0,-39.13344518333179
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.65,0.25,2.6,0.45,10,-43.35682449703381,30.0,-98.31776154283853
F60S90,60,90,360,-5,-20,-60,-30,5,20,15,607,0.6,0.25,2.4,0.4,5,-43.67728387074021,20.0,-42.90710730673891
F30S120,30,120,240,-5,-20,-50,-30,0,20,10,993,0.6,0.15,4.0,0.45,3,-43.79344518333255,33.33333333333333,-39.13344518333179
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.6,0.3,2.0,0.45,143,-44.52814568025087,42.65734265734265,-446.0366508940565
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.55,0.25,2.2,0.4,2,-45.353331825439454,0.0,-22.676665912719727
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.6,0.25,2.4,0.45,2,-45.353331825439454,0.0,-22.676665912719727
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.6,0.25,2.4,0.4,2,-45.353331825439454,0.0,-22.676665912719727
F60S90,60,90,360,0,-20,-40,-30,0,20,15,556,0.55,0.25,2.2,0.45,2,-45.353331825439454,0.0,-22.676665912719727
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.65,0.35,1.8571428571428574,0.4,4,-45.87563751473499,0.0,-22.100000000000364
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.7,0.2,3.4999999999999996,0.45,6,-46.42229310496714,33.33333333333333,-104.49594647836784
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.65,0.35,1.8571428571428574,0.45,4,-47.38563751473521,0.0,-23.610000000000582
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.65,0.35,1.8571428571428574,0.4,8,-47.90746424490726,62.5,-71.5267249508961
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.6,0.25,2.4,0.45,141,-48.61128800126926,43.97163120567376,-510.0804108918969
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.6,0.15,4.0,0.45,4,-48.7310819888412,0.0,-39.81942446543508
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.6,0.15,4.0,0.45,6,-49.68505963026291,16.666666666666664,-68.41191699332376
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.6,0.15,4.0,0.4,6,-49.68505963026291,16.666666666666664,-68.41191699332376
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.6,0.25,2.4,0.4,3,-49.69576333432542,33.33333333333333,-20.62002054363711
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.6,0.25,2.4,0.45,3,-49.69576333432542,33.33333333333333,-20.62002054363711
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.65,0.35,1.8571428571428574,0.45,12,-50.48381318164138,33.33333333333333,-182.68238338485844
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.55,0.25,2.2,0.45,4,-50.758677557150804,50.0,-32.92941461669852
F30S120,30,120,240,-5,-20,-60,-30,0,20,15,932,0.55,0.25,2.2,0.4,4,-50.758677557150804,50.0,-32.92941461669852
F15S60,15,60,360,-5,-20,-60,-30,0,15,15,3958,0.65,0.35,1.8571428571428574,0.45,76,-50.94041461122697,40.78947368421053,-422.9656037390805
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.65,0.25,2.6,0.4,6,-51.298974673308294,33.33333333333333,-41.43431988293469
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.65,0.25,2.6,0.4,154,-51.610142063342664,38.961038961038966,-726.1438561971631
F60S90,60,90,360,-5,-20,-50,-30,5,20,15,1160,0.6,0.3,2.0,0.4,16,-52.25101294712067,31.25,-152.252592629859
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.7,0.2,3.4999999999999996,0.4,2,-52.40382327718635,0.0,-36.96456456791384
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.65,0.35,1.8571428571428574,0.45,7,-52.46746424490675,57.14285714285714,-71.5267249508961
F60S90,60,90,360,-5,-20,-50,-30,0,20,15,1944,0.6,0.3,2.0,0.45,17,-52.51591293331603,29.411764705882355,-172.0901914545111
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.6,0.25,2.4,0.45,12,-52.75367888040273,25.0,-122.4673234785405
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.55,0.25,2.2,0.4,25,-53.27290400153788,40.0,-197.88895457729313
F30S120,30,120,240,0,-20,-40,-30,0,20,15,1063,0.7,0.2,3.4999999999999996,0.45,7,-54.21395931217057,14.285714285714285,-115.3814544007264
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.6,0.15,4.0,0.4,2,-54.440325053978995,0.0,-28.610325053979068
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.7,0.2,3.4999999999999996,0.45,1,-54.57318235780713,0.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,0,15,10,635,0.7,0.2,3.4999999999999996,0.4,1,-54.57318235780713,0.0,0.0
F60S90,60,90,360,-5,-20,-40,-20,0,20,15,585,0.65,0.25,2.6,0.45,4,-54.69713549559037,25.0,-44.83248070521677
F60S90,60,90,360,-5,-20,-60,-30,0,15,15,854,0.7,0.2,3.4999999999999996,0.45,3,-54.775494512455225,0.0,-34.45680340384024
F60S90,60,90,360,-5,-20,-50,-30,5,20,15,1160,0.6,0.3,2.0,0.45,14,-55.6438103567948,28.57142857142857,-131.7453900395335
F30S120,30,120,240,-5,-30,-40,-30,0,15,10,778,0.55,0.25,2.2,0.45,3,-56.02343939309867,33.33333333333333,-33.219999999999345
F30S120,30,120,240,0,-20,-40,-30,0,15,15,874,0.6,0.15,4.0,0.45,4,-56.44028906045696,0.0,-46.25073012557095
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.55,0.25,2.2,0.45,15,-57.12755000742436,26.666666666666668,-143.68031547191458
F60S90,60,90,360,-5,-20,-60,-30,0,20,15,992,0.6,0.25,2.4,0.4,15,-57.18279517980909,26.666666666666668,-120.16360317133194
