side,signal_ts,entry_time,entry_price,entry_style,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win
-1,2025-06-06 09:15:00+00:00,2025-06-06 09:16:00+00:00,3361.1,breakout,3365.4,3348.1999999999994,4.300000000000182,12.900000000000546,120,2025-06-06 11:16:00+00:00,3361.1,3365.4,0,2025-06-06 11:16:00+00:00,3362.13,timeout,-1.0300000000002,False
1,2025-06-06 12:30:00+00:00,2025-06-06 12:33:00+00:00,3361.13,breakout,3354.73,3380.3300000000004,6.400000000000091,19.200000000000273,120,2025-06-06 14:33:00+00:00,3354.73,3361.13,0,2025-06-06 12:35:00+00:00,3354.73,stop_loss,-6.400000000000091,False
-1,2025-06-06 13:30:00+00:00,2025-06-06 13:31:00+00:00,3354.46,breakout,3358.8,3341.4399999999996,4.3400000000001455,13.020000000000437,120,2025-06-06 15:45:00+00:00,3354.46,3358.8,1,2025-06-06 14:00:00+00:00,3341.4399999999996,target_hit,13.020000000000437,True
-1,2025-06-06 14:15:00+00:00,2025-06-06 14:16:00+00:00,3337.43,breakout,3342.58,3321.9799999999996,5.150000000000091,15.450000000000273,120,2025-06-06 16:16:00+00:00,3337.43,3342.58,0,2025-06-06 14:20:00+00:00,3321.9799999999996,target_hit,15.450000000000273,True
-1,2025-06-06 14:30:00+00:00,2025-06-06 14:31:00+00:00,3327.03,breakout,3335.98,3300.1800000000007,8.949999999999818,26.849999999999454,120,2025-06-06 17:15:00+00:00,3327.03,3335.98,2,2025-06-06 15:38:00+00:00,3335.98,stop_loss,-8.949999999999818,False
1,2025-06-09 14:00:00+00:00,2025-06-09 14:01:00+00:00,3317.59,breakout,3314.03,3328.27,3.5599999999999454,10.679999999999836,120,2025-06-09 16:01:00+00:00,3314.03,3317.59,0,2025-06-09 15:22:00+00:00,3328.27,target_hit,10.679999999999836,True
-1,2025-06-10 11:45:00+00:00,2025-06-10 11:51:00+00:00,3336.03,breakout,3339.8,3324.7200000000003,3.769999999999982,11.309999999999945,120,2025-06-10 13:51:00+00:00,3336.03,3339.8,0,2025-06-10 12:32:00+00:00,3339.8,stop_loss,-3.769999999999982,False
1,2025-06-10 13:30:00+00:00,2025-06-10 13:31:00+00:00,3346.42,breakout,3342.72,3357.520000000001,3.700000000000273,11.100000000000819,120,2025-06-10 15:31:00+00:00,3342.72,3346.42,0,2025-06-10 13:37:00+00:00,3342.72,stop_loss,-3.700000000000273,False
-1,2025-06-10 14:30:00+00:00,2025-06-10 14:33:00+00:00,3331.73,breakout,3335.93,3319.1300000000006,4.199999999999818,12.599999999999454,120,2025-06-10 18:15:00+00:00,3331.73,3335.93,2,2025-06-10 18:15:00+00:00,3322.2,timeout,9.5300000000002,True
1,2025-06-11 12:45:00+00:00,2025-06-11 12:46:00+00:00,3353.28,breakout,3337.77,3399.810000000001,15.510000000000218,46.530000000000655,120,2025-06-11 14:46:00+00:00,3337.77,3353.28,0,2025-06-11 12:56:00+00:00,3337.77,stop_loss,-15.510000000000218,False
-1,2025-06-11 13:00:00+00:00,2025-06-11 13:01:00+00:00,3351.28,breakout,3355.69,3338.0500000000006,4.4099999999998545,13.229999999999563,120,2025-06-11 15:01:00+00:00,3351.28,3355.69,0,2025-06-11 13:02:00+00:00,3338.0500000000006,target_hit,13.229999999999563,True
1,2025-06-11 13:15:00+00:00,2025-06-11 13:16:00+00:00,3341.41,breakout,3337.45,3353.29,3.9600000000000364,11.88000000000011,120,2025-06-11 15:16:00+00:00,3337.45,3341.41,0,2025-06-11 13:29:00+00:00,3337.45,stop_loss,-3.9600000000000364,False
-1,2025-06-11 13:30:00+00:00,2025-06-11 13:31:00+00:00,3337.37,breakout,3341.08,3326.24,3.7100000000000364,11.13000000000011,120,2025-06-11 15:45:00+00:00,3337.37,3341.08,1,2025-06-11 14:43:00+00:00,3341.08,stop_loss,-3.7100000000000364,False
1,2025-06-11 18:15:00+00:00,2025-06-11 18:16:00+00:00,3331.75,breakout,3327.43,3344.7100000000005,4.320000000000164,12.960000000000491,120,2025-06-11 20:16:00+00:00,3327.43,3331.75,0,2025-06-11 18:22:00+00:00,3344.7100000000005,target_hit,12.960000000000491,True
-1,2025-06-12 07:45:00+00:00,2025-06-12 07:46:00+00:00,3363.6,breakout,3368.03,3350.309999999999,4.430000000000291,13.290000000000873,120,2025-06-12 09:46:00+00:00,3363.6,3368.03,0,2025-06-12 07:47:00+00:00,3350.309999999999,target_hit,13.290000000000873,True
1,2025-06-12 08:00:00+00:00,2025-06-12 08:01:00+00:00,3345.23,breakout,3340.58,3359.1800000000003,4.650000000000091,13.950000000000273,120,2025-06-12 10:01:00+00:00,3340.58,3345.23,0,2025-06-12 08:26:00+00:00,3359.1800000000003,target_hit,13.950000000000273,True
1,2025-06-12 10:30:00+00:00,2025-06-12 10:31:00+00:00,3373.28,breakout,3368.58,3387.380000000001,4.700000000000273,14.100000000000819,120,2025-06-12 12:31:00+00:00,3368.58,3373.28,0,2025-06-12 11:03:00+00:00,3387.380000000001,target_hit,14.100000000000819,True
1,2025-06-12 13:45:00+00:00,2025-06-12 13:46:00+00:00,3386.03,breakout,3382.18,3397.5800000000013,3.850000000000364,11.550000000001091,120,2025-06-12 15:46:00+00:00,3382.18,3386.03,0,2025-06-12 15:09:00+00:00,3382.18,stop_loss,-3.850000000000364,False
