entry,exit,pnl,type,_leg,side
2026-01-28 15:24:00+00:00,2026-01-28 16:53:00+00:00,-19.25,v16_dip_short,v16_dip_short,-1
2026-01-28 17:52:00+00:00,2026-01-28 19:09:00+00:00,16.890000000000327,v16_dip_short,v16_dip_short,-1
2026-01-28 19:35:00+00:00,2026-01-28 19:57:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-28 20:19:00+00:00,2026-01-28 20:36:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-29 11:49:00+00:00,2026-01-29 12:39:00+00:00,-5.539999999999964,v16_dip_short,v16_dip_short,-1
2026-01-29 12:49:00+00:00,2026-01-29 13:39:00+00:00,16.210000000000036,v16_dip_short,v16_dip_short,-1
2026-01-29 14:08:00+00:00,2026-01-29 14:54:00+00:00,18.30999999999949,v16_dip_short,v16_dip_short,-1
2026-01-29 16:50:00+00:00,2026-01-29 16:52:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-29 17:18:00+00:00,2026-01-29 17:26:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-29 17:38:00+00:00,2026-01-29 17:56:00+00:00,38.150000000000546,v16_dip_short,v16_dip_short,-1
2026-01-29 18:32:00+00:00,2026-01-29 19:11:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-29 20:48:00+00:00,2026-01-29 20:57:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 10:36:00+00:00,2026-01-30 10:57:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 11:34:00+00:00,2026-01-30 11:48:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 11:54:00+00:00,2026-01-30 12:46:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 13:34:00+00:00,2026-01-30 13:49:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 14:22:00+00:00,2026-01-30 14:33:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 14:34:00+00:00,2026-01-30 14:54:00+00:00,54.23999999999978,v16_dip_short,v16_dip_short,-1
2026-01-30 15:51:00+00:00,2026-01-30 16:02:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 19:17:00+00:00,2026-01-30 19:23:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 19:53:00+00:00,2026-01-30 20:01:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-01-30 20:47:00+00:00,2026-01-30 20:55:00+00:00,40.49499999999989,v16_dip_short,v16_dip_short,-1
2026-02-02 08:07:00+00:00,2026-02-02 08:09:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 08:10:00+00:00,2026-02-02 08:51:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 08:55:00+00:00,2026-02-02 09:03:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 09:48:00+00:00,2026-02-02 10:36:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 11:19:00+00:00,2026-02-02 12:24:00+00:00,-27.529999999999745,v16_dip_short,v16_dip_short,-1
2026-02-02 13:09:00+00:00,2026-02-02 13:11:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 15:04:00+00:00,2026-02-02 15:28:00+00:00,45.48500000000058,v16_dip_short,v16_dip_short,-1
2026-02-02 15:34:00+00:00,2026-02-02 15:53:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 16:04:00+00:00,2026-02-02 16:06:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 16:07:00+00:00,2026-02-02 16:14:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-02 17:34:00+00:00,2026-02-02 18:14:00+00:00,46.13000000000011,v16_dip_short,v16_dip_short,-1
2026-02-02 20:02:00+00:00,2026-02-02 20:23:00+00:00,38.845000000000255,v16_dip_short,v16_dip_short,-1
2026-02-03 08:10:00+00:00,2026-02-03 08:55:00+00:00,-13.829999999999927,v16_dip_short,v16_dip_short,-1
2026-02-03 12:04:00+00:00,2026-02-03 12:25:00+00:00,37.45500000000084,v16_dip_short,v16_dip_short,-1
2026-02-03 13:48:00+00:00,2026-02-03 14:54:00+00:00,20.100000000000364,v16_dip_short,v16_dip_short,-1
2026-02-03 16:17:00+00:00,2026-02-03 17:43:00+00:00,46.025000000000546,v16_dip_short,v16_dip_short,-1
2026-02-03 17:48:00+00:00,2026-02-03 18:32:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-03 19:36:00+00:00,2026-02-03 20:24:00+00:00,-2.0299999999997453,v16_dip_short,v16_dip_short,-1
2026-02-04 13:04:00+00:00,2026-02-04 13:49:00+00:00,-7.989999999999782,v16_dip_short,v16_dip_short,-1
2026-02-04 13:53:00+00:00,2026-02-04 14:32:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-05 13:55:00+00:00,2026-02-05 14:33:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-05 14:52:00+00:00,2026-02-05 15:02:00+00:00,37.475000000000364,v16_dip_short,v16_dip_short,-1
2026-02-05 15:40:00+00:00,2026-02-05 16:43:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-02-05 16:50:00+00:00,2026-02-05 18:02:00+00:00,10.909999999999854,v16_dip_short,v16_dip_short,-1
2026-02-06 13:10:00+00:00,2026-02-06 14:09:00+00:00,-9.4399999999996,v16_dip_short,v16_dip_short,-1
2026-02-06 15:07:00+00:00,2026-02-06 16:38:00+00:00,20.1899999999996,v16_dip_short,v16_dip_short,-1
2026-02-06 16:50:00+00:00,2026-02-06 17:36:00+00:00,-3.2999999999992724,v16_dip_short,v16_dip_short,-1
2026-02-09 10:37:00+00:00,2026-02-09 11:23:00+00:00,-2.2200000000002547,v16_dip_short,v16_dip_short,-1
2026-02-09 14:33:00+00:00,2026-02-09 15:19:00+00:00,4.9299999999993815,v16_dip_short,v16_dip_short,-1
2026-02-10 08:21:00+00:00,2026-02-10 09:06:00+00:00,-10.140000000000327,v16_dip_short,v16_dip_short,-1
2026-02-10 14:17:00+00:00,2026-02-10 14:48:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-11 15:36:00+00:00,2026-02-11 16:21:00+00:00,1.9200000000000728,v16_dip_short,v16_dip_short,-1
2026-02-12 17:03:00+00:00,2026-02-12 18:09:00+00:00,30.270000000000437,v16_dip_short,v16_dip_short,-1
2026-02-12 19:34:00+00:00,2026-02-12 20:38:00+00:00,25.159999999999854,v16_dip_short,v16_dip_short,-1
2026-02-13 14:36:00+00:00,2026-02-13 14:41:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-13 15:37:00+00:00,2026-02-13 15:53:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-02-13 19:07:00+00:00,2026-02-13 19:54:00+00:00,7.069999999999709,v16_dip_short,v16_dip_short,-1
2026-02-17 11:09:00+00:00,2026-02-17 11:54:00+00:00,-3.660000000000764,v16_dip_short,v16_dip_short,-1
2026-02-17 14:07:00+00:00,2026-02-17 14:54:00+00:00,10.110000000000582,v16_dip_short,v16_dip_short,-1
2026-02-17 16:07:00+00:00,2026-02-17 16:53:00+00:00,11.840000000000146,v16_dip_short,v16_dip_short,-1
2026-02-18 13:38:00+00:00,2026-02-18 14:23:00+00:00,8.329999999999927,v16_dip_short,v16_dip_short,-1
2026-02-18 14:37:00+00:00,2026-02-18 15:39:00+00:00,-17.1899999999996,v16_dip_short,v16_dip_short,-1
2026-02-19 15:18:00+00:00,2026-02-19 16:09:00+00:00,-4.4099999999998545,v16_dip_short,v16_dip_short,-1
