side,signal_ts,entry_time,entry_price,stop,target,timeout,tp,sl,horizon,target_updates,stop_updates,exit_time,exit_price,exit_reason,pnl,win,minute_in_15m,slot_rip_pts,prev_15m_body,month,hour_lon
-1,2026-01-27 20:20:00+00:00,2026-01-27 20:21:00+00:00,5147.36,5182.36,5094.35,2026-01-27 21:54:00+00:00,50.0,35.0,60,10,0,2026-01-27 20:55:00+00:00,5182.36,stop_loss,-35.0,False,5,9.540000000000873,6.930000000000291,2026-01,20
-1,2026-01-28 08:52:00+00:00,2026-01-28 08:53:00+00:00,5288.72,5323.72,5238.72,2026-01-28 09:54:00+00:00,50.0,35.0,60,2,0,2026-01-28 09:54:00+00:00,5275.8,timeout,12.920000000000073,True,7,5.1899999999996,8.420000000000073,2026-01,8
-1,2026-01-28 11:51:00+00:00,2026-01-28 11:52:00+00:00,5267.28,5302.28,5217.28,2026-01-28 12:52:00+00:00,50.0,35.0,60,0,0,2026-01-28 12:52:00+00:00,5271.55,timeout,-4.270000000000437,False,6,5.420000000000073,2.869999999999891,2026-01,11
-1,2026-01-28 13:03:00+00:00,2026-01-28 13:04:00+00:00,5285.53,5320.53,5213.09,2026-01-28 14:54:00+00:00,50.0,35.0,60,13,0,2026-01-28 14:54:00+00:00,5272.37,timeout,13.159999999999854,True,3,6.480000000000473,7.079999999999927,2026-01,13
-1,2026-01-28 15:23:00+00:00,2026-01-28 15:24:00+00:00,5273.83,5308.83,5219.7,2026-01-28 17:08:00+00:00,50.0,35.0,60,3,0,2026-01-28 17:08:00+00:00,5294.06,timeout,-20.230000000000473,False,8,13.109999999999673,17.769999999999527,2026-01,15
-1,2026-01-28 17:50:00+00:00,2026-01-28 17:51:00+00:00,5294.29,5329.29,5244.29,2026-01-28 19:24:00+00:00,50.0,35.0,60,11,0,2026-01-28 19:24:00+00:00,5294.44,timeout,-0.1499999999996362,False,5,5.140000000000327,5.740000000001601,2026-01,17
-1,2026-01-28 19:33:00+00:00,2026-01-28 19:34:00+00:00,5292.47,5327.47,5242.47,2026-01-28 20:39:00+00:00,50.0,35.0,60,6,0,2026-01-28 19:57:00+00:00,5327.47,stop_loss,-35.0,False,3,7.289999999999964,28.040000000000873,2026-01,19
-1,2026-01-28 20:17:00+00:00,2026-01-28 20:18:00+00:00,5333.56,5368.56,5283.56,2026-01-28 21:24:00+00:00,50.0,35.0,60,7,0,2026-01-28 20:36:00+00:00,5368.56,stop_loss,-35.0,False,2,9.99999999999909,23.109999999998763,2026-01,20
-1,2026-01-28 20:48:00+00:00,2026-01-28 20:49:00+00:00,5388.94,5423.94,5337.469999999999,2026-01-28 21:50:00+00:00,50.0,35.0,60,2,0,2026-01-28 21:50:00+00:00,5395.76,timeout,-6.8200000000006185,False,3,6.859999999999673,32.45000000000073,2026-01,20
-1,2026-01-29 09:21:00+00:00,2026-01-29 09:22:00+00:00,5510.79,5545.79,5460.79,2026-01-29 10:24:00+00:00,50.0,35.0,60,3,0,2026-01-29 10:24:00+00:00,5514.85,timeout,-4.0600000000004,False,6,7.635000000000218,13.640000000001237,2026-01,9
-1,2026-01-29 10:39:00+00:00,2026-01-29 10:40:00+00:00,5510.15,5545.15,5442.7,2026-01-29 13:54:00+00:00,50.0,35.0,60,19,0,2026-01-29 13:54:00+00:00,5520.04,timeout,-9.890000000000327,False,9,6.219999999999345,11.670000000000073,2026-01,10
-1,2026-01-29 14:06:00+00:00,2026-01-29 14:07:00+00:00,5520.97,5555.97,5470.97,2026-01-29 15:09:00+00:00,50.0,35.0,60,3,0,2026-01-29 15:01:00+00:00,5470.97,target_hit,50.0,True,6,7.360000000000582,11.790000000000873,2026-01,14
-1,2026-01-29 16:49:00+00:00,2026-01-29 16:50:00+00:00,5273.04,5308.04,5223.04,2026-01-29 17:50:00+00:00,50.0,35.0,60,0,0,2026-01-29 17:15:00+00:00,5308.04,stop_loss,-35.0,False,4,6.68500000000131,57.534999999999854,2026-01,16
-1,2026-01-29 17:17:00+00:00,2026-01-29 17:18:00+00:00,5324.55,5359.55,5274.55,2026-01-29 18:24:00+00:00,50.0,35.0,60,7,0,2026-01-29 17:26:00+00:00,5359.55,stop_loss,-35.0,False,2,5.020000000000437,12.399999999999636,2026-01,17
-1,2026-01-29 17:36:00+00:00,2026-01-29 17:37:00+00:00,5363.98,5398.98,5309.7,2026-01-29 18:49:00+00:00,50.0,35.0,60,5,0,2026-01-29 18:27:00+00:00,5309.7,target_hit,54.279999999999745,True,6,10.460000000000036,37.04500000000007,2026-01,17
-1,2026-01-29 18:31:00+00:00,2026-01-29 18:32:00+00:00,5346.88,5381.88,5296.88,2026-01-29 19:39:00+00:00,50.0,35.0,60,8,0,2026-01-29 19:30:00+00:00,5296.88,target_hit,50.0,True,1,12.289999999999964,7.954999999999927,2026-01,18
-1,2026-01-29 20:46:00+00:00,2026-01-29 20:47:00+00:00,5367.05,5402.05,5316.1849999999995,2026-01-29 21:54:00+00:00,50.0,35.0,60,8,0,2026-01-29 20:57:00+00:00,5402.05,stop_loss,-35.0,False,1,7.329999999999927,18.550000000000182,2026-01,20
-1,2026-01-30 08:16:00+00:00,2026-01-30 08:17:00+00:00,5145.6,5180.6,5095.6,2026-01-30 09:24:00+00:00,50.0,35.0,60,8,0,2026-01-30 08:33:00+00:00,5095.6,target_hit,50.0,True,1,10.965000000000146,15.139999999999418,2026-01,8
-1,2026-01-30 09:17:00+00:00,2026-01-30 09:18:00+00:00,5061.65,5096.65,5005.95,2026-01-30 10:22:00+00:00,50.0,35.0,60,4,0,2026-01-30 09:42:00+00:00,5005.95,target_hit,55.69999999999982,True,2,15.2549999999992,22.74499999999989,2026-01,9
-1,2026-01-30 10:19:00+00:00,2026-01-30 10:20:00+00:00,5057.75,5092.75,5002.77,2026-01-30 11:39:00+00:00,50.0,35.0,60,11,0,2026-01-30 10:43:00+00:00,5092.75,stop_loss,-35.0,False,4,16.670000000000073,61.850000000000364,2026-01,10
-1,2026-01-30 10:46:00+00:00,2026-01-30 10:47:00+00:00,5088.03,5123.03,5035.15,2026-01-30 11:54:00+00:00,50.0,35.0,60,7,0,2026-01-30 10:59:00+00:00,5123.03,stop_loss,-35.0,False,1,10.280000000000655,16.86499999999978,2026-01,10
-1,2026-01-30 11:33:00+00:00,2026-01-30 11:34:00+00:00,5128.16,5163.16,5065.24,2026-01-30 13:32:00+00:00,50.0,35.0,60,6,0,2026-01-30 12:47:00+00:00,5065.24,target_hit,62.92000000000007,True,3,6.2150000000001455,16.209999999999127,2026-01,11
-1,2026-01-30 13:31:00+00:00,2026-01-30 13:32:00+00:00,5028.65,5063.65,4975.85,2026-01-30 14:39:00+00:00,50.0,35.0,60,8,0,2026-01-30 14:03:00+00:00,5063.65,stop_loss,-35.0,False,1,13.705000000000837,3.4600000000000364,2026-01,13
-1,2026-01-30 14:21:00+00:00,2026-01-30 14:22:00+00:00,5069.68,5104.68,5019.68,2026-01-30 15:32:00+00:00,50.0,35.0,60,5,0,2026-01-30 14:33:00+00:00,5104.68,stop_loss,-35.0,False,6,14.93499999999949,3.0100000000002183,2026-01,14
-1,2026-01-30 14:33:00+00:00,2026-01-30 14:34:00+00:00,5106.4,5141.4,5037.16,2026-01-30 15:51:00+00:00,50.0,35.0,60,9,0,2026-01-30 14:55:00+00:00,5037.16,target_hit,69.23999999999978,True,3,31.50999999999931,0.5749999999998181,2026-01,14
-1,2026-01-30 15:35:00+00:00,2026-01-30 15:36:00+00:00,5061.17,5096.17,5007.98,2026-01-30 16:50:00+00:00,50.0,35.0,60,4,0,2026-01-30 16:18:00+00:00,5007.98,target_hit,53.19000000000051,True,5,9.12499999999909,32.5,2026-01,15
-1,2026-01-30 19:09:00+00:00,2026-01-30 19:10:00+00:00,4908.65,4943.65,4840.3099999999995,2026-01-30 20:17:00+00:00,50.0,35.0,60,2,0,2026-01-30 19:23:00+00:00,4840.3099999999995,target_hit,68.34000000000015,True,9,6.729999999999563,47.94000000000051,2026-01,19
-1,2026-01-30 19:52:00+00:00,2026-01-30 19:53:00+00:00,4929.97,4964.97,4879.97,2026-01-30 20:54:00+00:00,50.0,35.0,60,2,0,2026-01-30 20:12:00+00:00,4879.97,target_hit,50.0,True,7,5.3049999999993815,7.970000000000255,2026-01,19
-1,2026-01-30 20:46:00+00:00,2026-01-30 20:47:00+00:00,4870.05,4905.05,4814.555,2026-01-30 21:49:00+00:00,50.0,35.0,60,3,0,2026-01-30 20:56:00+00:00,4814.555,target_hit,55.49499999999989,True,1,11.859999999999673,1.819999999999709,2026-01,20
-1,2026-02-02 08:06:00+00:00,2026-02-02 08:07:00+00:00,4583.6,4618.6,4533.6,2026-02-02 09:08:00+00:00,50.0,35.0,60,2,0,2026-02-02 08:09:00+00:00,4618.6,stop_loss,-35.0,False,6,7.720000000000255,58.539999999999054,2026-02,8
-1,2026-02-02 08:09:00+00:00,2026-02-02 08:10:00+00:00,4617.2,4652.2,4567.2,2026-02-02 09:50:00+00:00,50.0,35.0,60,3,0,2026-02-02 08:51:00+00:00,4652.2,stop_loss,-35.0,False,9,41.99000000000069,58.539999999999054,2026-02,8
-1,2026-02-02 08:53:00+00:00,2026-02-02 08:54:00+00:00,4647.9,4682.9,4597.005,2026-02-02 09:54:00+00:00,50.0,35.0,60,1,0,2026-02-02 09:27:00+00:00,4682.9,stop_loss,-35.0,False,8,11.070000000000618,40.69999999999982,2026-02,8
-1,2026-02-02 09:47:00+00:00,2026-02-02 09:48:00+00:00,4704.2,4739.2,4654.2,2026-02-02 11:02:00+00:00,50.0,35.0,60,8,0,2026-02-02 11:02:00+00:00,4718.47,timeout,-14.270000000000437,False,2,5.190000000000509,64.75000000000091,2026-02,9
-1,2026-02-02 11:18:00+00:00,2026-02-02 11:19:00+00:00,4755.8,4790.8,4701.43,2026-02-02 12:39:00+00:00,50.0,35.0,60,9,0,2026-02-02 12:39:00+00:00,4781.36,timeout,-25.55999999999949,False,3,11.6299999999992,39.44999999999891,2026-02,11
-1,2026-02-02 13:06:00+00:00,2026-02-02 13:07:00+00:00,4755.21,4790.21,4705.21,2026-02-02 14:09:00+00:00,50.0,35.0,60,3,0,2026-02-02 13:10:00+00:00,4790.21,stop_loss,-35.0,False,6,6.230000000000473,21.5,2026-02,13
-1,2026-02-02 14:46:00+00:00,2026-02-02 14:47:00+00:00,4753.19,4788.19,4703.19,2026-02-02 15:47:00+00:00,50.0,35.0,60,0,0,2026-02-02 14:57:00+00:00,4703.19,target_hit,50.0,True,1,6.800000000001091,8.75,2026-02,14
-1,2026-02-02 15:03:00+00:00,2026-02-02 15:04:00+00:00,4728.05,4763.05,4667.565,2026-02-02 16:09:00+00:00,50.0,35.0,60,6,0,2026-02-02 15:30:00+00:00,4667.565,target_hit,60.48500000000058,True,3,16.849999999999454,27.75,2026-02,15
-1,2026-02-02 15:32:00+00:00,2026-02-02 15:33:00+00:00,4661.89,4696.89,4611.89,2026-02-02 16:35:00+00:00,50.0,35.0,60,3,0,2026-02-02 15:36:00+00:00,4696.89,stop_loss,-35.0,False,2,5.095000000001164,20.12499999999909,2026-02,15
-1,2026-02-02 15:36:00+00:00,2026-02-02 15:37:00+00:00,4684.92,4719.92,4627.67,2026-02-02 16:39:00+00:00,50.0,35.0,60,3,0,2026-02-02 15:57:00+00:00,4627.67,target_hit,57.25,True,6,27.875,20.12499999999909,2026-02,15
-1,2026-02-02 16:02:00+00:00,2026-02-02 16:03:00+00:00,4617.4,4652.4,4567.4,2026-02-02 17:05:00+00:00,50.0,35.0,60,3,0,2026-02-02 16:06:00+00:00,4652.4,stop_loss,-35.0,False,2,6.649999999999636,12.765000000000327,2026-02,16
-1,2026-02-02 16:06:00+00:00,2026-02-02 16:07:00+00:00,4663.81,4698.81,4613.81,2026-02-02 17:09:00+00:00,50.0,35.0,60,3,0,2026-02-02 16:14:00+00:00,4698.81,stop_loss,-35.0,False,6,53.090000000000146,12.765000000000327,2026-02,16
-1,2026-02-02 17:32:00+00:00,2026-02-02 17:33:00+00:00,4675.34,4710.34,4622.360000000001,2026-02-02 18:36:00+00:00,50.0,35.0,60,4,0,2026-02-02 18:19:00+00:00,4622.360000000001,target_hit,52.97999999999956,True,2,8.779999999999745,25.599999999999454,2026-02,17
-1,2026-02-02 18:47:00+00:00,2026-02-02 18:48:00+00:00,4664.15,4699.15,4614.15,2026-02-02 19:49:00+00:00,50.0,35.0,60,2,0,2026-02-02 19:43:00+00:00,4699.15,stop_loss,-35.0,False,2,10.18499999999949,12.094999999999345,2026-02,18
-1,2026-02-02 20:01:00+00:00,2026-02-02 20:02:00+00:00,4691.95,4726.95,4638.105,2026-02-02 21:09:00+00:00,50.0,35.0,60,3,0,2026-02-02 21:09:00+00:00,4664.3,timeout,27.649999999999636,True,1,9.990000000000691,62.80000000000109,2026-02,20
-1,2026-02-03 08:09:00+00:00,2026-02-03 08:10:00+00:00,4919.52,4954.52,4869.52,2026-02-03 09:10:00+00:00,50.0,35.0,60,0,0,2026-02-03 09:10:00+00:00,4911.61,timeout,7.910000000000764,True,9,8.635000000000218,7.7849999999998545,2026-02,8
-1,2026-02-03 10:47:00+00:00,2026-02-03 10:48:00+00:00,4923.33,4958.33,4863.26,2026-02-03 15:54:00+00:00,50.0,35.0,60,34,0,2026-02-03 15:54:00+00:00,4934.67,timeout,-11.340000000000146,False,2,6.894999999999527,3.8250000000007276,2026-02,10
-1,2026-02-03 16:16:00+00:00,2026-02-03 16:17:00+00:00,4965.13,5000.13,4875.295,2026-02-03 18:54:00+00:00,50.0,35.0,60,28,0,2026-02-03 18:54:00+00:00,4909.01,timeout,56.11999999999989,True,1,20.140000000001237,17.279999999999745,2026-02,16
-1,2026-02-03 19:35:00+00:00,2026-02-03 19:36:00+00:00,4935.3,4970.3,4885.3,2026-02-03 20:39:00+00:00,50.0,35.0,60,4,0,2026-02-03 20:39:00+00:00,4952.48,timeout,-17.17999999999938,False,5,9.844999999999345,15.795000000000073,2026-02,19
-1,2026-02-04 13:02:00+00:00,2026-02-04 13:03:00+00:00,5043.39,5078.39,4991.610000000001,2026-02-04 14:54:00+00:00,50.0,35.0,60,14,0,2026-02-04 14:38:00+00:00,4991.610000000001,target_hit,51.779999999999745,True,2,7.994999999999891,4.2849999999998545,2026-02,13
-1,2026-02-04 16:32:00+00:00,2026-02-04 16:33:00+00:00,4924.7,4959.7,4872.54,2026-02-04 17:35:00+00:00,50.0,35.0,60,3,0,2026-02-04 16:48:00+00:00,4872.54,target_hit,52.159999999999854,True,2,10.930000000000291,12.584999999999127,2026-02,16
-1,2026-02-04 20:03:00+00:00,2026-02-04 20:04:00+00:00,4944.25,4979.25,4894.25,2026-02-04 21:04:00+00:00,50.0,35.0,60,0,0,2026-02-04 21:04:00+00:00,4943.32,timeout,0.930000000000291,True,3,6.930000000000291,15.784999999999854,2026-02,20
-1,2026-02-05 08:34:00+00:00,2026-02-05 08:35:00+00:00,4926.97,4961.97,4876.97,2026-02-05 09:35:00+00:00,50.0,35.0,60,0,0,2026-02-05 09:05:00+00:00,4876.97,target_hit,50.0,True,4,5.010000000000218,23.795000000000073,2026-02,8
-1,2026-02-05 10:34:00+00:00,2026-02-05 10:35:00+00:00,4863.06,4898.06,4813.06,2026-02-05 12:09:00+00:00,50.0,35.0,60,7,0,2026-02-05 12:09:00+00:00,4851.43,timeout,11.63000000000011,True,4,8.525000000000546,19.24499999999989,2026-02,10
-1,2026-02-05 13:32:00+00:00,2026-02-05 13:33:00+00:00,4863.45,4898.45,4780.47,2026-02-05 17:49:00+00:00,50.0,35.0,60,18,0,2026-02-05 16:50:00+00:00,4898.45,stop_loss,-35.0,False,2,8.969999999999345,15.0,2026-02,13
-1,2026-02-05 16:50:00+00:00,2026-02-05 16:51:00+00:00,4898.74,4933.74,4830.37,2026-02-05 18:17:00+00:00,50.0,35.0,60,5,0,2026-02-05 18:17:00+00:00,4854.3,timeout,44.4399999999996,True,5,24.7450000000008,20.265000000000327,2026-02,16
-1,2026-02-06 08:34:00+00:00,2026-02-06 08:35:00+00:00,4879.0,4914.0,4803.889999999999,2026-02-06 13:38:00+00:00,50.0,35.0,60,21,0,2026-02-06 13:00:00+00:00,4914.0,stop_loss,-35.0,False,4,7.015000000000327,26.37500000000091,2026-02,8
-1,2026-02-06 13:01:00+00:00,2026-02-06 13:02:00+00:00,4923.48,4958.48,4863.254999999999,2026-02-06 14:24:00+00:00,50.0,35.0,60,14,0,2026-02-06 14:24:00+00:00,4904.88,timeout,18.599999999999454,True,1,16.5649999999996,13.849999999998545,2026-02,13
-1,2026-02-06 15:06:00+00:00,2026-02-06 15:07:00+00:00,4958.57,4993.57,4892.385,2026-02-06 17:51:00+00:00,50.0,35.0,60,14,0,2026-02-06 17:51:00+00:00,4961.82,timeout,-3.25,False,6,11.790000000000873,10.590000000000146,2026-02,15
-1,2026-02-06 17:51:00+00:00,2026-02-06 17:52:00+00:00,4961.5,4996.5,4911.5,2026-02-06 19:39:00+00:00,50.0,35.0,60,3,0,2026-02-06 19:39:00+00:00,4952.5,timeout,9.0,True,6,5.300000000001091,14.155000000000655,2026-02,17
-1,2026-02-09 08:34:00+00:00,2026-02-09 08:35:00+00:00,5027.82,5062.82,4977.129999999999,2026-02-09 10:07:00+00:00,50.0,35.0,60,7,0,2026-02-09 10:07:00+00:00,5011.86,timeout,15.960000000000036,True,4,5.8799999999992,13.319999999999709,2026-02,8
-1,2026-02-09 10:36:00+00:00,2026-02-09 10:37:00+00:00,4996.0,5031.0,4946.0,2026-02-09 11:38:00+00:00,50.0,35.0,60,2,0,2026-02-09 11:38:00+00:00,5008.81,timeout,-12.8100000000004,False,6,6.084999999999127,13.339999999999236,2026-02,10
-1,2026-02-09 11:52:00+00:00,2026-02-09 11:53:00+00:00,5013.2,5048.2,4963.2,2026-02-09 12:53:00+00:00,50.0,35.0,60,1,0,2026-02-09 12:53:00+00:00,5018.81,timeout,-5.610000000000582,False,7,5.045000000000073,13.55999999999949,2026-02,11
-1,2026-02-09 13:03:00+00:00,2026-02-09 13:04:00+00:00,5017.09,5052.09,4967.09,2026-02-09 14:09:00+00:00,50.0,35.0,60,6,0,2026-02-09 14:09:00+00:00,5011.2,timeout,5.890000000000327,True,3,5.530000000000655,2.2549999999991996,2026-02,13
-1,2026-02-09 14:31:00+00:00,2026-02-09 14:32:00+00:00,5030.12,5065.12,4978.965,2026-02-09 16:24:00+00:00,50.0,35.0,60,12,0,2026-02-09 16:03:00+00:00,5065.12,stop_loss,-35.0,False,1,9.335000000000036,2.6699999999991633,2026-02,14
-1,2026-02-09 16:03:00+00:00,2026-02-09 16:04:00+00:00,5065.41,5100.41,5014.799999999999,2026-02-09 17:09:00+00:00,50.0,35.0,60,5,0,2026-02-09 17:09:00+00:00,5063.05,timeout,2.3599999999996726,True,3,5.8700000000008,16.670000000000073,2026-02,16
-1,2026-02-09 18:35:00+00:00,2026-02-09 18:36:00+00:00,5057.03,5092.03,5006.370000000001,2026-02-09 19:39:00+00:00,50.0,35.0,60,4,0,2026-02-09 19:39:00+00:00,5076.71,timeout,-19.68000000000029,False,5,6.9650000000001455,7.680000000000291,2026-02,18
-1,2026-02-09 20:54:00+00:00,2026-02-09 20:55:00+00:00,5077.14,5112.14,5027.14,2026-02-09 21:55:00+00:00,50.0,35.0,60,0,0,2026-02-09 21:55:00+00:00,5063.2,timeout,13.94000000000051,True,9,6.1799999999993815,3.2300000000013824,2026-02,20
-1,2026-02-10 08:03:00+00:00,2026-02-10 08:04:00+00:00,5035.88,5070.88,4985.88,2026-02-10 12:09:00+00:00,50.0,35.0,60,20,0,2026-02-10 12:09:00+00:00,5047.07,timeout,-11.1899999999996,False,3,5.769999999999527,0.3350000000000364,2026-02,8
-1,2026-02-10 13:31:00+00:00,2026-02-10 13:32:00+00:00,5049.9,5084.9,4999.27,2026-02-10 15:24:00+00:00,50.0,35.0,60,16,0,2026-02-10 15:24:00+00:00,5046.57,timeout,3.3299999999999272,True,1,7.180000000000291,11.275000000000546,2026-02,13
-1,2026-02-10 16:32:00+00:00,2026-02-10 16:33:00+00:00,5018.99,5053.99,4968.99,2026-02-10 18:24:00+00:00,50.0,35.0,60,4,0,2026-02-10 18:24:00+00:00,5006.57,timeout,12.420000000000073,True,2,5.380000000000109,6.269999999998618,2026-02,16
-1,2026-02-10 20:18:00+00:00,2026-02-10 20:19:00+00:00,5033.14,5068.14,4979.85,2026-02-10 21:48:00+00:00,50.0,35.0,60,6,0,2026-02-10 21:48:00+00:00,5022.58,timeout,10.5600000000004,True,3,8.625,1.160000000000764,2026-02,20
-1,2026-02-11 09:47:00+00:00,2026-02-11 09:48:00+00:00,5069.55,5104.55,5019.55,2026-02-11 10:48:00+00:00,50.0,35.0,60,0,0,2026-02-11 10:48:00+00:00,5100.02,timeout,-30.470000000000255,False,2,5.065000000000509,4.574999999999818,2026-02,9
-1,2026-02-11 13:22:00+00:00,2026-02-11 13:23:00+00:00,5083.83,5118.83,5033.83,2026-02-11 14:24:00+00:00,50.0,35.0,60,2,0,2026-02-11 13:30:00+00:00,5033.83,target_hit,50.0,True,7,5.1200000000008,14.509999999999309,2026-02,13
-1,2026-02-11 14:04:00+00:00,2026-02-11 14:05:00+00:00,5074.48,5109.48,5024.48,2026-02-11 15:20:00+00:00,50.0,35.0,60,10,0,2026-02-11 15:20:00+00:00,5065.14,timeout,9.339999999999236,True,4,11.944999999999709,18.289999999999964,2026-02,14
-1,2026-02-11 15:35:00+00:00,2026-02-11 15:36:00+00:00,5054.72,5089.72,5004.72,2026-02-11 16:36:00+00:00,50.0,35.0,60,1,0,2026-02-11 16:36:00+00:00,5071.38,timeout,-16.659999999999854,False,5,5.729999999999563,11.514999999999418,2026-02,15
-1,2026-02-11 17:08:00+00:00,2026-02-11 17:09:00+00:00,5083.12,5118.12,5033.12,2026-02-11 18:09:00+00:00,50.0,35.0,60,0,0,2026-02-11 18:09:00+00:00,5081.57,timeout,1.550000000000182,True,8,6.824999999999818,7.780000000000655,2026-02,17
-1,2026-02-11 19:02:00+00:00,2026-02-11 19:03:00+00:00,5088.18,5123.18,5038.18,2026-02-11 20:03:00+00:00,50.0,35.0,60,0,0,2026-02-11 20:03:00+00:00,5081.9,timeout,6.280000000000655,True,2,5.280000000000655,6.885000000000218,2026-02,19
-1,2026-02-12 09:03:00+00:00,2026-02-12 09:04:00+00:00,5071.94,5106.94,5021.94,2026-02-12 10:09:00+00:00,50.0,35.0,60,6,0,2026-02-12 10:09:00+00:00,5070.11,timeout,1.8299999999999272,True,3,5.0,7.779999999998836,2026-02,9
-1,2026-02-12 13:31:00+00:00,2026-02-12 13:32:00+00:00,5072.11,5107.11,5022.11,2026-02-12 14:39:00+00:00,50.0,35.0,60,4,0,2026-02-12 14:39:00+00:00,5059.34,timeout,12.769999999999527,True,1,5.279999999999745,7.684999999999491,2026-02,13
-1,2026-02-12 17:02:00+00:00,2026-02-12 17:03:00+00:00,4955.43,4990.43,4905.43,2026-02-12 18:39:00+00:00,50.0,35.0,60,10,0,2026-02-12 18:39:00+00:00,4940.85,timeout,14.579999999999927,True,2,5.68999999999869,24.31999999999971,2026-02,17
-1,2026-02-12 18:50:00+00:00,2026-02-12 18:51:00+00:00,4941.47,4976.47,4890.56,2026-02-12 20:54:00+00:00,50.0,35.0,60,19,0,2026-02-12 20:54:00+00:00,4919.99,timeout,21.480000000000473,True,5,6.520000000000437,1.3849999999993088,2026-02,18
-1,2026-02-13 11:35:00+00:00,2026-02-13 11:36:00+00:00,4946.97,4981.97,4894.115,2026-02-13 13:36:00+00:00,50.0,35.0,60,12,0,2026-02-13 13:30:00+00:00,4981.97,stop_loss,-35.0,False,5,10.850000000000364,0.0749999999989086,2026-02,11
-1,2026-02-13 13:53:00+00:00,2026-02-13 13:54:00+00:00,4985.61,5020.61,4935.61,2026-02-13 15:35:00+00:00,50.0,35.0,60,8,0,2026-02-13 15:35:00+00:00,5010.95,timeout,-25.340000000000146,False,8,5.030000000000655,28.899999999999636,2026-02,13
-1,2026-02-13 15:36:00+00:00,2026-02-13 15:37:00+00:00,5020.16,5055.16,4939.84,2026-02-13 17:09:00+00:00,50.0,35.0,60,7,0,2026-02-13 17:09:00+00:00,5015.09,timeout,5.069999999999709,True,6,10.339999999999236,2.9650000000001455,2026-02,15
-1,2026-02-13 18:33:00+00:00,2026-02-13 18:34:00+00:00,5029.09,5064.09,4979.09,2026-02-13 20:24:00+00:00,50.0,35.0,60,12,0,2026-02-13 20:24:00+00:00,5031.77,timeout,-2.680000000000291,False,3,5.670000000000073,7.8400000000001455,2026-02,18
-1,2026-02-17 08:01:00+00:00,2026-02-17 08:02:00+00:00,4923.35,4958.35,4873.35,2026-02-17 09:06:00+00:00,50.0,35.0,60,2,0,2026-02-17 09:06:00+00:00,4925.64,timeout,-2.2899999999999636,False,1,5.180000000000291,12.1850000000004,2026-02,8
-1,2026-02-17 11:08:00+00:00,2026-02-17 11:09:00+00:00,4922.36,4957.36,4872.34,2026-02-17 13:09:00+00:00,50.0,35.0,60,4,0,2026-02-17 13:09:00+00:00,4925.8,timeout,-3.4400000000005093,False,8,6.280000000000655,0.04500000000007276,2026-02,11
-1,2026-02-17 14:04:00+00:00,2026-02-17 14:05:00+00:00,4871.6,4906.6,4821.6,2026-02-17 15:09:00+00:00,50.0,35.0,60,5,0,2026-02-17 14:31:00+00:00,4906.6,stop_loss,-35.0,False,4,5.5900000000001455,8.155000000000655,2026-02,14
-1,2026-02-17 14:31:00+00:00,2026-02-17 14:32:00+00:00,4901.81,4936.81,4851.81,2026-02-17 15:32:00+00:00,50.0,35.0,60,0,0,2026-02-17 15:00:00+00:00,4851.81,target_hit,50.0,True,1,7.864999999999782,41.52000000000044,2026-02,14
-1,2026-02-17 16:06:00+00:00,2026-02-17 16:07:00+00:00,4888.92,4923.92,4833.79,2026-02-17 17:32:00+00:00,50.0,35.0,60,5,0,2026-02-17 17:32:00+00:00,4862.93,timeout,25.98999999999978,True,6,7.244999999999891,6.385000000000218,2026-02,16
-1,2026-02-17 17:50:00+00:00,2026-02-17 17:51:00+00:00,4865.24,4900.24,4815.24,2026-02-17 19:51:00+00:00,50.0,35.0,60,7,0,2026-02-17 18:55:00+00:00,4900.24,stop_loss,-35.0,False,5,6.774999999999636,7.710000000000036,2026-02,17
-1,2026-02-18 12:17:00+00:00,2026-02-18 12:18:00+00:00,4928.06,4963.06,4877.895,2026-02-18 14:09:00+00:00,50.0,35.0,60,5,0,2026-02-18 13:36:00+00:00,4963.06,stop_loss,-35.0,False,2,5.264999999999418,10.219999999999345,2026-02,12
-1,2026-02-18 13:36:00+00:00,2026-02-18 13:37:00+00:00,4966.86,5001.86,4913.79,2026-02-18 16:01:00+00:00,50.0,35.0,60,16,0,2026-02-18 15:03:00+00:00,5001.86,stop_loss,-35.0,False,6,8.845000000001164,6.555000000000291,2026-02,13
-1,2026-02-18 15:03:00+00:00,2026-02-18 15:04:00+00:00,5006.9,5041.9,4951.965,2026-02-18 16:06:00+00:00,50.0,35.0,60,3,0,2026-02-18 16:06:00+00:00,5000.51,timeout,6.389999999999418,True,3,13.81500000000051,16.11999999999898,2026-02,15
-1,2026-02-18 19:34:00+00:00,2026-02-18 19:35:00+00:00,4982.57,5017.57,4932.57,2026-02-18 20:39:00+00:00,50.0,35.0,60,1,0,2026-02-18 20:39:00+00:00,4984.03,timeout,-1.4600000000000364,False,4,5.359999999999673,2.8799999999991996,2026-02,19
-1,2026-02-19 13:32:00+00:00,2026-02-19 13:33:00+00:00,4985.11,5020.11,4935.11,2026-02-19 14:39:00+00:00,50.0,35.0,60,7,0,2026-02-19 14:39:00+00:00,4986.4,timeout,-1.2899999999999636,False,2,5.980000000000473,3.244999999999891,2026-02,13
