fast_h,slow_h,ob,cool,os,rec,slk,exec_h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
15,240,-10,-40,-70,-50,5,360,0.3,0.2,1.4999999999999998,521,146,28.023032629558543,23.991314274732897,15.994209516488601,146
15,120,-10,-40,-80,-50,10,360,0.35,0.2,1.7499999999999998,568,146,25.704225352112676,27.26286554856384,15.578780313465055,146
60,120,-20,-40,-70,-50,10,360,0.3,0.15,2.0,524,146,27.86259541984733,23.929910900476095,11.964955450238048,146
30,120,-20,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,646,146,22.60061919504644,30.967829327530538,11.612935997823953,146
30,60,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,904,147,16.261061946902654,27.797128065936153,11.913054885401209,146
15,120,-10,-40,-80,-50,10,240,0.3,0.2,1.4999999999999998,568,146,25.704225352112676,23.368170470197576,15.578780313465055,146
15,90,-10,-40,-80,-50,10,240,0.4,0.15,2.666666666666667,1028,147,14.299610894941633,33.2341878317035,12.462820436888814,146
15,90,-10,-50,-80,-50,5,360,0.35,0.2,1.7499999999999998,476,146,30.672268907563026,28.16428766687876,16.093878666787862,146
15,90,-20,-50,-80,-50,5,360,0.3,0.15,2.0,492,145,29.471544715447155,24.088374960389267,12.044187480194633,145
15,120,-20,-40,-80,-50,5,240,0.3,0.15,2.0,613,145,23.65415986949429,23.136157642014822,11.568078821007411,145
30,60,-20,-50,-70,-50,10,240,0.3,0.15,2.0,671,145,21.609538002980628,24.52676000332257,12.263380001661284,145
15,120,-10,-40,-80,-50,10,360,0.3,0.15,2.0,568,145,25.528169014084508,23.368170470197576,11.684085235098788,145
30,120,-10,-40,-70,-50,5,240,0.4,0.2,2.0,592,145,24.493243243243242,31.73533206631774,15.86766603315887,145
15,240,-20,-40,-70,-50,10,360,0.35,0.2,1.7499999999999998,544,144,26.47058823529412,28.553067689725346,16.316038679843057,144
60,120,-20,-40,-70,-50,5,360,0.3,0.2,1.4999999999999998,502,144,28.68525896414343,24.57668861018374,16.384459073455826,144
30,60,-10,-50,-70,-50,5,360,0.3,0.15,2.0,514,144,28.01556420233463,24.49215748089544,12.24607874044772,144
30,120,-10,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,574,144,25.087108013937282,26.261241997679424,15.00642399867396,144
15,90,-10,-50,-80,-50,10,360,0.35,0.2,1.7499999999999998,476,143,30.04201680672269,28.0120265197407,16.00687229699469,143
15,90,-20,-50,-80,-50,10,360,0.3,0.15,2.0,494,144,29.1497975708502,23.935840057578243,11.967920028789122,143
30,120,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,592,143,24.155405405405407,27.768415558028014,11.900749524869148,143
30,120,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,592,143,24.155405405405407,31.73533206631774,11.900749524869148,143
30,120,-20,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,646,144,22.291021671826623,27.09685066158922,11.612935997823953,143
30,120,-20,-40,-70,-50,10,240,0.4,0.2,2.0,646,142,21.981424148606813,30.967829327530538,15.483914663765269,142
60,90,-10,-40,-70,-50,5,360,0.4,0.2,2.0,624,142,22.756410256410255,31.385755447515578,15.692877723757789,142
15,120,-10,-40,-80,-50,5,240,0.3,0.15,2.0,593,143,24.11467116357504,23.123662330518457,11.561831165259228,142
30,60,-10,-40,-80,-50,5,240,0.4,0.2,2.0,888,143,16.103603603603602,31.67572267162507,15.837861335812535,142
30,120,-10,-40,-70,-50,10,360,0.4,0.2,2.0,574,142,24.738675958188153,30.01284799734792,15.00642399867396,142
15,90,-10,-50,-80,-50,5,360,0.3,0.15,2.0,476,141,29.6218487394958,24.140818000181792,12.070409000090896,141
15,90,-20,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,1128,141,12.5,32.90494293456604,12.339353600462262,141
15,60,-20,-40,-80,-40,5,240,0.35,0.15,2.3333333333333335,922,141,15.292841648590022,29.307737401256922,12.560458886252967,141
15,120,-20,-40,-70,-40,5,240,0.3,0.15,2.0,660,141,21.363636363636363,24.357566843984895,12.178783421992447,141
60,90,-10,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,641,142,22.152886115444616,26.953989613435866,11.551709834329657,141
15,120,-10,-40,-70,-40,5,240,0.3,0.15,2.0,655,141,21.52671755725191,24.223276906726014,12.111638453363007,141
15,60,-10,-40,-80,-40,5,240,0.35,0.15,2.3333333333333335,902,141,15.631929046563192,29.308102962092136,12.560615555182345,141
15,240,-20,-40,-70,-50,10,360,0.3,0.15,2.0,544,141,25.919117647058826,24.474058019764584,12.237029009882292,141
60,90,-10,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,624,141,22.596153846153847,27.46253601657613,11.769658292818344,141
15,240,-20,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,544,140,25.735294117647058,24.474058019764584,16.316038679843057,140
60,120,-20,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,524,140,26.717557251908396,23.929910900476095,15.953273933650733,140
15,90,-10,-40,-70,-40,10,240,0.4,0.15,2.666666666666667,1118,141,12.611806797853308,32.832009863298865,12.312003698737074,140
30,60,-20,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,602,140,23.25581395348837,24.821379372019326,16.547586248012884,140
15,90,-10,-50,-80,-50,10,360,0.3,0.15,2.0,476,139,29.20168067226891,24.01030844549203,12.005154222746015,139
30,120,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,592,139,23.47972972972973,31.73533206631774,11.900749524869148,139
30,60,-10,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,561,140,24.9554367201426,28.237855400010734,16.1359173714347,139
15,120,-10,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,655,139,21.22137404580153,28.260489724513683,12.111638453363007,139
15,120,-20,-40,-80,-50,5,360,0.4,0.2,2.0,613,138,22.512234910277325,30.8482101893531,15.42410509467655,138
15,120,-20,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,613,138,22.512234910277325,26.992183915683956,15.42410509467655,138
15,60,-20,-40,-80,-40,10,240,0.35,0.15,2.3333333333333335,913,138,15.115005476451259,29.087921463390963,12.466252055738986,138
15,60,-10,-40,-80,-40,10,240,0.35,0.15,2.3333333333333335,891,138,15.488215488215488,29.101464087270415,12.47205603740161,138
15,240,-10,-40,-70,-50,10,360,0.35,0.2,1.7499999999999998,529,138,26.08695652173913,28.64313450239621,16.367505429940696,138
15,90,-20,-50,-70,-40,5,360,0.35,0.2,1.7499999999999998,509,138,27.111984282907663,28.50347221100714,16.287698406289795,138
15,120,-20,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,660,139,21.06060606060606,28.417161317982373,12.178783421992447,138
15,60,-20,-50,-70,-40,10,240,0.4,0.15,2.666666666666667,970,138,14.22680412371134,33.755381454597725,12.658268045474143,138
15,60,-20,-50,-70,-40,5,240,0.4,0.15,2.666666666666667,945,138,14.603174603174605,33.72336096100264,12.646260360375987,138
30,60,-20,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,602,138,22.92358803986711,28.95827593402255,12.410689686009663,138
60,90,-10,-40,-70,-50,5,240,0.3,0.15,2.0,624,138,22.115384615384613,23.539316585636687,11.769658292818344,137
30,120,-20,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,646,137,21.207430340557277,30.967829327530538,11.612935997823953,137
30,60,-20,-50,-70,-50,10,360,0.4,0.2,2.0,671,138,20.566318926974663,32.70234667109676,16.35117333554838,137
15,120,-20,-40,-80,-50,10,360,0.4,0.2,2.0,589,137,23.2597623089983,31.103014918379497,15.551507459189748,137
15,240,-10,-40,-70,-50,10,360,0.3,0.15,2.0,529,136,25.708884688090738,24.55125814491104,12.27562907245552,136
60,90,-10,-40,-70,-50,10,360,0.4,0.2,2.0,641,136,21.21684867394696,30.804559558212418,15.402279779106209,136
15,120,-20,-40,-70,-40,5,360,0.4,0.2,2.0,660,136,20.606060606060606,32.47675579197986,16.23837789598993,136
15,90,-10,-50,-70,-40,5,360,0.35,0.2,1.7499999999999998,503,136,27.037773359840955,28.399059057749373,16.22803374728536,136
15,90,-20,-50,-70,-40,10,360,0.35,0.2,1.7499999999999998,517,137,26.4990328820116,28.4896804598366,16.279817405620914,136
15,90,-10,-50,-70,-40,10,360,0.35,0.2,1.7499999999999998,511,135,26.418786692759294,28.386740016400825,16.22099429508619,135
60,120,-20,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,502,136,27.091633466135455,24.57668861018374,16.384459073455826,135
15,120,-10,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,593,135,22.765598650927487,26.977606052271526,15.4157748870123,135
30,120,-10,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,574,135,23.519163763066203,26.261241997679424,11.254817999005468,135
15,120,-10,-40,-80,-50,5,360,0.4,0.2,2.0,593,135,22.765598650927487,30.8315497740246,15.4157748870123,135
15,120,-20,-40,-80,-50,10,240,0.3,0.15,2.0,589,136,23.089983022071305,23.327261188784618,11.663630594392309,135
15,120,-10,-40,-70,-40,5,360,0.4,0.2,2.0,655,135,20.610687022900763,32.29770254230135,16.148851271150676,135
15,120,-20,-40,-80,-50,5,360,0.35,0.15,2.3333333333333335,613,135,22.02283849918434,26.992183915683956,11.568078821007411,135
15,60,-10,-50,-70,-40,10,240,0.4,0.15,2.666666666666667,952,135,14.180672268907562,33.64786100761367,12.617947877855126,135
30,60,-10,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,888,135,15.202702702702704,31.67572267162507,11.878396001859402,135
15,90,-20,-50,-70,-40,5,360,0.3,0.15,2.0,509,134,26.326129666011788,24.431547609434695,12.215773804717347,134
15,120,-20,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,589,134,22.75042444821732,27.215138053582056,11.663630594392309,134
15,240,-20,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,536,135,25.186567164179102,28.150697240568626,16.086112708896366,134
30,120,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,574,134,23.34494773519164,30.01284799734792,11.254817999005468,134
15,240,-10,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,529,134,25.330812854442343,24.55125814491104,16.367505429940696,134
60,90,-10,-40,-70,-50,10,240,0.3,0.15,2.0,641,135,21.060842433697346,23.103419668659313,11.551709834329657,134
15,60,-10,-50,-70,-40,5,240,0.4,0.15,2.666666666666667,927,135,14.563106796116504,33.62573766567196,12.609651624626986,134
15,120,-20,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,660,134,20.303030303030305,28.417161317982373,16.23837789598993,134
60,90,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,624,134,21.474358974358974,31.385755447515578,11.769658292818344,134
30,60,-20,-40,-80,-50,10,240,0.4,0.2,2.0,904,133,14.712389380530974,31.768146361069892,15.884073180534946,133
15,90,-20,-50,-70,-40,10,360,0.3,0.15,2.0,517,133,25.72533849129594,24.41972610843137,12.209863054215685,133
15,120,-10,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,655,133,20.30534351145038,28.260489724513683,16.148851271150676,133
15,120,-20,-40,-70,-40,10,240,0.3,0.15,2.0,662,133,20.090634441087612,24.493379067150148,12.246689533575074,133
15,120,-10,-40,-70,-40,10,240,0.3,0.15,2.0,654,133,20.33639143730887,24.22110770217436,12.11055385108718,133
15,120,-20,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,662,133,20.090634441087612,28.575608911675175,12.246689533575074,133
60,120,-20,-40,-70,-50,5,360,0.3,0.15,2.0,502,134,26.693227091633464,24.57668861018374,12.28834430509187,133
15,120,-10,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,654,133,20.33639143730887,28.257958985870083,12.11055385108718,133
15,120,-10,-40,-80,-50,5,360,0.35,0.15,2.3333333333333335,593,133,22.4283305227656,26.977606052271526,11.561831165259228,133
15,240,-10,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,521,134,25.719769673704413,27.98986665385505,15.994209516488601,133
60,90,-10,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,641,133,20.74882995319813,26.953989613435866,15.402279779106209,133
30,60,-20,-50,-70,-50,5,240,0.3,0.15,2.0,602,134,22.259136212624583,24.821379372019326,12.410689686009663,133
15,120,-20,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,589,133,22.58064516129032,27.215138053582056,15.551507459189748,132
15,90,-10,-50,-70,-40,5,360,0.3,0.15,2.0,503,132,26.24254473161034,24.342050620928042,12.171025310464021,132
15,240,-20,-40,-70,-50,5,360,0.3,0.15,2.0,536,132,24.62686567164179,24.12916906334454,12.06458453167227,132
30,120,-10,-40,-70,-50,10,240,0.4,0.2,2.0,574,132,22.99651567944251,30.01284799734792,15.00642399867396,132
15,240,-10,-40,-70,-50,5,360,0.3,0.15,2.0,521,132,25.335892514395393,23.991314274732897,11.995657137366448,132
60,120,-20,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,524,131,25.0,27.91822938388878,11.964955450238048,131
15,240,-20,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,544,131,24.080882352941178,28.553067689725346,12.237029009882292,131
30,60,-10,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,781,132,16.901408450704224,27.567789183366774,11.814766792871474,131
60,120,-20,-40,-70,-50,10,240,0.3,0.15,2.0,524,132,25.190839694656486,23.929910900476095,11.964955450238048,131
15,240,-20,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,536,131,24.44029850746269,24.12916906334454,16.086112708896366,131
15,120,-10,-40,-80,-50,10,360,0.4,0.2,2.0,568,132,23.239436619718308,31.15756062693011,15.578780313465055,131
15,90,-10,-50,-70,-40,10,360,0.3,0.15,2.0,511,131,25.63600782778865,24.331491442629282,12.165745721314641,131
15,120,-10,-40,-80,-50,10,240,0.3,0.15,2.0,568,132,23.239436619718308,23.368170470197576,11.684085235098788,131
60,90,-10,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,624,131,20.993589743589745,27.46253601657613,15.692877723757789,131
15,120,-10,-40,-80,-50,10,360,0.35,0.15,2.3333333333333335,568,130,22.887323943661972,27.26286554856384,11.684085235098788,130
15,90,-20,-50,-80,-50,5,360,0.4,0.2,2.0,492,130,26.422764227642276,32.11783328051903,16.058916640259515,130
15,90,-20,-50,-80,-50,5,360,0.35,0.15,2.3333333333333335,492,130,26.422764227642276,28.10310412045415,12.044187480194633,130
15,120,-20,-40,-70,-40,10,360,0.4,0.2,2.0,662,130,19.637462235649547,32.6578387562002,16.3289193781001,130
15,240,-20,-40,-70,-50,10,240,0.3,0.15,2.0,544,130,23.897058823529413,24.474058019764584,12.237029009882292,130
15,120,-10,-40,-70,-40,10,360,0.4,0.2,2.0,654,129,19.724770642201836,32.294810269565815,16.147405134782908,129
15,240,-10,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,521,130,24.95201535508637,23.991314274732897,15.994209516488601,129
30,60,-10,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,514,129,25.09727626459144,28.57418372771135,16.328104987263625,129
60,90,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,641,129,20.12480499219969,30.804559558212418,11.551709834329657,129
15,90,-20,-40,-80,-40,5,360,0.3,0.2,1.4999999999999998,434,129,29.723502304147466,25.73800820032654,17.15867213355103,129
15,90,-20,-50,-80,-50,10,360,0.35,0.15,2.3333333333333335,494,128,25.910931174089068,27.925146733841277,11.967920028789122,128
30,60,-10,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,561,128,22.816399286987522,28.237855400010734,12.101938028576027,128
60,120,-20,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,502,128,25.49800796812749,28.672803378547695,16.384459073455826,128
15,120,-20,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,662,128,19.335347432024168,28.575608911675175,16.3289193781001,128
30,120,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,574,128,22.299651567944252,30.01284799734792,11.254817999005468,128
15,120,-10,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,568,128,22.535211267605636,27.26286554856384,15.578780313465055,128
15,90,-20,-50,-80,-50,10,360,0.4,0.2,2.0,494,128,25.910931174089068,31.914453410104322,15.957226705052161,128
30,60,-20,-50,-70,-50,10,240,0.35,0.2,1.7499999999999998,671,128,19.076005961251862,28.614553337209664,16.35117333554838,128
30,60,-20,-50,-70,-50,5,360,0.4,0.2,2.0,602,129,21.428571428571427,33.09517249602577,16.547586248012884,128
60,120,-20,-40,-70,-50,5,240,0.3,0.15,2.0,502,127,25.298804780876495,24.57668861018374,12.28834430509187,127
15,90,-20,-40,-80,-40,10,360,0.3,0.2,1.4999999999999998,426,127,29.812206572769952,25.156115303895017,16.770743535930013,127
15,120,-10,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,654,127,19.418960244648318,28.257958985870083,16.147405134782908,127
15,90,-10,-50,-80,-50,5,360,0.4,0.2,2.0,476,126,26.47058823529412,32.187757333575725,16.093878666787862,126
15,120,-20,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,613,126,20.554649265905383,26.992183915683956,11.568078821007411,126
15,90,-10,-50,-80,-50,5,360,0.35,0.15,2.3333333333333335,476,126,26.47058823529412,28.16428766687876,12.070409000090896,126
30,60,-10,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,561,126,22.459893048128343,24.203876057152055,16.1359173714347,126
15,240,-20,-40,-70,-50,10,360,0.4,0.2,2.0,544,125,22.977941176470587,32.632077359686114,16.316038679843057,125
15,240,-10,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,529,126,23.81852551984877,28.64313450239621,12.27562907245552,125
60,120,-10,-40,-70,-50,10,360,0.3,0.2,1.4999999999999998,394,125,31.725888324873097,24.108730625755104,16.072487083836737,125
15,240,-10,-40,-70,-50,10,240,0.3,0.15,2.0,529,125,23.629489603024574,24.55125814491104,12.27562907245552,125
15,90,-20,-50,-80,-50,5,240,0.3,0.2,1.4999999999999998,492,124,25.203252032520325,24.088374960389267,16.058916640259515,124
15,90,-20,-50,-70,-40,5,240,0.3,0.2,1.4999999999999998,509,124,24.361493123772103,24.431547609434695,16.287698406289795,124
60,90,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,624,124,19.871794871794872,27.46253601657613,11.769658292818344,124
30,60,-20,-50,-70,-50,10,360,0.4,0.15,2.666666666666667,671,124,18.479880774962744,32.70234667109676,12.263380001661284,124
15,60,-20,-40,-80,-40,10,240,0.4,0.2,2.0,913,124,13.581599123767798,33.243338815303964,16.621669407651982,124
15,90,-10,-50,-70,-40,5,240,0.3,0.2,1.4999999999999998,503,124,24.652087475149106,24.342050620928042,16.22803374728536,124
15,120,-10,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,593,124,20.9106239460371,26.977606052271526,11.561831165259228,124
15,60,-20,-40,-80,-40,5,240,0.4,0.2,2.0,922,124,13.449023861171366,33.49455703000791,16.747278515003956,124
15,90,-10,-40,-80,-40,5,360,0.3,0.2,1.4999999999999998,427,125,29.274004683840747,25.648586730971147,17.099057820647435,124
15,90,-10,-40,-80,-40,10,360,0.3,0.2,1.4999999999999998,419,123,29.355608591885442,25.055265142344247,16.703510094896167,123
15,120,-10,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,655,123,18.778625954198475,28.260489724513683,12.111638453363007,123
15,120,-20,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,613,123,20.0652528548124,30.8482101893531,11.568078821007411,123
15,120,-20,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,660,123,18.636363636363637,28.417161317982373,12.178783421992447,123
15,90,-10,-50,-80,-50,10,360,0.35,0.15,2.3333333333333335,476,123,25.840336134453786,28.0120265197407,12.005154222746015,123
15,90,-10,-50,-80,-50,10,360,0.4,0.2,2.0,476,123,25.840336134453786,32.01374459398938,16.00687229699469,123
15,90,-10,-50,-80,-50,5,240,0.3,0.2,1.4999999999999998,476,123,25.840336134453786,24.140818000181792,16.093878666787862,123
15,120,-20,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,589,122,20.71307300509338,31.103014918379497,11.663630594392309,122
30,90,-20,-40,-80,-50,5,360,0.3,0.2,1.4999999999999998,399,123,30.82706766917293,25.384777634849023,16.923185089899352,122
15,90,-10,-50,-70,-40,10,240,0.3,0.2,1.4999999999999998,511,122,23.874755381604697,24.331491442629282,16.22099429508619,122
15,120,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,589,122,20.71307300509338,27.215138053582056,11.663630594392309,122
15,240,-10,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,521,122,23.41650671785029,27.98986665385505,11.995657137366448,122
15,240,-20,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,536,122,22.761194029850746,28.150697240568626,12.06458453167227,122
60,90,-10,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,641,122,19.03276131045242,26.953989613435866,11.551709834329657,122
15,90,-20,-50,-80,-50,10,240,0.3,0.2,1.4999999999999998,494,122,24.696356275303643,23.935840057578243,15.957226705052161,122
15,90,-20,-50,-70,-40,10,240,0.3,0.2,1.4999999999999998,517,122,23.597678916827853,24.41972610843137,16.279817405620914,122
15,60,-10,-40,-80,-40,5,240,0.4,0.2,2.0,902,123,13.636363636363635,33.49497481381959,16.747487406909794,122
