entry,exit,pnl,reason,type,side,entry_price,exit_price
2026-03-26 16:45:00+00:00,2026-03-26 17:00:00+00:00,30.0,tp,ret,1,9393.6,9423.6
2026-03-27 11:30:00+00:00,2026-03-27 11:45:00+00:00,-15.0,sl,ret,1,9570.3,9555.3
2026-03-27 12:45:00+00:00,2026-03-27 13:00:00+00:00,30.0,tp,ret,1,9590.5,9620.5
2026-03-27 13:30:00+00:00,2026-03-27 13:45:00+00:00,30.0,tp,ret,1,9591.8,9621.8
2026-03-27 14:15:00+00:00,2026-03-27 14:30:00+00:00,30.0,tp,ret,1,9617.0,9647.0
2026-03-30 07:15:00+00:00,2026-03-30 07:30:00+00:00,30.0,tp,ret,1,9939.7,9969.7
2026-03-30 08:00:00+00:00,2026-03-30 08:15:00+00:00,30.0,tp,ret,1,9970.3,10000.3
2026-03-30 08:45:00+00:00,2026-03-30 09:00:00+00:00,-15.0,sl,ret,1,9926.4,9911.4
2026-03-30 10:15:00+00:00,2026-03-30 10:45:00+00:00,30.0,tp,ret,1,9945.9,9975.9
2026-03-30 11:15:00+00:00,2026-03-30 11:30:00+00:00,30.0,tp,ret,1,9906.8,9936.8
2026-03-30 12:30:00+00:00,2026-03-30 12:45:00+00:00,-15.0,sl,ret,1,9894.3,9879.3
2026-03-30 16:30:00+00:00,2026-03-30 16:45:00+00:00,-15.0,sl,ret,1,10074.1,10059.1
2026-03-31 07:00:00+00:00,2026-03-31 07:15:00+00:00,30.0,tp,ret,1,10039.7,10069.7
2026-03-31 07:30:00+00:00,2026-03-31 07:45:00+00:00,-15.0,sl,ret,1,10082.5,10067.5
2026-03-31 09:00:00+00:00,2026-03-31 09:15:00+00:00,-15.0,sl,ret,1,10016.7,10001.7
2026-03-31 11:15:00+00:00,2026-03-31 11:30:00+00:00,-15.0,sl,ret,1,10133.1,10118.1
2026-03-31 11:45:00+00:00,2026-03-31 12:00:00+00:00,30.0,tp,ret,1,10034.4,10064.4
2026-03-31 13:45:00+00:00,2026-03-31 14:00:00+00:00,-15.0,sl,ret,1,10051.5,10036.5
2026-03-31 14:15:00+00:00,2026-03-31 14:30:00+00:00,30.0,tp,ret,1,9986.2,10016.2
2026-03-31 15:15:00+00:00,2026-03-31 15:30:00+00:00,30.0,tp,ret,1,10114.9,10144.9
2026-04-01 07:30:00+00:00,2026-04-01 07:45:00+00:00,-15.0,sl,ret,1,9427.1,9412.1
2026-04-01 10:00:00+00:00,2026-04-01 10:15:00+00:00,30.0,tp,ret,1,9684.9,9714.9
2026-04-01 10:45:00+00:00,2026-04-01 11:00:00+00:00,30.0,tp,ret,1,9669.7,9699.7
2026-04-01 13:30:00+00:00,2026-04-01 13:45:00+00:00,-15.0,sl,ret,1,9657.4,9642.4
2026-04-01 14:15:00+00:00,2026-04-01 14:30:00+00:00,30.0,tp,ret,1,9540.1,9570.1
2026-04-01 16:00:00+00:00,2026-04-01 16:15:00+00:00,30.0,tp,ret,1,9629.8,9659.8
2026-04-01 16:30:00+00:00,2026-04-01 16:45:00+00:00,-15.0,sl,ret,1,9646.8,9631.8
2026-04-02 07:45:00+00:00,2026-04-02 08:00:00+00:00,-15.0,sl,ret,1,10232.1,10217.1
2026-04-02 08:30:00+00:00,2026-04-02 08:45:00+00:00,30.0,tp,ret,1,10262.5,10292.5
2026-04-02 09:15:00+00:00,2026-04-02 09:30:00+00:00,30.0,tp,ret,1,10283.0,10313.0
2026-04-02 11:45:00+00:00,2026-04-02 12:00:00+00:00,30.0,tp,ret,1,10446.3,10476.3
2026-04-02 13:30:00+00:00,2026-04-02 13:45:00+00:00,30.0,tp,ret,1,10606.0,10636.0
2026-04-06 07:15:00+00:00,2026-04-06 07:30:00+00:00,30.0,tp,ret,1,10358.5,10388.5
2026-04-06 09:15:00+00:00,2026-04-06 09:30:00+00:00,30.0,tp,ret,1,10201.3,10231.3
2026-04-06 11:00:00+00:00,2026-04-06 11:15:00+00:00,30.0,tp,ret,1,10259.7,10289.7
2026-04-06 14:00:00+00:00,2026-04-06 14:15:00+00:00,30.0,tp,ret,1,10394.4,10424.4
2026-04-06 14:30:00+00:00,2026-04-06 14:45:00+00:00,30.0,tp,ret,1,10306.4,10336.4
2026-04-06 15:45:00+00:00,2026-04-06 16:00:00+00:00,-15.0,sl,ret,1,10437.3,10422.3
2026-04-06 16:45:00+00:00,2026-04-06 17:00:00+00:00,30.0,tp,ret,1,10340.7,10370.7
2026-04-07 08:15:00+00:00,2026-04-07 08:30:00+00:00,-15.0,sl,ret,1,10525.8,10510.8
2026-04-07 09:00:00+00:00,2026-04-07 09:15:00+00:00,30.0,tp,ret,1,10450.2,10480.2
2026-04-07 12:30:00+00:00,2026-04-07 12:45:00+00:00,30.0,tp,ret,1,10578.2,10608.2
2026-04-07 15:15:00+00:00,2026-04-07 15:30:00+00:00,30.0,tp,ret,1,10694.6,10724.6
2026-04-07 15:45:00+00:00,2026-04-07 16:00:00+00:00,-15.0,sl,ret,1,10646.0,10631.0
2026-04-08 07:45:00+00:00,2026-04-08 08:00:00+00:00,-15.0,sl,ret,1,9084.2,9069.2
2026-04-08 09:00:00+00:00,2026-04-08 09:15:00+00:00,30.0,tp,ret,1,8997.7,9027.7
2026-04-08 10:00:00+00:00,2026-04-08 10:15:00+00:00,30.0,tp,ret,1,8971.8,9001.8
2026-04-08 10:30:00+00:00,2026-04-08 10:45:00+00:00,-15.0,sl,ret,1,8967.2,8952.2
2026-04-08 12:00:00+00:00,2026-04-08 12:15:00+00:00,-15.0,sl,ret,1,8815.4,8800.4
2026-04-08 12:45:00+00:00,2026-04-08 13:00:00+00:00,-15.0,sl,ret,1,8792.9,8777.9
2026-04-09 07:00:00+00:00,2026-04-09 07:15:00+00:00,30.0,tp,ret,1,9264.9,9294.9
2026-04-09 09:30:00+00:00,2026-04-09 10:00:00+00:00,30.0,tp,ret,1,9301.6,9331.6
2026-04-09 13:15:00+00:00,2026-04-09 13:30:00+00:00,30.0,tp,ret,1,9414.9,9444.9
2026-04-09 14:15:00+00:00,2026-04-09 14:30:00+00:00,30.0,tp,ret,1,9485.4,9515.4
2026-04-09 14:45:00+00:00,2026-04-09 15:00:00+00:00,30.0,tp,ret,1,9581.1,9611.1
2026-04-09 15:15:00+00:00,2026-04-09 15:30:00+00:00,-15.0,sl,ret,1,9538.4,9523.4
2026-04-10 07:30:00+00:00,2026-04-10 07:45:00+00:00,30.0,tp,ret,1,9400.7,9430.7
2026-04-10 11:30:00+00:00,2026-04-10 12:00:00+00:00,30.0,tp,ret,1,9240.9,9270.9
2026-04-10 14:15:00+00:00,2026-04-10 14:30:00+00:00,-15.0,sl,ret,1,9240.8,9225.8
2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,-15.0,sl,ret,1,9360.8,9345.8
2026-04-13 08:30:00+00:00,2026-04-13 08:45:00+00:00,30.0,tp,ret,1,9756.3,9786.3
2026-04-13 09:45:00+00:00,2026-04-13 10:30:00+00:00,30.0,tp,ret,1,9794.0,9824.0
2026-04-13 16:30:00+00:00,2026-04-13 16:45:00+00:00,30.0,tp,ret,1,9577.5,9607.5
2026-04-14 08:30:00+00:00,2026-04-14 09:00:00+00:00,30.0,tp,ret,1,9273.3,9303.3
2026-04-14 10:00:00+00:00,2026-04-14 10:15:00+00:00,-15.0,sl,ret,1,9309.0,9294.0
2026-04-14 13:15:00+00:00,2026-04-14 13:30:00+00:00,-15.0,sl,ret,1,9198.9,9183.9
2026-04-14 14:00:00+00:00,2026-04-14 14:15:00+00:00,-15.0,sl,ret,1,9078.1,9063.1
2026-04-14 15:45:00+00:00,2026-04-14 16:00:00+00:00,-15.0,sl,ret,1,8973.4,8958.4
2026-04-15 09:00:00+00:00,2026-04-15 09:15:00+00:00,30.0,tp,ret,1,8936.6,8966.6
2026-04-15 10:45:00+00:00,2026-04-15 11:00:00+00:00,30.0,tp,ret,1,9011.6,9041.6
2026-04-15 11:15:00+00:00,2026-04-15 11:30:00+00:00,-15.0,sl,ret,1,9017.7,9002.7
2026-04-15 12:30:00+00:00,2026-04-15 12:45:00+00:00,-15.0,sl,ret,1,8944.2,8929.2
2026-04-15 13:30:00+00:00,2026-04-15 13:45:00+00:00,30.0,tp,ret,1,8856.3,8886.3
2026-04-15 14:15:00+00:00,2026-04-15 14:30:00+00:00,30.0,tp,ret,1,8851.7,8881.7
2026-04-15 15:45:00+00:00,2026-04-15 16:00:00+00:00,-15.0,sl,ret,1,8963.3,8948.3
2026-04-15 16:15:00+00:00,2026-04-15 16:30:00+00:00,-15.0,sl,ret,1,8940.8,8925.8
2026-04-16 14:45:00+00:00,2026-04-16 15:00:00+00:00,30.0,tp,ret,1,9051.8,9081.8
2026-04-16 16:00:00+00:00,2026-04-16 16:45:00+00:00,30.0,tp,ret,1,9076.0,9106.0
2026-04-17 07:00:00+00:00,2026-04-17 07:15:00+00:00,-15.0,sl,ret,1,9047.5,9032.5
2026-04-17 08:45:00+00:00,2026-04-17 09:00:00+00:00,-15.0,sl,ret,1,8962.6,8947.6
2026-04-17 09:30:00+00:00,2026-04-17 09:45:00+00:00,-15.0,sl,ret,1,8845.8,8830.8
2026-04-17 11:00:00+00:00,2026-04-17 11:45:00+00:00,30.0,tp,ret,1,8811.6,8841.6
2026-04-17 12:15:00+00:00,2026-04-17 12:30:00+00:00,-15.0,sl,ret,1,8790.5,8775.5
2026-04-17 12:45:00+00:00,2026-04-17 13:00:00+00:00,-15.0,sl,ret,1,8659.9,8644.9
2026-04-17 13:45:00+00:00,2026-04-17 14:00:00+00:00,30.0,tp,ret,1,8156.8,8186.8
2026-04-17 14:15:00+00:00,2026-04-17 14:30:00+00:00,30.0,tp,ret,1,8139.3,8169.3
2026-04-17 16:15:00+00:00,2026-04-17 16:30:00+00:00,30.0,tp,ret,1,8123.8,8153.8
2026-04-17 16:45:00+00:00,2026-04-17 17:00:00+00:00,-15.0,sl,ret,1,8156.3,8141.3
2026-04-20 08:00:00+00:00,2026-04-20 08:15:00+00:00,30.0,tp,ret,1,8774.2,8804.2
2026-04-20 08:45:00+00:00,2026-04-20 09:00:00+00:00,-15.0,sl,ret,1,8817.6,8802.6
2026-04-20 09:30:00+00:00,2026-04-20 09:45:00+00:00,30.0,tp,ret,1,8715.3,8745.3
2026-04-20 11:45:00+00:00,2026-04-20 12:00:00+00:00,-15.0,sl,ret,1,8742.1,8727.1
2026-04-20 12:30:00+00:00,2026-04-20 12:45:00+00:00,30.0,tp,ret,1,8699.5,8729.5
2026-04-20 13:30:00+00:00,2026-04-20 13:45:00+00:00,30.0,tp,ret,1,8571.3,8601.3
2026-04-20 14:30:00+00:00,2026-04-20 14:45:00+00:00,30.0,tp,ret,1,8617.5,8647.5
2026-04-20 16:30:00+00:00,2026-04-20 17:00:00+00:00,-15.0,sl,ret,1,8722.5,8707.5
2026-04-21 07:45:00+00:00,2026-04-21 08:00:00+00:00,-15.0,sl,ret,1,8654.0,8639.0
2026-04-21 08:45:00+00:00,2026-04-21 09:00:00+00:00,30.0,tp,ret,1,8603.4,8633.4
2026-04-21 09:30:00+00:00,2026-04-21 10:15:00+00:00,-15.0,sl,ret,1,8667.3,8652.3
2026-04-21 12:30:00+00:00,2026-04-21 12:45:00+00:00,30.0,tp,ret,1,8718.9,8748.9
2026-04-21 13:00:00+00:00,2026-04-21 13:15:00+00:00,-15.0,sl,ret,1,8711.4,8696.4
2026-04-22 10:30:00+00:00,2026-04-22 10:45:00+00:00,30.0,tp,ret,1,8990.6,9020.6
2026-04-22 12:15:00+00:00,2026-04-22 12:30:00+00:00,30.0,tp,ret,1,8981.1,9011.1
2026-04-22 14:15:00+00:00,2026-04-22 14:30:00+00:00,-15.0,sl,ret,1,9122.3,9107.3
2026-04-23 09:30:00+00:00,2026-04-23 09:45:00+00:00,30.0,tp,ret,1,9397.6,9427.6
2026-04-23 10:15:00+00:00,2026-04-23 10:30:00+00:00,-15.0,sl,ret,1,9431.9,9416.9
2026-04-23 12:00:00+00:00,2026-04-23 12:15:00+00:00,-15.0,sl,ret,1,9272.1,9257.1
2026-04-23 13:00:00+00:00,2026-04-23 13:15:00+00:00,30.0,tp,ret,1,9267.9,9297.9
2026-04-23 14:15:00+00:00,2026-04-23 14:30:00+00:00,-15.0,sl,ret,1,9311.2,9296.2
2026-04-23 15:00:00+00:00,2026-04-23 15:15:00+00:00,30.0,tp,ret,1,9279.2,9309.2
2026-04-23 16:30:00+00:00,2026-04-23 16:45:00+00:00,-15.0,sl,ret,1,9390.1,9375.1
2026-04-24 07:15:00+00:00,2026-04-24 07:30:00+00:00,-15.0,sl,ret,1,9571.6,9556.6
2026-04-24 08:30:00+00:00,2026-04-24 08:45:00+00:00,30.0,tp,ret,1,9652.4,9682.4
2026-04-24 09:00:00+00:00,2026-04-24 09:15:00+00:00,30.0,tp,ret,1,9606.2,9636.2
2026-04-24 11:15:00+00:00,2026-04-24 11:30:00+00:00,30.0,tp,ret,1,9429.9,9459.9
2026-04-24 12:00:00+00:00,2026-04-24 12:15:00+00:00,30.0,tp,ret,1,9377.0,9407.0
2026-04-24 13:00:00+00:00,2026-04-24 13:15:00+00:00,-15.0,sl,ret,1,9509.1,9494.1
2026-04-24 15:30:00+00:00,2026-04-24 15:45:00+00:00,-15.0,sl,ret,1,9447.0,9432.0
2026-04-24 16:30:00+00:00,2026-04-24 16:45:00+00:00,30.0,tp,ret,1,9320.3,9350.3
2026-04-27 07:45:00+00:00,2026-04-27 08:00:00+00:00,30.0,tp,ret,1,9538.1,9568.1
2026-04-27 10:45:00+00:00,2026-04-27 11:00:00+00:00,-15.0,sl,ret,1,9410.3,9395.3
2026-04-27 13:00:00+00:00,2026-04-27 13:15:00+00:00,-15.0,sl,ret,1,9486.0,9471.0
2026-04-27 14:00:00+00:00,2026-04-27 14:15:00+00:00,30.0,tp,ret,1,9456.7,9486.7
2026-04-27 15:30:00+00:00,2026-04-27 15:45:00+00:00,-15.0,sl,ret,1,9569.6,9554.6
2026-04-27 16:30:00+00:00,2026-04-27 17:00:00+00:00,30.0,tp,ret,1,9505.9,9535.9
2026-04-28 08:30:00+00:00,2026-04-28 08:45:00+00:00,30.0,tp,ret,1,9709.4,9739.4
2026-04-28 10:30:00+00:00,2026-04-28 11:15:00+00:00,30.0,tp,ret,1,9826.9,9856.9
2026-04-28 11:45:00+00:00,2026-04-28 12:00:00+00:00,30.0,tp,ret,1,9915.9,9945.9
2026-04-28 12:45:00+00:00,2026-04-28 13:00:00+00:00,-15.0,sl,ret,1,9831.9,9816.9
2026-04-28 14:30:00+00:00,2026-04-28 14:45:00+00:00,30.0,tp,ret,1,9841.2,9871.2
2026-04-28 15:00:00+00:00,2026-04-28 15:15:00+00:00,30.0,tp,ret,1,9792.8,9822.8
2026-04-28 16:30:00+00:00,2026-04-28 16:45:00+00:00,-15.0,sl,ret,1,9817.5,9802.5
2026-04-29 10:15:00+00:00,2026-04-29 10:30:00+00:00,-15.0,sl,ret,1,10165.6,10150.6
2026-04-29 11:30:00+00:00,2026-04-29 11:45:00+00:00,-15.0,sl,ret,1,10138.6,10123.6
2026-04-29 12:15:00+00:00,2026-04-29 12:30:00+00:00,30.0,tp,ret,1,10139.9,10169.9
2026-04-29 13:00:00+00:00,2026-04-29 13:15:00+00:00,-15.0,sl,ret,1,10187.3,10172.3
2026-04-29 16:45:00+00:00,2026-04-29 17:00:00+00:00,30.0,tp,ret,1,10461.2,10491.2
2026-04-30 09:30:00+00:00,2026-04-30 09:45:00+00:00,30.0,tp,ret,1,10446.5,10476.5
2026-04-30 10:45:00+00:00,2026-04-30 11:00:00+00:00,-15.0,sl,ret,1,10429.4,10414.4
2026-04-30 11:15:00+00:00,2026-04-30 11:30:00+00:00,-15.0,sl,ret,1,10305.6,10290.6
2026-04-30 13:15:00+00:00,2026-04-30 13:30:00+00:00,30.0,tp,ret,1,10203.8,10233.8
2026-04-30 15:15:00+00:00,2026-04-30 15:30:00+00:00,-15.0,sl,ret,1,10263.3,10248.3
2026-05-01 07:00:00+00:00,2026-05-01 07:15:00+00:00,-15.0,sl,ret,1,10383.7,10368.7
2026-05-01 08:15:00+00:00,2026-05-01 08:30:00+00:00,30.0,tp,ret,1,10312.8,10342.8
2026-05-01 10:45:00+00:00,2026-05-01 11:00:00+00:00,-15.0,sl,ret,1,10305.9,10290.9
2026-05-01 12:00:00+00:00,2026-05-01 12:15:00+00:00,30.0,tp,ret,1,10201.2,10231.2
2026-05-01 13:30:00+00:00,2026-05-01 13:45:00+00:00,-15.0,sl,ret,1,10059.9,10044.9
2026-05-01 15:45:00+00:00,2026-05-01 16:00:00+00:00,-15.0,sl,ret,1,9935.5,9920.5
2026-05-04 07:15:00+00:00,2026-05-04 07:30:00+00:00,30.0,tp,ret,1,9989.9,10019.9
2026-05-04 07:45:00+00:00,2026-05-04 08:00:00+00:00,30.0,tp,ret,1,10019.9,10049.9
2026-05-04 08:30:00+00:00,2026-05-04 08:45:00+00:00,-15.0,sl,ret,1,10092.0,10077.0
2026-05-04 09:45:00+00:00,2026-05-04 10:00:00+00:00,30.0,tp,ret,1,10022.0,10052.0
2026-05-04 10:45:00+00:00,2026-05-04 11:00:00+00:00,30.0,tp,ret,1,10217.2,10247.2
2026-05-04 11:45:00+00:00,2026-05-04 12:00:00+00:00,-15.0,sl,ret,1,10232.5,10217.5
2026-05-04 13:15:00+00:00,2026-05-04 13:30:00+00:00,30.0,tp,ret,1,9965.8,9995.8
2026-05-04 14:00:00+00:00,2026-05-04 14:15:00+00:00,30.0,tp,ret,1,9983.0,10013.0
2026-05-05 08:15:00+00:00,2026-05-05 08:30:00+00:00,-15.0,sl,ret,1,10187.5,10172.5
2026-05-05 09:30:00+00:00,2026-05-05 09:45:00+00:00,30.0,tp,ret,1,10168.6,10198.6
2026-05-05 10:30:00+00:00,2026-05-05 10:45:00+00:00,-15.0,sl,ret,1,10191.6,10176.6
2026-05-05 13:45:00+00:00,2026-05-05 14:00:00+00:00,-15.0,sl,ret,1,10029.4,10014.4
2026-05-05 15:00:00+00:00,2026-05-05 15:15:00+00:00,-15.0,sl,ret,1,9975.8,9960.8
2026-05-05 15:45:00+00:00,2026-05-05 16:00:00+00:00,30.0,tp,ret,1,9964.9,9994.9
2026-05-06 07:15:00+00:00,2026-05-06 07:30:00+00:00,-15.0,sl,ret,1,9847.6,9832.6
2026-05-06 07:45:00+00:00,2026-05-06 08:00:00+00:00,-15.0,sl,ret,1,9754.7,9739.7
2026-05-06 10:45:00+00:00,2026-05-06 11:00:00+00:00,30.0,tp,ret,1,8976.3,9006.3
2026-05-06 14:15:00+00:00,2026-05-06 14:30:00+00:00,30.0,tp,ret,1,9297.1,9327.1
2026-05-06 15:30:00+00:00,2026-05-06 15:45:00+00:00,30.0,tp,ret,1,9294.1,9324.1
2026-05-06 16:15:00+00:00,2026-05-06 16:30:00+00:00,-15.0,sl,ret,1,9334.9,9319.9
2026-05-07 08:00:00+00:00,2026-05-07 08:15:00+00:00,30.0,tp,ret,1,9117.4,9147.4
2026-05-07 08:30:00+00:00,2026-05-07 08:45:00+00:00,-15.0,sl,ret,1,9168.2,9153.2
2026-05-07 10:15:00+00:00,2026-05-07 10:30:00+00:00,-15.0,sl,ret,1,9087.4,9072.4
2026-05-07 12:30:00+00:00,2026-05-07 12:45:00+00:00,-15.0,sl,ret,1,8864.6,8849.6
2026-05-08 07:45:00+00:00,2026-05-08 08:00:00+00:00,30.0,tp,ret,1,9279.2,9309.2
2026-05-08 08:15:00+00:00,2026-05-08 08:30:00+00:00,-15.0,sl,ret,1,9284.2,9269.2
2026-05-08 10:30:00+00:00,2026-05-08 11:00:00+00:00,30.0,tp,ret,1,9224.3,9254.3
2026-05-08 16:00:00+00:00,2026-05-08 16:15:00+00:00,-15.0,sl,ret,1,9339.5,9324.5
2026-05-11 08:15:00+00:00,2026-05-11 08:30:00+00:00,30.0,tp,ret,1,9466.1,9496.1
2026-05-11 11:30:00+00:00,2026-05-11 12:00:00+00:00,30.0,tp,ret,1,9511.5,9541.5
2026-05-11 13:45:00+00:00,2026-05-11 14:00:00+00:00,-15.0,sl,ret,1,9402.7,9387.7
2026-05-12 07:15:00+00:00,2026-05-12 08:15:00+00:00,30.0,tp,ret,1,9766.3,9796.3
2026-05-12 13:45:00+00:00,2026-05-12 14:00:00+00:00,30.0,tp,ret,1,9883.9,9913.9
2026-05-12 14:45:00+00:00,2026-05-12 15:00:00+00:00,30.0,tp,ret,1,9886.9,9916.9
2026-05-12 15:45:00+00:00,2026-05-12 16:00:00+00:00,30.0,tp,ret,1,9865.9,9895.9
2026-05-12 16:15:00+00:00,2026-05-12 16:30:00+00:00,30.0,tp,ret,1,9869.6,9899.6
2026-05-13 13:00:00+00:00,2026-05-13 14:00:00+00:00,30.0,tp,ret,1,9892.2,9922.2
2026-05-14 09:45:00+00:00,2026-05-14 10:00:00+00:00,-15.0,sl,ret,1,9790.4,9775.4
2026-05-14 11:30:00+00:00,2026-05-14 12:00:00+00:00,-15.0,sl,ret,1,9725.2,9710.2
2026-05-14 14:45:00+00:00,2026-05-14 15:00:00+00:00,-15.0,sl,ret,1,9766.6,9751.6
2026-05-15 10:15:00+00:00,2026-05-15 10:30:00+00:00,-15.0,sl,ret,1,10076.8,10061.8
2026-05-15 10:45:00+00:00,2026-05-15 11:00:00+00:00,-15.0,sl,ret,1,10017.7,10002.7
2026-05-15 12:15:00+00:00,2026-05-15 12:30:00+00:00,-15.0,sl,ret,1,10038.1,10023.1
2026-05-15 16:15:00+00:00,2026-05-15 16:30:00+00:00,-15.0,sl,ret,1,10130.3,10115.3
2026-05-18 12:30:00+00:00,2026-05-18 12:45:00+00:00,-15.0,sl,ret,1,10105.3,10090.3
2026-05-18 13:45:00+00:00,2026-05-18 14:00:00+00:00,-15.0,sl,ret,1,9960.5,9945.5
2026-05-19 08:30:00+00:00,2026-05-19 08:45:00+00:00,-15.0,sl,ret,1,10336.6,10321.6
2026-05-19 13:45:00+00:00,2026-05-19 14:00:00+00:00,-15.0,sl,ret,1,10395.9,10380.9
2026-05-19 14:30:00+00:00,2026-05-19 14:45:00+00:00,30.0,tp,ret,1,10287.3,10317.3
2026-05-19 16:30:00+00:00,2026-05-19 16:45:00+00:00,30.0,tp,ret,1,10365.3,10395.3
2026-05-20 08:30:00+00:00,2026-05-20 08:45:00+00:00,-15.0,sl,ret,1,10260.2,10245.2
2026-05-20 09:00:00+00:00,2026-05-20 09:15:00+00:00,30.0,tp,ret,1,10171.1,10201.1
2026-05-20 12:15:00+00:00,2026-05-20 12:30:00+00:00,-15.0,sl,ret,1,10161.2,10146.2
2026-05-20 13:15:00+00:00,2026-05-20 13:30:00+00:00,30.0,tp,ret,1,10123.5,10153.5
2026-05-20 13:45:00+00:00,2026-05-20 14:00:00+00:00,30.0,tp,ret,1,10155.7,10185.7
2026-05-20 14:15:00+00:00,2026-05-20 14:30:00+00:00,-15.0,sl,ret,1,10116.2,10101.2
2026-05-20 15:15:00+00:00,2026-05-20 15:30:00+00:00,30.0,tp,ret,1,9748.8,9778.8
2026-05-21 09:00:00+00:00,2026-05-21 09:15:00+00:00,-15.0,sl,ret,1,9819.2,9804.2
2026-05-21 11:15:00+00:00,2026-05-21 11:30:00+00:00,-15.0,sl,ret,1,10035.4,10020.4
2026-05-21 14:30:00+00:00,2026-05-21 14:45:00+00:00,30.0,tp,ret,1,10021.6,10051.6
2026-05-21 15:45:00+00:00,2026-05-21 16:00:00+00:00,-15.0,sl,ret,1,10089.4,10074.4
2026-05-21 16:30:00+00:00,2026-05-21 17:00:00+00:00,-15.0,sl,ret,1,10000.0,9985.0
2026-05-22 08:00:00+00:00,2026-05-22 08:15:00+00:00,30.0,tp,ret,1,9803.5,9833.5
2026-05-22 10:45:00+00:00,2026-05-22 11:00:00+00:00,-15.0,sl,ret,1,9797.8,9782.8
2026-05-22 12:15:00+00:00,2026-05-22 12:30:00+00:00,30.0,tp,ret,1,9572.5,9602.5
2026-05-22 14:15:00+00:00,2026-05-22 14:45:00+00:00,-15.0,sl,ret,1,9727.8,9712.8
2026-05-22 15:30:00+00:00,2026-05-22 15:45:00+00:00,-15.0,sl,ret,1,9667.9,9652.9
2026-05-22 16:30:00+00:00,2026-05-22 16:45:00+00:00,30.0,tp,ret,1,9631.8,9661.8
2026-05-25 08:00:00+00:00,2026-05-25 08:30:00+00:00,30.0,tp,ret,1,9120.5,9150.5
2026-05-25 08:45:00+00:00,2026-05-25 09:00:00+00:00,-15.0,sl,ret,1,9145.0,9130.0
2026-05-25 10:45:00+00:00,2026-05-25 11:15:00+00:00,30.0,tp,ret,1,9037.7,9067.7
2026-05-25 16:45:00+00:00,2026-05-25 17:00:00+00:00,-15.0,sl,ret,1,9021.8,9006.8
2026-05-26 07:30:00+00:00,2026-05-26 07:45:00+00:00,30.0,tp,ret,1,9169.7,9199.7
2026-05-26 09:00:00+00:00,2026-05-26 09:15:00+00:00,-15.0,sl,ret,1,9254.6,9239.6
2026-05-26 10:30:00+00:00,2026-05-26 10:45:00+00:00,30.0,tp,ret,1,9104.6,9134.6
2026-05-26 12:15:00+00:00,2026-05-26 12:45:00+00:00,30.0,tp,ret,1,9191.5,9221.5
2026-05-26 15:45:00+00:00,2026-05-26 16:15:00+00:00,30.0,tp,ret,1,9321.8,9351.8
2026-05-27 08:45:00+00:00,2026-05-27 09:00:00+00:00,-15.0,sl,ret,1,8937.9,8922.9
2026-05-27 09:15:00+00:00,2026-05-27 09:30:00+00:00,-15.0,sl,ret,1,8924.7,8909.7
2026-05-27 13:45:00+00:00,2026-05-27 14:00:00+00:00,30.0,tp,ret,1,8866.6,8896.6
2026-05-27 15:30:00+00:00,2026-05-27 15:45:00+00:00,30.0,tp,ret,1,8966.1,8996.1
2026-05-27 16:00:00+00:00,2026-05-27 16:15:00+00:00,30.0,tp,ret,1,8934.7,8964.7
2026-05-27 16:45:00+00:00,2026-05-27 17:00:00+00:00,30.0,tp,ret,1,8887.1,8917.1
2026-05-28 10:15:00+00:00,2026-05-28 10:30:00+00:00,30.0,tp,ret,1,8934.7,8964.7
2026-05-28 14:30:00+00:00,2026-05-28 14:45:00+00:00,30.0,tp,ret,1,8827.5,8857.5
2026-05-28 15:30:00+00:00,2026-05-28 15:45:00+00:00,30.0,tp,ret,1,8894.9,8924.9
2026-05-28 16:15:00+00:00,2026-05-28 16:30:00+00:00,-15.0,sl,ret,1,8905.2,8890.2
2026-05-28 16:45:00+00:00,2026-05-28 17:00:00+00:00,-15.0,sl,ret,1,8780.4,8765.4
2026-05-29 09:30:00+00:00,2026-05-29 09:45:00+00:00,30.0,tp,ret,1,8648.2,8678.2
2026-05-29 10:15:00+00:00,2026-05-29 10:30:00+00:00,30.0,tp,ret,1,8680.5,8710.5
2026-05-29 11:15:00+00:00,2026-05-29 11:30:00+00:00,30.0,tp,ret,1,8662.0,8692.0
2026-05-29 13:00:00+00:00,2026-05-29 13:15:00+00:00,30.0,tp,ret,1,8659.1,8689.1
2026-05-29 13:30:00+00:00,2026-05-29 13:45:00+00:00,-15.0,sl,ret,1,8688.3,8673.3
2026-05-29 16:30:00+00:00,2026-05-29 16:45:00+00:00,-15.0,sl,ret,1,8668.3,8653.3
2026-06-01 14:15:00+00:00,2026-06-01 14:30:00+00:00,30.0,tp,ret,1,9242.4,9272.4
2026-06-02 07:45:00+00:00,2026-06-02 08:00:00+00:00,-15.0,sl,ret,1,8971.7,8956.7
2026-06-02 08:45:00+00:00,2026-06-02 09:00:00+00:00,-15.0,sl,ret,1,8920.7,8905.7
2026-06-02 12:00:00+00:00,2026-06-02 12:15:00+00:00,-15.0,sl,ret,1,8970.1,8955.1
2026-06-03 10:30:00+00:00,2026-06-03 10:45:00+00:00,30.0,tp,ret,1,9462.5,9492.5
