side,signal_ts,entry_time,entry_price,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win,struct_trend,struct_last_kind,struct_last_swing_price,struct_dist_pts,struct_leg_pts,struct_prior_leg_pts,struct_pullback_pct,struct_leg_age_15m,struct_hh,struct_hl,struct_lh,struct_ll,struct_aligned,with_trend,counter_trend,range_regime
-1,2025-10-27 16:30:00+00:00,2025-10-27 16:31:00+00:00,3986.79,3990.31,3976.23,3.519999999999982,10.559999999999945,120,2025-10-27 18:31:00+00:00,3986.97,3990.31,0,2025-10-27 16:32:00+00:00,3990.31,stop_loss,-3.519999999999982,False,0.0,-1.0,4073.8,-86.7800000000002,86.7800000000002,94.19999999999982,0.0,73.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-27 17:30:00+00:00,2025-10-27 17:31:00+00:00,4003.45,3992.02,4037.7399999999993,11.429999999999836,34.28999999999951,120,2025-10-27 21:15:00+00:00,3992.02,3997.77,3,2025-10-27 19:29:00+00:00,3992.02,stop_loss,-11.429999999999836,False,0.0,-1.0,4073.8,-70.61999999999989,70.61999999999989,94.19999999999982,0.0,77.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-27 19:30:00+00:00,2025-10-27 19:31:00+00:00,3991.3,3994.43,3981.910000000001,3.1299999999996544,9.389999999998963,120,2025-10-27 21:31:00+00:00,3988.71,3994.43,0,2025-10-27 20:15:00+00:00,3994.43,stop_loss,-3.1299999999996544,False,0.0,-1.0,4073.8,-82.5300000000002,82.5300000000002,94.19999999999982,0.0,85.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-28 08:00:00+00:00,2025-10-28 08:01:00+00:00,3934.57,3929.54,3949.6600000000008,5.0300000000002,15.0900000000006,120,2025-10-28 10:01:00+00:00,3929.54,3934.02,0,2025-10-28 08:04:00+00:00,3929.54,stop_loss,-5.0300000000002,False,0.0,-1.0,4073.8,-139.1300000000001,139.1300000000001,94.19999999999982,0.0,135.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-28 08:15:00+00:00,2025-10-28 08:16:00+00:00,3922.11,3929.11,3901.11,7.0,21.0,120,2025-10-28 10:30:00+00:00,3925.1,3929.11,1,2025-10-28 08:43:00+00:00,3901.11,target_hit,21.0,True,0.0,-1.0,4073.8,-151.65999999999985,151.65999999999985,94.19999999999982,0.0,136.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-28 08:45:00+00:00,2025-10-28 08:46:00+00:00,3905.98,3914.58,3880.1800000000003,8.599999999999909,25.799999999999727,120,2025-10-28 12:00:00+00:00,3910.26,3914.58,2,2025-10-28 10:37:00+00:00,3914.58,stop_loss,-8.599999999999909,False,0.0,-1.0,4073.8,-167.6300000000001,167.6300000000001,94.19999999999982,0.0,138.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-28 10:45:00+00:00,2025-10-28 10:46:00+00:00,3917.52,3908.71,3943.95,8.809999999999945,26.429999999999836,120,2025-10-28 14:45:00+00:00,3908.71,3913.85,3,2025-10-28 12:51:00+00:00,3908.71,stop_loss,-8.809999999999945,False,0.0,-1.0,4073.8,-156.42000000000007,156.42000000000007,94.19999999999982,0.0,146.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-28 13:15:00+00:00,2025-10-28 13:16:00+00:00,3924.64,3912.48,3961.1199999999994,12.159999999999854,36.47999999999956,120,2025-10-28 17:00:00+00:00,3912.48,3920.87,4,2025-10-28 15:31:00+00:00,3961.1199999999994,target_hit,36.47999999999956,True,0.0,-1.0,4073.8,-149.39000000000033,149.39000000000033,94.19999999999982,0.0,156.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-28 15:45:00+00:00,2025-10-28 15:46:00+00:00,3964.08,3957.84,3982.7999999999993,6.239999999999782,18.719999999999345,120,2025-10-28 17:46:00+00:00,3957.84,3962.49,0,2025-10-28 16:03:00+00:00,3957.84,stop_loss,-6.239999999999782,False,0.0,-1.0,4073.8,-109.76000000000022,109.76000000000022,94.19999999999982,0.0,166.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-28 16:45:00+00:00,2025-10-28 16:46:00+00:00,3953.9,3964.73,3921.4100000000003,10.829999999999927,32.48999999999978,120,2025-10-28 18:46:00+00:00,3956.4,3964.73,0,2025-10-28 17:08:00+00:00,3964.73,stop_loss,-10.829999999999927,False,0.0,-1.0,4073.8,-119.7800000000002,119.7800000000002,94.19999999999982,0.0,170.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-28 17:15:00+00:00,2025-10-28 17:16:00+00:00,3968.63,3965.65,3977.57,2.980000000000018,8.940000000000055,120,2025-10-28 19:16:00+00:00,3965.65,3969.65,0,2025-10-28 17:19:00+00:00,3965.65,stop_loss,-2.980000000000018,False,0.0,-1.0,4073.8,-105.34000000000015,105.34000000000015,94.19999999999982,0.0,172.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-28 17:45:00+00:00,2025-10-28 17:46:00+00:00,3964.44,3968.32,3952.7999999999997,3.880000000000109,11.640000000000327,120,2025-10-28 20:00:00+00:00,3962.05,3968.32,1,2025-10-28 18:31:00+00:00,3952.7999999999997,target_hit,11.640000000000327,True,0.0,-1.0,4073.8,-109.10000000000036,109.10000000000036,94.19999999999982,0.0,174.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-28 18:45:00+00:00,2025-10-28 18:46:00+00:00,3950.79,3952.03,3947.0699999999993,1.2400000000002365,3.7200000000007094,120,2025-10-28 20:46:00+00:00,3945.16,3952.03,0,2025-10-28 18:47:00+00:00,3952.03,stop_loss,-1.2400000000002365,False,0.0,-1.0,4073.8,-122.89000000000033,122.89000000000033,94.19999999999982,0.0,178.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-29 08:45:00+00:00,2025-10-29 08:46:00+00:00,4014.41,4010.06,4027.4599999999996,4.349999999999909,13.049999999999727,120,2025-10-29 11:00:00+00:00,4010.06,4014.16,1,2025-10-29 09:49:00+00:00,4027.4599999999996,target_hit,13.049999999999727,True,0.0,-1.0,4073.8,-59.61000000000013,59.61000000000013,94.19999999999982,0.0,234.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-29 10:00:00+00:00,2025-10-29 10:01:00+00:00,4025.91,4019.17,4046.129999999999,6.739999999999782,20.219999999999345,120,2025-10-29 12:01:00+00:00,4019.17,4024.43,0,2025-10-29 10:06:00+00:00,4019.17,stop_loss,-6.739999999999782,False,0.0,-1.0,4073.8,-48.0,48.0,94.19999999999982,0.0,239.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-29 10:15:00+00:00,2025-10-29 10:16:00+00:00,4023.31,4018.54,4037.62,4.769999999999982,14.309999999999945,120,2025-10-29 12:45:00+00:00,4018.54,4024.78,2,2025-10-29 11:29:00+00:00,4018.54,stop_loss,-4.769999999999982,False,0.0,-1.0,4073.8,-50.67000000000007,50.67000000000007,94.19999999999982,0.0,240.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-29 11:45:00+00:00,2025-10-29 11:46:00+00:00,4016.61,4019.33,4008.4500000000007,2.7199999999998,8.1599999999994,120,2025-10-29 13:46:00+00:00,4015.39,4019.33,0,2025-10-29 11:57:00+00:00,4019.33,stop_loss,-2.7199999999998,False,0.0,-1.0,4073.8,-57.090000000000146,57.090000000000146,94.19999999999982,0.0,246.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-29 12:00:00+00:00,2025-10-29 12:01:00+00:00,4017.33,4019.83,4009.83,2.5,7.5,120,2025-10-29 14:01:00+00:00,4016.2,4019.83,0,2025-10-29 12:10:00+00:00,4019.83,stop_loss,-2.5,False,0.0,-1.0,4073.8,-56.32999999999993,56.32999999999993,94.19999999999982,0.0,247.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-29 12:15:00+00:00,2025-10-29 12:16:00+00:00,4029.25,4021.45,4052.6500000000005,7.800000000000182,23.400000000000546,120,2025-10-29 14:16:00+00:00,4021.45,4025.91,0,2025-10-29 13:00:00+00:00,4021.45,stop_loss,-7.800000000000182,False,0.0,-1.0,4073.8,-44.67000000000007,44.67000000000007,94.19999999999982,0.0,248.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-29 13:15:00+00:00,2025-10-29 13:16:00+00:00,4014.39,4025.73,3980.3699999999994,11.340000000000146,34.02000000000044,120,2025-10-29 19:30:00+00:00,4018.2,4025.73,7,2025-10-29 18:01:00+00:00,3980.3699999999994,target_hit,34.02000000000044,True,0.0,-1.0,4073.8,-59.340000000000146,59.340000000000146,94.19999999999982,0.0,252.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-29 18:15:00+00:00,2025-10-29 18:16:00+00:00,3988.0,3997.24,3960.2800000000007,9.239999999999782,27.719999999999345,120,2025-10-29 20:16:00+00:00,3988.05,3997.24,0,2025-10-29 18:36:00+00:00,3960.2800000000007,target_hit,27.719999999999345,True,0.0,-1.0,4073.8,-85.71000000000004,85.71000000000004,94.19999999999982,0.0,272.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-29 19:30:00+00:00,2025-10-29 19:31:00+00:00,3953.99,3972.47,3898.5499999999997,18.480000000000018,55.440000000000055,120,2025-10-29 21:45:00+00:00,3966.33,3972.47,1,2025-10-29 22:01:00+00:00,3928.0,timeout,25.98999999999978,True,0.0,-1.0,4073.8,-119.72000000000025,119.72000000000025,94.19999999999982,0.0,277.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-30 08:15:00+00:00,2025-10-30 08:16:00+00:00,3967.14,3960.03,3988.469999999999,7.109999999999673,21.329999999999018,120,2025-10-30 10:16:00+00:00,3960.03,3967.03,0,2025-10-30 09:03:00+00:00,3988.469999999999,target_hit,21.329999999999018,True,0.0,-1.0,4073.8,-106.67000000000007,106.67000000000007,94.19999999999982,0.0,328.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-30 09:15:00+00:00,2025-10-30 09:16:00+00:00,4010.3,3975.74,4113.980000000001,34.5600000000004,103.6800000000012,120,2025-10-30 11:30:00+00:00,3975.74,3981.67,1,2025-10-30 10:35:00+00:00,3975.74,stop_loss,-34.5600000000004,False,0.0,-1.0,4073.8,-63.5600000000004,63.5600000000004,94.19999999999982,0.0,332.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-30 10:45:00+00:00,2025-10-30 10:46:00+00:00,3981.57,3987.17,3964.7700000000004,5.599999999999909,16.799999999999727,120,2025-10-30 13:15:00+00:00,3979.48,3987.17,1,2025-10-30 11:22:00+00:00,3964.7700000000004,target_hit,16.799999999999727,True,0.0,-1.0,4073.8,-92.05000000000018,92.05000000000018,94.19999999999982,0.0,338.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-30 11:30:00+00:00,2025-10-30 11:31:00+00:00,3970.52,3975.0,3957.08,4.480000000000018,13.440000000000055,120,2025-10-30 13:31:00+00:00,3971.13,3975.0,0,2025-10-30 11:35:00+00:00,3975.0,stop_loss,-4.480000000000018,False,0.0,-1.0,4073.8,-103.14000000000033,103.14000000000033,94.19999999999982,0.0,341.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-30 11:45:00+00:00,2025-10-30 11:46:00+00:00,3971.45,3965.29,3989.9299999999994,6.1599999999998545,18.479999999999563,120,2025-10-30 14:45:00+00:00,3965.29,3970.84,3,2025-10-30 12:58:00+00:00,3965.29,stop_loss,-6.1599999999998545,False,0.0,-1.0,4073.8,-102.46000000000004,102.46000000000004,94.19999999999982,0.0,342.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-30 13:00:00+00:00,2025-10-30 13:01:00+00:00,3960.65,3975.78,3915.2599999999998,15.13000000000011,45.39000000000033,120,2025-10-30 15:01:00+00:00,3970.77,3975.78,0,2025-10-30 13:05:00+00:00,3975.78,stop_loss,-15.13000000000011,False,0.0,-1.0,4073.8,-112.90000000000009,112.90000000000009,94.19999999999982,0.0,347.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-30 13:15:00+00:00,2025-10-30 13:16:00+00:00,3974.79,3959.98,4019.22,14.809999999999945,44.429999999999836,120,2025-10-30 17:00:00+00:00,3959.98,3967.48,4,2025-10-30 17:00:00+00:00,4001.2,timeout,26.409999999999854,True,0.0,-1.0,4073.8,-99.2800000000002,99.2800000000002,94.19999999999982,0.0,348.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-30 17:15:00+00:00,2025-10-30 17:16:00+00:00,3996.04,4002.72,3976.0000000000005,6.679999999999836,20.03999999999951,120,2025-10-30 19:16:00+00:00,3998.74,4002.72,0,2025-10-30 17:29:00+00:00,4002.72,stop_loss,-6.679999999999836,False,0.0,-1.0,4073.8,-77.53999999999996,77.53999999999996,94.19999999999982,0.0,364.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-30 18:45:00+00:00,2025-10-30 18:46:00+00:00,4010.3,4016.86,3990.6200000000003,6.559999999999945,19.679999999999836,120,2025-10-30 20:46:00+00:00,4011.23,4016.86,0,2025-10-30 18:55:00+00:00,4016.86,stop_loss,-6.559999999999945,False,0.0,-1.0,4073.8,-63.320000000000164,63.320000000000164,94.19999999999982,0.0,370.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-30 19:45:00+00:00,2025-10-30 19:46:00+00:00,4025.6,4019.97,4042.4900000000002,5.630000000000109,16.890000000000327,120,2025-10-30 21:46:00+00:00,4019.97,4024.2,0,2025-10-30 20:24:00+00:00,4019.97,stop_loss,-5.630000000000109,False,0.0,-1.0,4073.8,-48.32999999999993,48.32999999999993,94.19999999999982,0.0,374.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-31 08:00:00+00:00,2025-10-31 08:01:00+00:00,4020.3,4015.33,4035.210000000001,4.970000000000255,14.910000000000764,120,2025-10-31 10:01:00+00:00,4015.33,4019.0,0,2025-10-31 08:52:00+00:00,4015.33,stop_loss,-4.970000000000255,False,0.0,-1.0,4073.8,-53.63000000000011,53.63000000000011,94.19999999999982,0.0,423.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-31 09:00:00+00:00,2025-10-31 09:01:00+00:00,4012.2,4013.86,4007.219999999999,1.6600000000003092,4.980000000000928,120,2025-10-31 11:01:00+00:00,4006.77,4013.86,0,2025-10-31 09:04:00+00:00,4013.86,stop_loss,-1.6600000000003092,False,0.0,-1.0,4073.8,-61.36000000000013,61.36000000000013,94.19999999999982,0.0,427.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-31 09:30:00+00:00,2025-10-31 09:31:00+00:00,4001.72,3999.11,4009.549999999999,2.6099999999996726,7.829999999999018,120,2025-10-31 11:31:00+00:00,3999.11,4002.89,0,2025-10-31 09:58:00+00:00,4009.549999999999,target_hit,7.829999999999018,True,0.0,-1.0,4073.8,-72.22000000000025,72.22000000000025,94.19999999999982,0.0,429.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-31 12:30:00+00:00,2025-10-31 12:31:00+00:00,4018.65,4016.81,4024.1700000000005,1.8400000000001455,5.520000000000437,120,2025-10-31 14:31:00+00:00,4016.81,4020.33,0,2025-10-31 12:34:00+00:00,4016.81,stop_loss,-1.8400000000001455,False,0.0,-1.0,4073.8,-55.64000000000033,55.64000000000033,94.19999999999982,0.0,441.0,0.0,1.0,1.0,0.0,0.0,False,False,True
1,2025-10-31 12:45:00+00:00,2025-10-31 12:46:00+00:00,4029.5,4023.04,4048.88,6.460000000000036,19.38000000000011,120,2025-10-31 14:46:00+00:00,4023.04,4027.29,0,2025-10-31 12:57:00+00:00,4023.04,stop_loss,-6.460000000000036,False,0.0,-1.0,4073.8,-44.5300000000002,44.5300000000002,94.19999999999982,0.0,442.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-31 13:45:00+00:00,2025-10-31 13:46:00+00:00,4016.75,4024.73,3992.81,7.980000000000018,23.940000000000055,120,2025-10-31 15:46:00+00:00,4019.16,4024.73,0,2025-10-31 14:03:00+00:00,4024.73,stop_loss,-7.980000000000018,False,0.0,-1.0,4073.8,-56.82999999999993,56.82999999999993,94.19999999999982,0.0,446.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-10-31 14:15:00+00:00,2025-10-31 14:16:00+00:00,4021.58,4016.54,4036.7,5.039999999999964,15.11999999999989,120,2025-10-31 16:16:00+00:00,4016.54,4021.63,0,2025-10-31 14:29:00+00:00,4016.54,stop_loss,-5.039999999999964,False,0.0,-1.0,4073.8,-52.25,52.25,94.19999999999982,0.0,448.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-10-31 15:00:00+00:00,2025-10-31 15:01:00+00:00,4014.29,4017.31,4005.23,3.019999999999982,9.059999999999945,120,2025-10-31 17:01:00+00:00,4012.03,4017.31,0,2025-10-31 15:01:00+00:00,4017.31,stop_loss,-3.019999999999982,False,0.0,-1.0,4073.8,-58.970000000000255,58.970000000000255,94.19999999999982,0.0,451.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-31 15:15:00+00:00,2025-10-31 15:16:00+00:00,4015.74,4021.04,3999.8399999999992,5.300000000000182,15.900000000000546,120,2025-10-31 17:16:00+00:00,4014.6,4021.04,0,2025-10-31 15:34:00+00:00,4021.04,stop_loss,-5.300000000000182,False,0.0,-1.0,4073.8,-57.98000000000047,57.98000000000047,94.19999999999982,0.0,452.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-31 16:00:00+00:00,2025-10-31 16:01:00+00:00,4012.34,4021.67,3984.3500000000004,9.329999999999927,27.98999999999978,120,2025-10-31 18:01:00+00:00,4013.61,4021.67,0,2025-10-31 16:14:00+00:00,3984.3500000000004,target_hit,27.98999999999978,True,0.0,-1.0,4073.8,-61.42000000000007,61.42000000000007,94.19999999999982,0.0,455.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-31 16:15:00+00:00,2025-10-31 16:16:00+00:00,3979.29,4015.31,3871.23,36.01999999999998,108.05999999999995,120,2025-10-31 18:16:00+00:00,4011.06,4015.31,0,2025-10-31 18:16:00+00:00,4006.06,timeout,-26.769999999999982,False,0.0,-1.0,4073.8,-94.35000000000036,94.35000000000036,94.19999999999982,0.0,456.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-10-31 19:00:00+00:00,2025-10-31 19:01:00+00:00,4000.99,4006.49,3984.49,5.5,16.5,120,2025-10-31 21:30:00+00:00,4002.76,4006.49,1,2025-10-31 20:39:00+00:00,4006.49,stop_loss,-5.5,False,0.0,-1.0,4073.8,-72.76000000000022,72.76000000000022,94.19999999999982,0.0,467.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-03 08:00:00+00:00,2025-11-03 08:01:00+00:00,4026.49,4022.25,4039.209999999999,4.239999999999782,12.719999999999345,120,2025-11-03 10:01:00+00:00,4022.25,4026.3,0,2025-11-03 08:14:00+00:00,4022.25,stop_loss,-4.239999999999782,False,0.0,-1.0,4073.8,-47.36999999999989,47.36999999999989,94.19999999999982,0.0,711.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-03 08:15:00+00:00,2025-11-03 08:16:00+00:00,4019.26,4028.19,3992.4700000000007,8.929999999999836,26.78999999999951,120,2025-11-03 11:45:00+00:00,4023.73,4028.19,2,2025-11-03 11:45:00+00:00,4005.36,timeout,13.900000000000091,True,0.0,-1.0,4073.8,-54.5600000000004,54.5600000000004,94.19999999999982,0.0,712.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-03 15:00:00+00:00,2025-11-03 15:01:00+00:00,4026.8,4012.53,4069.61,14.269999999999982,42.809999999999945,120,2025-11-03 17:15:00+00:00,4012.53,4016.85,1,2025-11-03 15:27:00+00:00,4012.53,stop_loss,-14.269999999999982,False,0.0,-1.0,4073.8,-47.17000000000007,47.17000000000007,94.19999999999982,0.0,739.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-03 15:30:00+00:00,2025-11-03 15:31:00+00:00,4010.42,4025.64,3964.7600000000007,15.2199999999998,45.6599999999994,120,2025-11-03 18:30:00+00:00,4021.13,4025.64,4,2025-11-03 18:30:00+00:00,4002.92,timeout,7.5,True,0.0,-1.0,4073.8,-63.14000000000033,63.14000000000033,94.19999999999982,0.0,741.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-11-03 19:15:00+00:00,2025-11-03 19:16:00+00:00,4004.99,4006.66,3999.9799999999996,1.6700000000000728,5.010000000000218,120,2025-11-03 21:16:00+00:00,4001.98,4006.66,0,2025-11-03 19:45:00+00:00,3999.9799999999996,target_hit,5.010000000000218,True,0.0,-1.0,4073.8,-68.71000000000004,68.71000000000004,94.19999999999982,0.0,756.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-11-04 09:15:00+00:00,2025-11-04 09:16:00+00:00,3991.64,3996.24,3977.84,4.599999999999909,13.799999999999727,120,2025-11-04 11:16:00+00:00,3992.24,3996.24,0,2025-11-04 09:34:00+00:00,3996.24,stop_loss,-4.599999999999909,False,0.0,-1.0,4073.8,-81.92000000000007,81.92000000000007,94.19999999999982,0.0,812.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-04 09:45:00+00:00,2025-11-04 09:46:00+00:00,3996.83,3994.8,4002.919999999999,2.0299999999997453,6.089999999999236,120,2025-11-04 11:46:00+00:00,3994.8,3999.44,0,2025-11-04 09:46:00+00:00,3994.8,stop_loss,-2.0299999999997453,False,0.0,-1.0,4073.8,-76.94000000000051,76.94000000000051,94.19999999999982,0.0,814.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-04 13:45:00+00:00,2025-11-04 13:46:00+00:00,3981.14,3987.29,3962.6899999999996,6.150000000000091,18.450000000000273,120,2025-11-04 15:46:00+00:00,3983.67,3987.29,0,2025-11-04 14:29:00+00:00,3962.6899999999996,target_hit,18.450000000000273,True,0.0,-1.0,4073.8,-92.5300000000002,92.5300000000002,94.19999999999982,0.0,830.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-11-04 14:30:00+00:00,2025-11-04 14:31:00+00:00,3951.18,3968.22,3900.06,17.039999999999964,51.11999999999989,120,2025-11-04 17:15:00+00:00,3951.01,3968.22,2,2025-11-04 15:40:00+00:00,3968.22,stop_loss,-17.039999999999964,False,0.0,-1.0,4073.8,-122.22000000000025,122.22000000000025,94.19999999999982,0.0,833.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-04 15:45:00+00:00,2025-11-04 15:46:00+00:00,3961.69,3949.39,3998.5900000000006,12.300000000000182,36.900000000000546,120,2025-11-04 18:45:00+00:00,3949.39,3954.93,3,2025-11-04 18:18:00+00:00,3949.39,stop_loss,-12.300000000000182,False,0.0,-1.0,4073.8,-112.28999999999996,112.28999999999996,94.19999999999982,0.0,838.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-04 18:30:00+00:00,2025-11-04 18:31:00+00:00,3949.94,3952.42,3942.5,2.480000000000018,7.440000000000055,120,2025-11-04 20:31:00+00:00,3947.14,3952.42,0,2025-11-04 18:33:00+00:00,3942.5,target_hit,7.440000000000055,True,0.0,-1.0,4073.8,-123.46000000000004,123.46000000000004,94.19999999999982,0.0,849.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-11-04 18:45:00+00:00,2025-11-04 18:46:00+00:00,3937.46,3949.11,3902.5099999999998,11.650000000000091,34.95000000000027,120,2025-11-04 22:15:00+00:00,3943.08,3949.11,1,2025-11-04 23:01:00+00:00,3935.2,timeout,2.2600000000002183,True,0.0,-1.0,4073.8,-136.14000000000033,136.14000000000033,94.19999999999982,0.0,850.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-05 08:15:00+00:00,2025-11-05 08:16:00+00:00,3983.14,3975.93,4004.77,7.210000000000036,21.63000000000011,120,2025-11-05 10:16:00+00:00,3975.93,3982.72,0,2025-11-05 09:11:00+00:00,3975.93,stop_loss,-7.210000000000036,False,0.0,-1.0,4073.8,-90.91000000000031,90.91000000000031,94.19999999999982,0.0,904.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-05 09:30:00+00:00,2025-11-05 09:31:00+00:00,3964.78,3971.22,3945.4600000000014,6.4399999999996,19.3199999999988,120,2025-11-05 11:31:00+00:00,3966.02,3971.22,0,2025-11-05 09:40:00+00:00,3971.22,stop_loss,-6.4399999999996,False,0.0,-1.0,4073.8,-108.90000000000009,108.90000000000009,94.19999999999982,0.0,909.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-05 09:45:00+00:00,2025-11-05 09:46:00+00:00,3969.63,3963.79,3987.1500000000005,5.8400000000001455,17.520000000000437,120,2025-11-05 11:46:00+00:00,3963.79,3969.03,0,2025-11-05 10:03:00+00:00,3963.79,stop_loss,-5.8400000000001455,False,0.0,-1.0,4073.8,-104.2800000000002,104.2800000000002,94.19999999999982,0.0,910.0,0.0,1.0,1.0,0.0,0.0,False,False,True
-1,2025-11-05 10:15:00+00:00,2025-11-05 10:16:00+00:00,3962.06,3969.66,3939.26,7.599999999999909,22.799999999999727,120,2025-11-05 12:16:00+00:00,3964.44,3969.66,0,2025-11-05 10:47:00+00:00,3969.66,stop_loss,-7.599999999999909,False,0.0,-1.0,4073.8,-111.57999999999993,111.57999999999993,94.19999999999982,0.0,912.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-11-05 14:00:00+00:00,2025-11-05 14:01:00+00:00,3976.5,3972.48,3988.56,4.019999999999982,12.059999999999945,120,2025-11-05 16:15:00+00:00,3972.48,3975.88,1,2025-11-05 14:48:00+00:00,3972.48,stop_loss,-4.019999999999982,False,0.0,-1.0,4073.8,-97.20000000000027,97.20000000000027,94.19999999999982,0.0,927.0,0.0,1.0,1.0,0.0,0.0,False,False,True
