side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source
-1,2026-02-02 19:41:00+00:00,4679.37,4704.37,4649.37,2026-02-02 20:11:00+00:00,0,0,0.742342472076416,0.31529659032821655,30.0,25.0,30,energetic,2026-02-02 19:43:00+00:00,4696.94,pattern_priority,-17.56999999999971,energetic
-1,2026-02-02 19:54:00+00:00,4691.4,4716.4,4661.4,2026-02-02 20:24:00+00:00,0,0,0.743172287940979,0.41930535435676575,30.0,25.0,30,energetic,2026-02-02 20:09:00+00:00,4694.67,reverse_signal,-3.2700000000004366,energetic
1,2026-02-02 23:03:00+00:00,4700.08,4675.08,4730.08,2026-02-02 23:33:00+00:00,0,0,0.8342257738113403,0.9482599496841431,30.0,25.0,30,energetic,2026-02-02 23:18:00+00:00,4730.08,target_hit,30.0,energetic
-1,2026-02-02 23:53:00+00:00,4769.42,4794.42,4739.42,2026-02-03 00:31:00+00:00,1,0,0.7737888693809509,0.37998244166374207,30.0,25.0,30,energetic,2026-02-03 00:04:00+00:00,4794.42,stop_loss,-25.0,energetic
-1,2026-02-03 01:03:00+00:00,4810.63,4835.63,4780.63,2026-02-03 01:41:00+00:00,1,0,0.7635525465011597,0.2050403207540512,30.0,25.0,30,energetic,2026-02-03 01:13:00+00:00,4827.75,pattern_priority,-17.11999999999989,energetic
-1,2026-02-03 01:49:00+00:00,4832.81,4857.81,4752.4,2026-02-03 02:48:00+00:00,6,0,0.6015397906303406,0.21911224722862244,30.0,25.0,30,energetic,2026-02-03 02:27:00+00:00,4765.48,pattern_priority,67.33000000000084,energetic
-1,2026-02-03 06:40:00+00:00,4874.83,4899.83,4844.83,2026-02-03 07:10:00+00:00,1,0,0.5255812406539917,0.18886500597000122,30.0,25.0,30,energetic,2026-02-03 07:10:00+00:00,4885.88,timeout,-11.050000000000182,energetic
-1,2026-02-03 07:15:00+00:00,4893.05,4918.05,4854.69,2026-02-03 08:01:00+00:00,4,0,0.66648930311203,0.17083054780960083,30.0,25.0,30,energetic,2026-02-03 07:33:00+00:00,4918.05,stop_loss,-25.0,energetic
-1,2026-02-03 07:34:00+00:00,4920.93,4945.93,4881.13,2026-02-03 08:31:00+00:00,3,0,0.5584178566932678,0.10799169540405273,30.0,25.0,30,energetic,2026-02-03 08:06:00+00:00,4905.22,pattern_priority,15.710000000000036,energetic
-1,2026-02-03 08:59:00+00:00,4918.87,4943.87,4881.46,2026-02-03 09:40:00+00:00,4,0,0.5417506098747253,0.15006566047668457,30.0,25.0,30,energetic,2026-02-03 09:28:00+00:00,4893.96,pattern_priority,24.909999999999854,energetic
-1,2026-02-03 11:01:00+00:00,4898.35,4923.35,4859.79,2026-02-03 12:03:00+00:00,6,0,0.6084296107292175,0.16194990277290344,30.0,25.0,30,energetic,2026-02-03 12:00:00+00:00,4923.35,stop_loss,-25.0,energetic
-1,2026-02-03 13:02:00+00:00,4909.15,4934.15,4874.28,2026-02-03 13:44:00+00:00,5,0,0.7130549550056458,0.10511220246553421,30.0,25.0,30,energetic,2026-02-03 13:20:00+00:00,4920.4,pattern_priority,-11.25,energetic
-1,2026-02-03 13:41:00+00:00,4936.27,4961.27,4890.5,2026-02-03 14:31:00+00:00,7,0,0.7844746112823486,0.1737261414527893,30.0,25.0,30,energetic,2026-02-03 14:31:00+00:00,4916.73,timeout,19.540000000000873,energetic
-1,2026-02-03 15:12:00+00:00,4945.97,4970.97,4886.62,2026-02-03 16:25:00+00:00,13,0,0.806901216506958,0.029482178390026093,30.0,25.0,30,energetic,2026-02-03 16:17:00+00:00,4970.97,stop_loss,-25.0,energetic
-1,2026-02-03 16:39:00+00:00,4991.54,5016.54,4956.24,2026-02-03 17:10:00+00:00,1,0,0.5473546981811523,0.255561500787735,30.0,25.0,30,energetic,2026-02-03 16:53:00+00:00,4956.24,target_hit,35.30000000000018,energetic
-1,2026-02-03 23:08:00+00:00,4911.25,4936.25,4881.25,2026-02-03 23:38:00+00:00,0,0,0.7716295123100281,0.41295671463012695,30.0,25.0,30,energetic,2026-02-03 23:12:00+00:00,4936.25,stop_loss,-25.0,energetic
-1,2026-02-04 14:11:00+00:00,5043.33,5068.33,5010.52,2026-02-04 14:41:00+00:00,1,0,0.5086849331855774,0.12541259825229645,30.0,25.0,30,energetic,2026-02-04 14:14:00+00:00,5048.3,pattern_priority,-4.970000000000255,energetic
-1,2026-02-04 14:33:00+00:00,5004.56,5029.56,4974.56,2026-02-04 15:05:00+00:00,2,0,0.7651702165603638,0.3725731074810028,30.0,25.0,30,energetic,2026-02-04 14:37:00+00:00,4998.69,pattern_priority,5.8700000000008,energetic
1,2026-02-04 16:49:00+00:00,4864.29,4839.29,4894.29,2026-02-04 17:19:00+00:00,0,0,0.740222692489624,0.6729617118835449,30.0,25.0,30,energetic,2026-02-04 16:51:00+00:00,4886.33,pattern_priority,22.039999999999964,energetic
-1,2026-02-04 19:13:00+00:00,4944.58,4969.58,4911.97,2026-02-04 19:46:00+00:00,1,0,0.7159302830696106,0.27109166979789734,30.0,25.0,30,energetic,2026-02-04 19:22:00+00:00,4922.77,pattern_priority,21.80999999999949,energetic
1,2026-02-04 19:54:00+00:00,4949.67,4924.67,4979.67,2026-02-04 20:24:00+00:00,0,0,0.6868666410446167,0.8460543751716614,30.0,25.0,30,energetic,2026-02-04 19:55:00+00:00,4939.01,pattern_priority,-10.659999999999854,energetic
-1,2026-02-05 01:13:00+00:00,4978.67,5003.67,4945.67,2026-02-05 01:43:00+00:00,1,0,0.7213667035102844,0.22251161932945251,30.0,25.0,30,energetic,2026-02-05 01:15:00+00:00,4956.23,reverse_signal,22.44000000000051,energetic
1,2026-02-05 01:16:00+00:00,4955.17,4930.17,4989.17,2026-02-05 01:55:00+00:00,5,0,0.8257333040237427,0.6136346459388733,30.0,25.0,30,energetic,2026-02-05 01:35:00+00:00,4976.86,reverse_signal,21.6899999999996,energetic
-1,2026-02-05 01:36:00+00:00,4977.25,5002.25,4947.25,2026-02-05 02:06:00+00:00,0,0,0.7983371019363403,0.39981895685195923,30.0,25.0,30,energetic,2026-02-05 01:40:00+00:00,4969.01,reverse_signal,8.239999999999782,energetic
1,2026-02-05 01:41:00+00:00,4968.74,4943.74,4998.74,2026-02-05 02:11:00+00:00,0,0,0.827231764793396,0.788787841796875,30.0,25.0,30,energetic,2026-02-05 02:00:00+00:00,4951.73,pattern_priority,-17.01000000000022,energetic
1,2026-02-05 02:15:00+00:00,4915.0,4890.0,4945.0,2026-02-05 02:46:00+00:00,2,0,0.9542350769042969,0.7547966837882996,30.0,25.0,30,energetic,2026-02-05 02:19:00+00:00,4908.45,pattern_priority,-6.550000000000182,energetic
1,2026-02-05 02:48:00+00:00,4842.15,4817.15,4882.98,2026-02-05 03:19:00+00:00,2,0,0.8323216438293457,0.6071866750717163,30.0,25.0,30,energetic,2026-02-05 02:51:00+00:00,4815.08,pattern_priority,-27.06999999999971,energetic
-1,2026-02-05 05:44:00+00:00,4886.79,4911.79,4856.79,2026-02-05 06:16:00+00:00,1,0,0.8789107203483582,0.16538982093334198,30.0,25.0,30,energetic,2026-02-05 06:08:00+00:00,4911.79,stop_loss,-25.0,energetic
-1,2026-02-05 06:29:00+00:00,4929.17,4954.17,4899.17,2026-02-05 06:59:00+00:00,0,0,0.5809887051582336,0.12502427399158478,30.0,25.0,30,energetic,2026-02-05 06:55:00+00:00,4899.17,target_hit,30.0,energetic
-1,2026-02-05 07:26:00+00:00,4931.01,4956.01,4901.01,2026-02-05 07:56:00+00:00,0,0,0.6009583473205566,0.1416584998369217,30.0,25.0,30,energetic,2026-02-05 07:41:00+00:00,4901.01,target_hit,30.0,energetic
-1,2026-02-05 07:42:00+00:00,4900.52,4925.52,4870.52,2026-02-05 08:12:00+00:00,0,0,0.5046427249908447,0.30764585733413696,30.0,25.0,30,energetic,2026-02-05 08:03:00+00:00,4925.52,stop_loss,-25.0,energetic
-1,2026-02-05 08:12:00+00:00,4936.04,4961.04,4906.04,2026-02-05 08:42:00+00:00,0,0,0.5055510997772217,0.17190980911254883,30.0,25.0,30,energetic,2026-02-05 08:42:00+00:00,4920.97,timeout,15.069999999999709,energetic
-1,2026-02-05 09:06:00+00:00,4878.81,4903.81,4835.61,2026-02-05 09:42:00+00:00,2,0,0.5246555805206299,0.3633747398853302,30.0,25.0,30,energetic,2026-02-05 09:15:00+00:00,4866.44,pattern_priority,12.3700000000008,energetic
-1,2026-02-05 12:01:00+00:00,4871.2,4896.2,4793.23,2026-02-05 12:56:00+00:00,7,0,0.5026853680610657,0.021419763565063477,30.0,25.0,30,energetic,2026-02-05 12:28:00+00:00,4844.73,pattern_priority,26.470000000000255,energetic
-1,2026-02-05 18:25:00+00:00,4865.07,4890.07,4835.07,2026-02-05 18:57:00+00:00,1,0,0.5344841480255127,0.07192011177539825,30.0,25.0,30,energetic,2026-02-05 18:39:00+00:00,4860.02,pattern_priority,5.049999999999272,energetic
-1,2026-02-05 19:34:00+00:00,4832.0,4857.0,4802.0,2026-02-05 20:06:00+00:00,1,0,0.5789839029312134,0.26791781187057495,30.0,25.0,30,energetic,2026-02-05 20:06:00+00:00,4825.56,timeout,6.4399999999996,energetic
-1,2026-02-05 21:35:00+00:00,4768.41,4793.41,4735.37,2026-02-05 22:05:00+00:00,1,0,0.7298252582550049,0.3845750689506531,30.0,25.0,30,energetic,2026-02-05 21:42:00+00:00,4773.63,reverse_signal,-5.220000000000255,energetic
1,2026-02-05 21:43:00+00:00,4773.45,4748.45,4803.45,2026-02-05 22:13:00+00:00,0,0,0.8603949546813965,0.5945495963096619,30.0,25.0,30,energetic,2026-02-05 21:50:00+00:00,4760.96,pattern_priority,-12.489999999999782,energetic
-1,2026-02-06 01:04:00+00:00,4733.81,4758.81,4703.81,2026-02-06 01:36:00+00:00,2,0,0.7720852494239807,0.33455148339271545,30.0,25.0,30,energetic,2026-02-06 01:08:00+00:00,4758.81,stop_loss,-25.0,energetic
-1,2026-02-06 02:31:00+00:00,4825.47,4850.47,4792.69,2026-02-06 03:34:00+00:00,4,0,0.7607507109642029,0.164110004901886,30.0,25.0,30,energetic,2026-02-06 03:34:00+00:00,4819.44,timeout,6.030000000000655,energetic
-1,2026-02-06 06:00:00+00:00,4897.35,4922.35,4867.35,2026-02-06 06:30:00+00:00,0,0,0.5226065516471863,0.17946717143058777,30.0,25.0,30,energetic,2026-02-06 06:13:00+00:00,4867.35,target_hit,30.0,energetic
1,2026-02-06 09:04:00+00:00,4849.05,4824.05,4879.05,2026-02-06 09:34:00+00:00,0,0,0.575388491153717,0.6805792450904846,30.0,25.0,30,energetic,2026-02-06 09:34:00+00:00,4866.15,timeout,17.099999999999454,energetic
-1,2026-02-06 13:02:00+00:00,4923.77,4948.77,4893.77,2026-02-06 13:32:00+00:00,0,0,0.5712049007415771,0.16095376014709473,30.0,25.0,30,energetic,2026-02-06 13:32:00+00:00,4926.41,pattern_priority,-2.639999999999418,energetic
-1,2026-02-06 14:38:00+00:00,4945.44,4970.44,4915.44,2026-02-06 15:08:00+00:00,0,0,0.6666150093078613,0.09689988195896149,30.0,25.0,30,energetic,2026-02-06 14:42:00+00:00,4928.13,pattern_priority,17.30999999999949,energetic
-1,2026-02-06 15:02:00+00:00,4948.29,4973.29,4906.05,2026-02-06 16:15:00+00:00,11,0,0.5518260598182678,0.04987743869423866,30.0,25.0,30,energetic,2026-02-06 16:15:00+00:00,4937.56,timeout,10.729999999999563,energetic
1,2026-02-08 23:26:00+00:00,5009.0,4984.0,5072.25,2026-02-09 00:07:00+00:00,6,0,0.7426090836524963,0.837053120136261,30.0,25.0,30,energetic,2026-02-09 00:07:00+00:00,5040.2,timeout,31.199999999999818,energetic
-1,2026-02-09 01:09:00+00:00,5019.58,5044.58,4989.58,2026-02-09 01:39:00+00:00,0,0,0.5741704106330872,0.4149414896965027,30.0,25.0,30,energetic,2026-02-09 01:36:00+00:00,4989.58,target_hit,30.0,energetic
-1,2026-02-09 01:37:00+00:00,4986.63,5011.63,4956.63,2026-02-09 02:07:00+00:00,0,0,0.8762128949165344,0.09574593603610992,30.0,25.0,30,energetic,2026-02-09 01:45:00+00:00,5011.63,stop_loss,-25.0,energetic
-1,2026-02-09 23:24:00+00:00,5011.56,5036.56,4981.56,2026-02-10 00:00:00+00:00,1,0,0.6985631585121155,0.3884359896183014,30.0,25.0,30,energetic,2026-02-09 23:34:00+00:00,5022.98,pattern_priority,-11.419999999999163,energetic
-1,2026-02-12 18:01:00+00:00,4934.39,4959.39,4878.16,2026-02-12 18:49:00+00:00,10,0,0.6019840836524963,0.051677949726581573,30.0,25.0,30,energetic,2026-02-12 18:21:00+00:00,4924.82,pattern_priority,9.570000000000618,energetic
1,2026-02-12 18:45:00+00:00,4940.93,4915.93,4970.93,2026-02-12 19:15:00+00:00,1,0,0.5114936232566833,0.6259847283363342,30.0,25.0,30,energetic,2026-02-12 19:15:00+00:00,4934.7,timeout,-6.230000000000473,energetic
-1,2026-02-13 13:40:00+00:00,4992.24,5017.24,4962.24,2026-02-13 14:10:00+00:00,0,0,0.5795930027961731,0.37891992926597595,30.0,25.0,30,energetic,2026-02-13 14:02:00+00:00,4992.13,pattern_priority,0.10999999999967258,energetic
-1,2026-02-13 14:42:00+00:00,4966.35,4991.35,4936.35,2026-02-13 15:12:00+00:00,0,0,0.5494956970214844,0.3404250144958496,30.0,25.0,30,energetic,2026-02-13 14:44:00+00:00,4991.35,stop_loss,-25.0,energetic
-1,2026-02-13 14:46:00+00:00,4998.13,5023.13,4968.13,2026-02-13 15:31:00+00:00,3,0,0.5316100716590881,0.09622468799352646,30.0,25.0,30,energetic,2026-02-13 15:31:00+00:00,5008.93,timeout,-10.800000000000182,energetic
-1,2026-02-13 19:08:00+00:00,5044.16,5069.16,5014.16,2026-02-13 19:38:00+00:00,0,0,0.8301004767417908,0.10235987603664398,30.0,25.0,30,energetic,2026-02-13 19:38:00+00:00,5039.99,timeout,4.170000000000073,energetic
-1,2026-02-17 05:33:00+00:00,4871.9,4896.9,4841.9,2026-02-17 06:03:00+00:00,0,0,0.7144565582275391,0.41435307264328003,30.0,25.0,30,energetic,2026-02-17 05:53:00+00:00,4896.9,stop_loss,-25.0,energetic
-1,2026-02-17 13:59:00+00:00,4876.0,4901.0,4846.0,2026-02-17 14:29:00+00:00,0,0,0.6000272035598755,0.38033828139305115,30.0,25.0,30,energetic,2026-02-17 14:01:00+00:00,4846.0,target_hit,30.0,energetic
-1,2026-02-17 15:32:00+00:00,4862.94,4887.94,4823.85,2026-02-17 16:20:00+00:00,3,0,0.5505174994468689,0.4330947995185852,30.0,25.0,30,energetic,2026-02-17 16:02:00+00:00,4887.94,stop_loss,-25.0,energetic
1,2026-02-18 19:29:00+00:00,4981.21,4956.21,5011.21,2026-02-18 19:59:00+00:00,0,0,0.5034228563308716,0.5827755928039551,30.0,25.0,30,energetic,2026-02-18 19:59:00+00:00,4980.56,timeout,-0.6499999999996362,energetic
-1,2026-02-20 15:06:00+00:00,5013.06,5038.06,4983.06,2026-02-20 15:36:00+00:00,0,0,0.5636419653892517,0.4233958125114441,30.0,25.0,30,energetic,2026-02-20 15:10:00+00:00,5011.69,reverse_signal,1.3700000000008004,energetic
1,2026-02-20 15:11:00+00:00,5012.39,4987.39,5042.39,2026-02-20 15:41:00+00:00,0,0,0.6437923312187195,0.5862293839454651,30.0,25.0,30,energetic,2026-02-20 15:18:00+00:00,5042.39,target_hit,30.0,energetic
-1,2026-02-24 01:04:00+00:00,5207.42,5232.42,5127.77,2026-02-24 01:45:00+00:00,8,0,0.6170163750648499,0.12086251378059387,30.0,25.0,30,energetic,2026-02-24 01:16:00+00:00,5148.53,reverse_signal,58.89000000000033,energetic
1,2026-02-24 01:17:00+00:00,5148.04,5123.04,5204.9,2026-02-24 02:10:00+00:00,13,0,0.6628872156143188,0.5850657224655151,30.0,25.0,30,energetic,2026-02-24 02:10:00+00:00,5168.24,timeout,20.199999999999818,energetic
-1,2026-02-24 15:06:00+00:00,5131.17,5156.17,5101.17,2026-02-24 15:36:00+00:00,0,0,0.5121148228645325,0.06751345098018646,30.0,25.0,30,energetic,2026-02-24 15:36:00+00:00,5141.84,timeout,-10.670000000000073,energetic
1,2026-03-01 23:05:00+00:00,5358.2,5333.2,5398.42,2026-03-01 23:36:00+00:00,2,0,0.7886742949485779,0.8548994064331055,30.0,25.0,30,energetic,2026-03-01 23:07:00+00:00,5333.2,stop_loss,-25.0,energetic
-1,2026-03-02 01:02:00+00:00,5331.63,5356.63,5301.63,2026-03-02 01:32:00+00:00,0,0,0.6502737402915955,0.20067602396011353,30.0,25.0,30,energetic,2026-03-02 01:04:00+00:00,5330.1,pattern_priority,1.5299999999997453,energetic
1,2026-03-02 14:26:00+00:00,5329.73,5304.73,5363.19,2026-03-02 15:06:00+00:00,8,0,0.7460306286811829,0.7496537566184998,30.0,25.0,30,energetic,2026-03-02 14:38:00+00:00,5344.46,pattern_priority,14.730000000000473,energetic
-1,2026-03-03 09:26:00+00:00,5248.27,5273.27,5210.48,2026-03-03 09:58:00+00:00,2,0,0.7886278629302979,0.3163246810436249,30.0,25.0,30,energetic,2026-03-03 09:33:00+00:00,5269.8,pattern_priority,-21.529999999999745,energetic
-1,2026-03-03 10:10:00+00:00,5275.56,5300.56,5222.69,2026-03-03 11:15:00+00:00,3,0,0.5218040943145752,0.08549028635025024,30.0,25.0,30,energetic,2026-03-03 10:47:00+00:00,5254.18,pattern_priority,21.38000000000011,energetic
-1,2026-03-03 10:56:00+00:00,5252.58,5277.58,5206.66,2026-03-03 11:36:00+00:00,3,0,0.5798988342285156,0.18809525668621063,30.0,25.0,30,energetic,2026-03-03 11:07:00+00:00,5206.66,target_hit,45.92000000000007,energetic
-1,2026-03-03 11:08:00+00:00,5213.05,5238.05,5158.67,2026-03-03 11:38:00+00:00,1,0,0.8253109455108643,0.3907046318054199,30.0,25.0,30,energetic,2026-03-03 11:09:00+00:00,5171.71,reverse_signal,41.340000000000146,energetic
1,2026-03-03 11:10:00+00:00,5171.67,5146.67,5201.67,2026-03-03 11:40:00+00:00,0,0,0.8273174166679382,0.7546300292015076,30.0,25.0,30,energetic,2026-03-03 11:11:00+00:00,5192.69,pattern_priority,21.019999999999527,energetic
1,2026-03-03 11:18:00+00:00,5188.27,5163.27,5218.27,2026-03-03 11:48:00+00:00,0,0,0.723223865032196,0.6281043291091919,30.0,25.0,30,energetic,2026-03-03 11:19:00+00:00,5204.38,pattern_priority,16.109999999999673,energetic
-1,2026-03-03 11:26:00+00:00,5185.37,5210.37,5155.37,2026-03-03 11:56:00+00:00,0,0,0.591305136680603,0.3362366259098053,30.0,25.0,30,energetic,2026-03-03 11:27:00+00:00,5168.75,reverse_signal,16.61999999999989,energetic
1,2026-03-03 11:28:00+00:00,5168.41,5143.41,5198.41,2026-03-03 11:58:00+00:00,0,0,0.6332009434700012,0.6517915725708008,30.0,25.0,30,energetic,2026-03-03 11:29:00+00:00,5143.41,stop_loss,-25.0,energetic
1,2026-03-03 11:30:00+00:00,5127.66,5102.66,5157.66,2026-03-03 12:00:00+00:00,0,0,0.8425827622413635,0.8634185194969177,30.0,25.0,30,energetic,2026-03-03 11:31:00+00:00,5102.66,stop_loss,-25.0,energetic
1,2026-03-03 11:32:00+00:00,5102.86,5077.86,5132.86,2026-03-03 12:02:00+00:00,0,0,0.7997612953186035,0.9212146401405334,30.0,25.0,30,energetic,2026-03-03 11:32:00+00:00,5077.86,stop_loss,-25.0,energetic
1,2026-03-03 11:33:00+00:00,5080.52,5055.52,5166.55,2026-03-03 12:08:00+00:00,5,0,0.6496280431747437,0.927130401134491,30.0,25.0,30,energetic,2026-03-03 11:43:00+00:00,5114.61,pattern_priority,34.089999999999236,energetic
1,2026-03-03 15:05:00+00:00,5033.25,5008.25,5063.25,2026-03-03 15:35:00+00:00,0,0,0.7864508628845215,0.9093421697616577,30.0,25.0,30,energetic,2026-03-03 15:06:00+00:00,5056.4,pattern_priority,23.149999999999636,energetic
1,2026-03-03 15:14:00+00:00,5029.3,5004.3,5070.35,2026-03-03 15:45:00+00:00,2,0,0.7592359781265259,0.8207427263259888,30.0,25.0,30,energetic,2026-03-03 15:17:00+00:00,5003.87,pattern_priority,-25.43000000000029,energetic
1,2026-03-03 15:58:00+00:00,5092.08,5067.08,5145.29,2026-03-03 16:43:00+00:00,7,0,0.658993661403656,0.8584936857223511,30.0,25.0,30,energetic,2026-03-03 16:27:00+00:00,5115.36,reverse_signal,23.279999999999745,energetic
-1,2026-03-03 16:28:00+00:00,5115.11,5140.11,5085.11,2026-03-03 16:58:00+00:00,0,0,0.5344722867012024,0.24460847675800323,30.0,25.0,30,energetic,2026-03-03 16:35:00+00:00,5113.05,pattern_priority,2.0599999999994907,energetic
-1,2026-03-03 16:48:00+00:00,5109.34,5134.34,5056.27,2026-03-03 18:10:00+00:00,9,0,0.5888328552246094,0.22241121530532837,30.0,25.0,30,energetic,2026-03-03 18:10:00+00:00,5100.1,timeout,9.239999999999782,energetic
-1,2026-03-03 20:39:00+00:00,5111.56,5136.56,5081.56,2026-03-03 21:09:00+00:00,0,0,0.5097595453262329,0.3665664494037628,30.0,25.0,30,energetic,2026-03-03 20:41:00+00:00,5104.29,reverse_signal,7.270000000000437,energetic
1,2026-03-03 20:42:00+00:00,5104.25,5079.25,5135.6,2026-03-03 21:20:00+00:00,2,0,0.5180888175964355,0.5795814990997314,30.0,25.0,30,energetic,2026-03-03 21:20:00+00:00,5095.87,timeout,-8.38000000000011,energetic
1,2026-03-06 13:31:00+00:00,5119.35,5094.35,5160.16,2026-03-06 14:13:00+00:00,6,0,0.5369001030921936,0.6534770727157593,30.0,25.0,30,energetic,2026-03-06 13:56:00+00:00,5094.35,stop_loss,-25.0,energetic
-1,2026-03-06 15:04:00+00:00,5145.35,5170.35,5115.26,2026-03-06 15:50:00+00:00,8,0,0.6887131333351135,0.32142317295074463,30.0,25.0,30,energetic,2026-03-06 15:26:00+00:00,5170.35,stop_loss,-25.0,energetic
-1,2026-03-08 22:07:00+00:00,5149.29,5174.29,5119.29,2026-03-08 22:37:00+00:00,0,0,0.5102503299713135,0.37916189432144165,30.0,25.0,30,energetic,2026-03-08 22:07:00+00:00,5119.29,target_hit,30.0,energetic
-1,2026-03-08 22:08:00+00:00,5143.75,5168.75,5107.16,2026-03-08 22:38:00+00:00,1,0,0.6234531998634338,0.42760536074638367,30.0,25.0,30,energetic,2026-03-08 22:10:00+00:00,5168.75,stop_loss,-25.0,energetic
-1,2026-03-08 22:16:00+00:00,5144.16,5169.16,5099.17,2026-03-08 23:10:00+00:00,8,0,0.6330202221870422,0.4095269441604614,30.0,25.0,30,energetic,2026-03-08 22:42:00+00:00,5123.82,pattern_priority,20.340000000000146,energetic
-1,2026-03-08 23:43:00+00:00,5046.04,5071.04,5016.04,2026-03-09 00:13:00+00:00,1,0,0.7623578906059265,0.28065067529678345,30.0,25.0,30,energetic,2026-03-08 23:44:00+00:00,5071.04,stop_loss,-25.0,energetic
-1,2026-03-08 23:45:00+00:00,5073.35,5098.35,5043.35,2026-03-09 00:15:00+00:00,0,0,0.8285517692565918,0.181758850812912,30.0,25.0,30,energetic,2026-03-08 23:46:00+00:00,5067.74,pattern_priority,5.610000000000582,energetic
-1,2026-03-08 23:48:00+00:00,5059.89,5084.89,5029.89,2026-03-09 00:25:00+00:00,3,0,0.8863013386726379,0.18425852060317993,30.0,25.0,30,energetic,2026-03-08 23:58:00+00:00,5075.35,pattern_priority,-15.460000000000036,energetic
-1,2026-03-09 01:01:00+00:00,5019.12,5044.12,4989.12,2026-03-09 01:32:00+00:00,1,0,0.8231950402259827,0.23667050898075104,30.0,25.0,30,energetic,2026-03-09 01:03:00+00:00,5044.12,stop_loss,-25.0,energetic
-1,2026-03-09 01:05:00+00:00,5034.75,5059.75,5004.75,2026-03-09 01:35:00+00:00,0,0,0.5347328782081604,0.25806766748428345,30.0,25.0,30,energetic,2026-03-09 01:06:00+00:00,5058.15,pattern_priority,-23.399999999999636,energetic
-1,2026-03-09 01:20:00+00:00,5078.25,5103.25,5048.25,2026-03-09 01:52:00+00:00,2,0,0.53450608253479,0.3502727448940277,30.0,25.0,30,energetic,2026-03-09 01:27:00+00:00,5075.09,pattern_priority,3.1599999999998545,energetic
-1,2026-03-10 18:27:00+00:00,5197.63,5222.63,5167.63,2026-03-10 19:03:00+00:00,1,0,0.562179446220398,0.4358433783054352,30.0,25.0,30,energetic,2026-03-10 19:03:00+00:00,5195.75,timeout,1.8800000000001091,energetic
-1,2026-03-12 20:34:00+00:00,5067.72,5092.72,5037.72,2026-03-12 21:04:00+00:00,0,0,0.5203384757041931,0.39747247099876404,30.0,25.0,30,energetic,2026-03-12 22:01:00+00:00,5075.06,timeout,-7.3400000000001455,energetic
-1,2026-03-13 16:04:00+00:00,5030.27,5055.27,5000.27,2026-03-13 16:34:00+00:00,0,0,0.5703150629997253,0.40158000588417053,30.0,25.0,30,energetic,2026-03-13 16:34:00+00:00,5045.03,timeout,-14.759999999999309,energetic
-1,2026-03-15 23:23:00+00:00,4977.09,5002.09,4947.09,2026-03-15 23:53:00+00:00,1,0,0.5914933681488037,0.09346616268157959,30.0,25.0,30,energetic,2026-03-15 23:53:00+00:00,4986.12,timeout,-9.029999999999745,energetic
-1,2026-03-17 06:03:00+00:00,5012.03,5037.03,4982.03,2026-03-17 06:33:00+00:00,0,0,0.5150863528251648,0.1746717393398285,30.0,25.0,30,energetic,2026-03-17 06:33:00+00:00,5015.12,timeout,-3.0900000000001455,energetic
-1,2026-03-18 12:13:00+00:00,4910.49,4935.49,4877.01,2026-03-18 12:43:00+00:00,1,0,0.6474940776824951,0.3478693664073944,30.0,25.0,30,energetic,2026-03-18 12:16:00+00:00,4903.19,reverse_signal,7.300000000000182,energetic
1,2026-03-18 12:17:00+00:00,4903.28,4878.28,4933.28,2026-03-18 12:48:00+00:00,1,0,0.5746878981590271,0.6300182938575745,30.0,25.0,30,energetic,2026-03-18 12:23:00+00:00,4904.07,reverse_signal,0.7899999999999636,energetic
-1,2026-03-18 12:24:00+00:00,4904.02,4929.02,4862.74,2026-03-18 13:00:00+00:00,3,0,0.504120409488678,0.41530442237854004,30.0,25.0,30,energetic,2026-03-18 12:32:00+00:00,4889.7,reverse_signal,14.320000000000618,energetic
1,2026-03-18 12:33:00+00:00,4889.67,4864.67,4919.67,2026-03-18 13:07:00+00:00,1,0,0.7335399985313416,0.607172429561615,30.0,25.0,30,energetic,2026-03-18 12:40:00+00:00,4888.72,reverse_signal,-0.9499999999998181,energetic
-1,2026-03-18 12:41:00+00:00,4888.71,4913.71,4849.76,2026-03-18 13:27:00+00:00,3,0,0.529369056224823,0.26742976903915405,30.0,25.0,30,energetic,2026-03-18 13:00:00+00:00,4861.71,reverse_signal,27.0,energetic
-1,2026-03-18 22:22:00+00:00,4806.88,4831.88,4776.88,2026-03-18 22:52:00+00:00,0,0,0.5870296359062195,0.08185504376888275,30.0,25.0,30,energetic,2026-03-18 22:32:00+00:00,4811.86,pattern_priority,-4.979999999999563,energetic
-1,2026-03-19 06:38:00+00:00,4795.98,4820.98,4765.98,2026-03-19 07:08:00+00:00,0,0,0.5062956809997559,0.17367865145206451,30.0,25.0,30,energetic,2026-03-19 06:47:00+00:00,4765.98,target_hit,30.0,energetic
1,2026-03-19 06:51:00+00:00,4752.77,4727.77,4794.13,2026-03-19 07:27:00+00:00,1,0,0.6414306163787842,0.775394856929779,30.0,25.0,30,energetic,2026-03-19 07:27:00+00:00,4761.32,timeout,8.549999999999272,energetic
