side,entry_time,entry_price,stop,target,timeout,exit_time,exit_price,exit_reason,pnl
up,2026-01-28 11:51:00+00:00,5265.21,5250.21,5295.21,2026-01-28 12:51:00+00:00,2026-01-28 11:51:00+00:00,5267.47,Reverse,2.2600000000002183
down,2026-01-28 11:52:00+00:00,5267.28,5282.28,5237.28,2026-01-28 12:52:00+00:00,2026-01-28 11:53:00+00:00,5263.21,Reverse,4.069999999999709
up,2026-01-28 11:54:00+00:00,5263.48,5248.48,5293.48,2026-01-28 12:55:00+00:00,2026-01-28 11:58:00+00:00,5262.41,Reverse,-1.069999999999709
down,2026-01-28 11:59:00+00:00,5262.3,5277.3,5222.89,2026-01-28 13:14:00+00:00,2026-01-28 12:21:00+00:00,5266.92,Reverse,-4.619999999999891
up,2026-01-28 12:22:00+00:00,5267.2,5252.2,5297.2,2026-01-28 13:28:00+00:00,2026-01-28 12:30:00+00:00,5263.9,Reverse,-3.300000000000182
down,2026-01-28 12:31:00+00:00,5263.62,5278.62,5233.32,2026-01-28 13:45:00+00:00,2026-01-28 12:48:00+00:00,5266.88,Reverse,-3.2600000000002183
up,2026-01-28 12:49:00+00:00,5267.14,5252.14,5297.14,2026-01-28 13:49:00+00:00,2026-01-28 12:50:00+00:00,5268.94,Reverse,1.7999999999992724
down,2026-01-28 12:51:00+00:00,5268.61,5283.61,5238.61,2026-01-28 13:51:00+00:00,2026-01-28 12:53:00+00:00,5272.92,Reverse,-4.3100000000004
up,2026-01-28 12:54:00+00:00,5273.2,5258.2,5305.19,2026-01-28 13:56:00+00:00,2026-01-28 12:58:00+00:00,5276.25,Reverse,3.050000000000182
down,2026-01-28 12:59:00+00:00,5275.98,5290.98,5221.18,2026-01-28 15:57:00+00:00,2026-01-28 15:00:00+00:00,5290.98,Stop,-15.0
down,2026-01-28 15:05:00+00:00,5293.62,5308.62,5263.62,2026-01-28 16:06:00+00:00,2026-01-28 15:07:00+00:00,5263.62,Target,30.0
down,2026-01-28 15:08:00+00:00,5259.72,5274.72,5212.2,2026-01-28 16:18:00+00:00,2026-01-28 15:19:00+00:00,5256.3,Reverse,3.4200000000000728
up,2026-01-28 15:20:00+00:00,5256.61,5241.61,5286.61,2026-01-28 16:20:00+00:00,2026-01-28 15:20:00+00:00,5263.34,Reverse,6.730000000000473
down,2026-01-28 15:21:00+00:00,5263.03,5278.03,5233.03,2026-01-28 16:21:00+00:00,2026-01-28 15:21:00+00:00,5265.06,Reverse,-2.030000000000655
up,2026-01-28 15:22:00+00:00,5265.29,5250.29,5303.96,2026-01-28 16:25:00+00:00,2026-01-28 15:26:00+00:00,5264.47,Reverse,-0.819999999999709
down,2026-01-28 15:27:00+00:00,5264.14,5279.14,5234.14,2026-01-28 16:27:00+00:00,2026-01-28 15:27:00+00:00,5260.74,Reverse,3.4000000000005457
up,2026-01-28 15:28:00+00:00,5261.29,5246.29,5291.29,2026-01-28 16:28:00+00:00,2026-01-28 15:28:00+00:00,5262.52,Reverse,1.230000000000473
down,2026-01-28 15:29:00+00:00,5262.93,5277.93,5232.93,2026-01-28 16:35:00+00:00,2026-01-28 15:36:00+00:00,5277.93,Stop,-15.0
down,2026-01-28 15:37:00+00:00,5275.04,5290.04,5239.39,2026-01-28 17:14:00+00:00,2026-01-28 16:15:00+00:00,5288.11,Reverse,-13.069999999999709
up,2026-01-28 16:16:00+00:00,5288.35,5273.35,5320.9,2026-01-28 17:27:00+00:00,2026-01-28 16:31:00+00:00,5288.01,Reverse,-0.3400000000001455
down,2026-01-28 16:32:00+00:00,5287.76,5302.76,5252.28,2026-01-28 17:56:00+00:00,2026-01-28 17:00:00+00:00,5302.76,Stop,-15.0
down,2026-01-28 17:05:00+00:00,5302.18,5317.18,5257.12,2026-01-28 19:14:00+00:00,2026-01-28 18:21:00+00:00,5317.18,Stop,-15.0
down,2026-01-28 18:22:00+00:00,5319.84,5334.84,5241.04,2026-01-28 21:00:00+00:00,2026-01-28 20:01:00+00:00,5334.84,Stop,-15.0
down,2026-01-28 20:03:00+00:00,5325.63,5340.63,5293.62,2026-01-28 21:18:00+00:00,2026-01-28 20:20:00+00:00,5340.63,Stop,-15.0
down,2026-01-28 20:28:00+00:00,5353.5,5368.5,5323.5,2026-01-28 21:35:00+00:00,2026-01-28 20:36:00+00:00,5368.5,Stop,-15.0
down,2026-01-28 20:37:00+00:00,5368.87,5383.87,5338.87,2026-01-28 21:40:00+00:00,2026-01-28 20:41:00+00:00,5383.87,Stop,-15.0
down,2026-01-28 20:42:00+00:00,5384.39,5399.39,5339.41,2026-01-28 22:46:00+00:00,2026-01-28 21:48:00+00:00,5399.39,Stop,-15.0
down,2026-01-28 21:52:00+00:00,5396.72,5411.72,5366.72,2026-01-28 22:54:00+00:00,2026-01-28 21:55:00+00:00,5411.72,Stop,-15.0
down,2026-01-28 23:06:00+00:00,5438.91,5453.91,5408.91,2026-01-29 00:06:00+00:00,2026-01-28 23:08:00+00:00,5453.91,Stop,-15.0
down,2026-01-28 23:10:00+00:00,5452.17,5467.17,5418.44,2026-01-29 00:11:00+00:00,2026-01-28 23:12:00+00:00,5467.17,Stop,-15.0
down,2026-01-28 23:13:00+00:00,5465.13,5480.13,5435.13,2026-01-29 00:14:00+00:00,2026-01-28 23:16:00+00:00,5480.13,Stop,-15.0
down,2026-01-28 23:17:00+00:00,5487.32,5502.32,5453.84,2026-01-29 00:34:00+00:00,2026-01-28 23:35:00+00:00,5502.32,Stop,-15.0
down,2026-01-28 23:47:00+00:00,5518.15,5533.15,5456.95,2026-01-29 01:00:00+00:00,2026-01-29 00:01:00+00:00,5456.95,Target,61.19999999999982
down,2026-01-29 00:02:00+00:00,5459.95,5474.95,5429.95,2026-01-29 01:02:00+00:00,2026-01-29 00:02:00+00:00,5474.95,Stop,-15.0
down,2026-01-29 00:03:00+00:00,5483.95,5498.95,5453.52,2026-01-29 01:06:00+00:00,2026-01-29 00:07:00+00:00,5498.95,Stop,-15.0
down,2026-01-29 00:09:00+00:00,5505.75,5520.75,5465.92,2026-01-29 01:14:00+00:00,2026-01-29 00:21:00+00:00,5465.92,Target,39.82999999999993
down,2026-01-29 00:31:00+00:00,5496.75,5511.75,5466.75,2026-01-29 01:32:00+00:00,2026-01-29 00:33:00+00:00,5511.75,Stop,-15.0
down,2026-01-29 00:34:00+00:00,5512.55,5527.55,5464.23,2026-01-29 01:51:00+00:00,2026-01-29 01:09:00+00:00,5464.23,Target,48.32000000000062
down,2026-01-29 01:22:00+00:00,5489.82,5504.82,5459.82,2026-01-29 02:22:00+00:00,2026-01-29 01:23:00+00:00,5504.82,Stop,-15.0
down,2026-01-29 01:27:00+00:00,5504.51,5519.51,5474.51,2026-01-29 02:27:00+00:00,2026-01-29 01:32:00+00:00,5519.51,Stop,-15.0
down,2026-01-29 01:39:00+00:00,5517.52,5532.52,5487.52,2026-01-29 02:39:00+00:00,2026-01-29 01:40:00+00:00,5532.52,Stop,-15.0
down,2026-01-29 01:41:00+00:00,5536.09,5551.09,5506.09,2026-01-29 02:41:00+00:00,2026-01-29 01:42:00+00:00,5551.09,Stop,-15.0
down,2026-01-29 01:43:00+00:00,5549.79,5564.79,5482.83,2026-01-29 03:13:00+00:00,2026-01-29 02:14:00+00:00,5521.89,Reverse,27.899999999999636
up,2026-01-29 02:15:00+00:00,5522.51,5507.51,5552.51,2026-01-29 03:15:00+00:00,2026-01-29 02:15:00+00:00,5518.51,Reverse,-4.0
down,2026-01-29 02:16:00+00:00,5518.17,5533.17,5484.18,2026-01-29 03:29:00+00:00,2026-01-29 02:30:00+00:00,5533.17,Stop,-15.0
down,2026-01-29 02:31:00+00:00,5536.11,5551.11,5491.41,2026-01-29 04:56:00+00:00,2026-01-29 04:08:00+00:00,5551.11,Stop,-15.0
down,2026-01-29 04:15:00+00:00,5534.61,5549.61,5504.61,2026-01-29 05:26:00+00:00,2026-01-29 04:27:00+00:00,5549.61,Stop,-15.0
down,2026-01-29 04:28:00+00:00,5549.77,5564.77,5516.07,2026-01-29 05:28:00+00:00,2026-01-29 04:37:00+00:00,5561.9,Reverse,-12.1299999999992
up,2026-01-29 04:38:00+00:00,5562.17,5547.17,5592.17,2026-01-29 05:38:00+00:00,2026-01-29 05:14:00+00:00,5559.94,Reverse,-2.230000000000473
down,2026-01-29 05:15:00+00:00,5559.81,5574.81,5499.6,2026-01-29 06:44:00+00:00,2026-01-29 06:02:00+00:00,5574.81,Stop,-15.0
down,2026-01-29 06:03:00+00:00,5580.54,5595.54,5544.75,2026-01-29 07:44:00+00:00,2026-01-29 06:48:00+00:00,5569.22,Reverse,11.319999999999709
up,2026-01-29 06:49:00+00:00,5569.48,5554.48,5606.38,2026-01-29 07:57:00+00:00,2026-01-29 07:00:00+00:00,5566.08,Reverse,-3.399999999999636
down,2026-01-29 07:01:00+00:00,5565.88,5580.88,5451.9,2026-01-29 09:44:00+00:00,2026-01-29 08:49:00+00:00,5506.53,Reverse,59.350000000000364
up,2026-01-29 08:50:00+00:00,5506.62,5491.62,5544.02,2026-01-29 09:54:00+00:00,2026-01-29 09:00:00+00:00,5511.02,Reverse,4.400000000000546
down,2026-01-29 09:01:00+00:00,5510.81,5525.81,5471.18,2026-01-29 10:32:00+00:00,2026-01-29 09:34:00+00:00,5520.59,Reverse,-9.779999999999745
up,2026-01-29 09:35:00+00:00,5520.9,5505.9,5552.9,2026-01-29 10:35:00+00:00,2026-01-29 09:37:00+00:00,5517.36,Reverse,-3.5399999999999636
down,2026-01-29 09:38:00+00:00,5517.26,5532.26,5480.24,2026-01-29 11:02:00+00:00,2026-01-29 10:21:00+00:00,5508.96,Reverse,8.300000000000182
up,2026-01-29 10:22:00+00:00,5509.72,5494.72,5539.72,2026-01-29 11:22:00+00:00,2026-01-29 10:27:00+00:00,5512.47,Reverse,2.75
down,2026-01-29 10:28:00+00:00,5511.81,5526.81,5473.47,2026-01-29 11:55:00+00:00,2026-01-29 11:03:00+00:00,5473.47,Target,38.340000000000146
down,2026-01-29 11:09:00+00:00,5494.3,5509.3,5464.3,2026-01-29 12:14:00+00:00,2026-01-29 11:16:00+00:00,5509.3,Stop,-15.0
down,2026-01-29 11:17:00+00:00,5511.25,5526.25,5475.67,2026-01-29 12:47:00+00:00,2026-01-29 11:48:00+00:00,5526.25,Stop,-15.0
down,2026-01-29 11:49:00+00:00,5526.87,5541.87,5489.97,2026-01-29 13:14:00+00:00,2026-01-29 12:27:00+00:00,5541.87,Stop,-15.0
down,2026-01-29 12:33:00+00:00,5539.01,5554.01,5456.44,2026-01-29 16:00:00+00:00,2026-01-29 15:01:00+00:00,5458.39,Reverse,80.61999999999989
up,2026-01-29 15:02:00+00:00,5458.8,5443.8,5488.8,2026-01-29 16:02:00+00:00,2026-01-29 15:02:00+00:00,5459.1,Reverse,0.3000000000001819
down,2026-01-29 15:03:00+00:00,5457.57,5472.57,5427.57,2026-01-29 16:04:00+00:00,2026-01-29 15:05:00+00:00,5472.57,Stop,-15.0
down,2026-01-29 15:06:00+00:00,5461.24,5476.24,5410.84,2026-01-29 16:06:00+00:00,2026-01-29 15:08:00+00:00,5417.78,Reverse,43.460000000000036
up,2026-01-29 15:09:00+00:00,5420.53,5405.53,5450.53,2026-01-29 16:09:00+00:00,2026-01-29 15:09:00+00:00,5417.68,Reverse,-2.8499999999994543
down,2026-01-29 15:10:00+00:00,5413.19,5428.19,5383.19,2026-01-29 16:10:00+00:00,2026-01-29 15:11:00+00:00,5428.19,Stop,-15.0
up,2026-01-29 15:13:00+00:00,5428.14,5413.14,5458.14,2026-01-29 16:13:00+00:00,2026-01-29 15:13:00+00:00,5413.14,Stop,-15.0
up,2026-01-29 15:14:00+00:00,5411.29,5396.29,5441.29,2026-01-29 16:14:00+00:00,2026-01-29 15:14:00+00:00,5396.29,Stop,-15.0
up,2026-01-29 15:16:00+00:00,5357.55,5342.55,5387.55,2026-01-29 16:16:00+00:00,2026-01-29 15:16:00+00:00,5342.55,Stop,-15.0
up,2026-01-29 15:17:00+00:00,5327.08,5312.08,5357.08,2026-01-29 16:17:00+00:00,2026-01-29 15:17:00+00:00,5312.08,Stop,-15.0
up,2026-01-29 15:18:00+00:00,5298.86,5283.86,5328.86,2026-01-29 16:18:00+00:00,2026-01-29 15:18:00+00:00,5328.86,Target,30.0
up,2026-01-29 15:19:00+00:00,5343.5,5328.5,5373.5,2026-01-29 16:19:00+00:00,2026-01-29 15:19:00+00:00,5328.5,Stop,-15.0
up,2026-01-29 15:21:00+00:00,5352.36,5337.36,5382.36,2026-01-29 16:21:00+00:00,2026-01-29 15:23:00+00:00,5337.36,Stop,-15.0
up,2026-01-29 15:24:00+00:00,5330.79,5315.79,5360.79,2026-01-29 16:24:00+00:00,2026-01-29 15:24:00+00:00,5315.79,Stop,-15.0
up,2026-01-29 15:25:00+00:00,5298.33,5283.33,5335.16,2026-01-29 16:25:00+00:00,2026-01-29 15:26:00+00:00,5283.33,Stop,-15.0
up,2026-01-29 15:27:00+00:00,5260.43,5245.43,5290.43,2026-01-29 16:27:00+00:00,2026-01-29 15:27:00+00:00,5245.43,Stop,-15.0
up,2026-01-29 15:28:00+00:00,5135.48,5120.48,5165.48,2026-01-29 16:28:00+00:00,2026-01-29 15:28:00+00:00,5120.48,Stop,-15.0
up,2026-01-29 15:29:00+00:00,5172.03,5157.03,5202.03,2026-01-29 16:29:00+00:00,2026-01-29 15:29:00+00:00,5157.03,Stop,-15.0
up,2026-01-29 15:30:00+00:00,5198.21,5183.21,5228.21,2026-01-29 16:30:00+00:00,2026-01-29 15:30:00+00:00,5183.21,Stop,-15.0
down,2026-01-29 15:31:00+00:00,5225.59,5240.59,5195.59,2026-01-29 16:31:00+00:00,2026-01-29 15:31:00+00:00,5240.59,Stop,-15.0
down,2026-01-29 15:33:00+00:00,5146.73,5161.73,5116.73,2026-01-29 16:33:00+00:00,2026-01-29 15:33:00+00:00,5161.73,Stop,-15.0
down,2026-01-29 15:34:00+00:00,5174.8,5189.8,5144.8,2026-01-29 16:34:00+00:00,2026-01-29 15:34:00+00:00,5189.8,Stop,-15.0
down,2026-01-29 15:36:00+00:00,5126.85,5141.85,5096.85,2026-01-29 16:36:00+00:00,2026-01-29 15:36:00+00:00,5141.85,Stop,-15.0
down,2026-01-29 15:38:00+00:00,5176.06,5191.06,5146.06,2026-01-29 16:38:00+00:00,2026-01-29 15:38:00+00:00,5191.06,Stop,-15.0
down,2026-01-29 15:45:00+00:00,5119.36,5134.36,5089.36,2026-01-29 16:45:00+00:00,2026-01-29 15:45:00+00:00,5134.36,Stop,-15.0
up,2026-01-29 16:01:00+00:00,5192.88,5177.88,5261.17,2026-01-29 17:04:00+00:00,2026-01-29 16:05:00+00:00,5259.17,Reverse,66.28999999999996
down,2026-01-29 16:06:00+00:00,5255.4,5270.4,5225.4,2026-01-29 17:06:00+00:00,2026-01-29 16:08:00+00:00,5225.4,Target,30.0
up,2026-01-29 16:17:00+00:00,5246.86,5231.86,5294.79,2026-01-29 17:19:00+00:00,2026-01-29 16:27:00+00:00,5294.79,Target,47.93000000000029
up,2026-01-29 16:48:00+00:00,5266.6,5251.6,5303.83,2026-01-29 17:50:00+00:00,2026-01-29 16:52:00+00:00,5251.6,Stop,-15.0
up,2026-01-29 16:53:00+00:00,5241.08,5226.08,5294.33,2026-01-29 17:59:00+00:00,2026-01-29 17:01:00+00:00,5294.33,Target,53.25
down,2026-01-29 17:23:00+00:00,5329.4,5344.4,5299.4,2026-01-29 18:23:00+00:00,2026-01-29 17:24:00+00:00,5344.4,Stop,-15.0
down,2026-01-29 17:28:00+00:00,5363.68,5378.68,5314.59,2026-01-29 18:42:00+00:00,2026-01-29 17:56:00+00:00,5314.59,Target,49.090000000000146
down,2026-01-29 18:01:00+00:00,5344.27,5359.27,5307.55,2026-01-29 19:07:00+00:00,2026-01-29 18:13:00+00:00,5359.27,Stop,-15.0
down,2026-01-29 18:33:00+00:00,5351.05,5366.05,5261.62,2026-01-29 21:45:00+00:00,2026-01-29 20:46:00+00:00,5366.05,Stop,-15.0
down,2026-01-29 20:47:00+00:00,5367.05,5382.05,5336.19,2026-01-29 21:49:00+00:00,2026-01-29 20:50:00+00:00,5382.05,Stop,-15.0
down,2026-01-29 20:52:00+00:00,5394.8,5409.8,5355.38,2026-01-29 22:24:00+00:00,2026-01-29 21:25:00+00:00,5409.8,Stop,-15.0
down,2026-01-29 21:27:00+00:00,5414.86,5429.86,5382.4,2026-01-29 22:29:00+00:00,2026-01-29 21:42:00+00:00,5393.03,Reverse,21.829999999999927
up,2026-01-29 21:43:00+00:00,5395.45,5380.45,5425.45,2026-01-29 22:43:00+00:00,2026-01-29 21:44:00+00:00,5380.45,Stop,-15.0
down,2026-01-29 21:47:00+00:00,5396.59,5411.59,5346.83,2026-01-29 22:57:00+00:00,2026-01-29 23:01:00+00:00,5405.65,Timeout,-9.05999999999949
down,2026-01-29 23:10:00+00:00,5437.41,5452.41,5388.17,2026-01-30 00:16:00+00:00,2026-01-29 23:17:00+00:00,5388.17,Target,49.23999999999978
down,2026-01-29 23:19:00+00:00,5398.55,5413.55,5368.55,2026-01-30 00:24:00+00:00,2026-01-29 23:26:00+00:00,5413.55,Stop,-15.0
down,2026-01-30 00:08:00+00:00,5447.31,5462.31,5413.46,2026-01-30 01:12:00+00:00,2026-01-30 00:30:00+00:00,5413.46,Target,33.850000000000364
down,2026-01-30 00:32:00+00:00,5424.1,5439.1,5336.5,2026-01-30 02:10:00+00:00,2026-01-30 01:11:00+00:00,5336.5,Target,87.60000000000036
down,2026-01-30 01:12:00+00:00,5330.15,5345.15,5300.15,2026-01-30 02:12:00+00:00,2026-01-30 01:12:00+00:00,5345.15,Stop,-15.0
down,2026-01-30 01:13:00+00:00,5343.88,5358.88,5280.5,2026-01-30 02:26:00+00:00,2026-01-30 01:27:00+00:00,5358.88,Stop,-15.0
down,2026-01-30 01:28:00+00:00,5360.68,5375.68,5318.0,2026-01-30 02:42:00+00:00,2026-01-30 01:43:00+00:00,5357.82,Reverse,2.860000000000582
up,2026-01-30 01:44:00+00:00,5359.16,5344.16,5389.16,2026-01-30 02:44:00+00:00,2026-01-30 01:45:00+00:00,5344.16,Stop,-15.0
up,2026-01-30 01:47:00+00:00,5331.44,5316.44,5374.57,2026-01-30 02:56:00+00:00,2026-01-30 01:57:00+00:00,5316.44,Stop,-15.0
up,2026-01-30 01:58:00+00:00,5313.85,5298.85,5343.85,2026-01-30 02:58:00+00:00,2026-01-30 01:59:00+00:00,5298.85,Stop,-15.0
up,2026-01-30 02:00:00+00:00,5302.28,5287.28,5332.28,2026-01-30 03:00:00+00:00,2026-01-30 02:00:00+00:00,5287.28,Stop,-15.0
up,2026-01-30 02:01:00+00:00,5298.35,5283.35,5341.17,2026-01-30 03:03:00+00:00,2026-01-30 02:04:00+00:00,5297.29,Reverse,-1.0600000000004002
down,2026-01-30 02:05:00+00:00,5295.57,5310.57,5265.57,2026-01-30 03:05:00+00:00,2026-01-30 02:05:00+00:00,5291.45,Reverse,4.119999999999891
up,2026-01-30 02:06:00+00:00,5293.65,5278.65,5331.5,2026-01-30 03:08:00+00:00,2026-01-30 02:09:00+00:00,5278.65,Stop,-15.0
up,2026-01-30 02:10:00+00:00,5275.15,5260.15,5305.15,2026-01-30 03:10:00+00:00,2026-01-30 02:10:00+00:00,5260.15,Stop,-15.0
up,2026-01-30 02:13:00+00:00,5222.82,5207.82,5252.82,2026-01-30 03:13:00+00:00,2026-01-30 02:14:00+00:00,5207.82,Stop,-15.0
up,2026-01-30 02:15:00+00:00,5214.23,5199.23,5244.23,2026-01-30 03:15:00+00:00,2026-01-30 02:15:00+00:00,5199.23,Stop,-15.0
down,2026-01-30 02:23:00+00:00,5134.5,5149.5,5104.5,2026-01-30 03:23:00+00:00,2026-01-30 02:24:00+00:00,5149.5,Stop,-15.0
down,2026-01-30 02:25:00+00:00,5161.75,5176.75,5131.75,2026-01-30 03:25:00+00:00,2026-01-30 02:25:00+00:00,5176.75,Stop,-15.0
down,2026-01-30 02:31:00+00:00,5172.4,5187.4,5142.4,2026-01-30 03:31:00+00:00,2026-01-30 02:32:00+00:00,5142.4,Target,30.0
down,2026-01-30 03:01:00+00:00,5218.2,5233.2,5188.2,2026-01-30 04:01:00+00:00,2026-01-30 03:02:00+00:00,5213.57,Reverse,4.630000000000109
up,2026-01-30 03:03:00+00:00,5216.35,5201.35,5246.35,2026-01-30 04:03:00+00:00,2026-01-30 03:03:00+00:00,5201.35,Stop,-15.0
up,2026-01-30 03:04:00+00:00,5207.03,5192.03,5237.95,2026-01-30 04:04:00+00:00,2026-01-30 03:05:00+00:00,5192.03,Stop,-15.0
up,2026-01-30 03:06:00+00:00,5191.46,5176.46,5234.7,2026-01-30 04:09:00+00:00,2026-01-30 03:11:00+00:00,5194.9,Reverse,3.4399999999996
down,2026-01-30 03:12:00+00:00,5192.25,5207.25,5162.25,2026-01-30 04:12:00+00:00,2026-01-30 03:15:00+00:00,5190.5,Reverse,1.75
up,2026-01-30 03:16:00+00:00,5192.3,5177.3,5224.05,2026-01-30 04:19:00+00:00,2026-01-30 03:21:00+00:00,5177.3,Stop,-15.0
up,2026-01-30 03:22:00+00:00,5184.2,5169.2,5229.23,2026-01-30 04:29:00+00:00,2026-01-30 03:39:00+00:00,5169.2,Stop,-15.0
down,2026-01-30 04:05:00+00:00,5209.05,5224.05,5179.05,2026-01-30 05:05:00+00:00,2026-01-30 04:07:00+00:00,5224.05,Stop,-15.0
down,2026-01-30 04:08:00+00:00,5218.7,5233.7,5177.58,2026-01-30 05:55:00+00:00,2026-01-30 05:16:00+00:00,5233.7,Stop,-15.0
down,2026-01-30 05:17:00+00:00,5234.96,5249.96,5101.15,2026-01-30 08:19:00+00:00,2026-01-30 07:20:00+00:00,5177.59,Reverse,57.36999999999989
up,2026-01-30 07:21:00+00:00,5179.71,5164.71,5209.71,2026-01-30 08:21:00+00:00,2026-01-30 07:21:00+00:00,5182.14,Reverse,2.430000000000291
down,2026-01-30 07:22:00+00:00,5180.76,5195.76,5150.76,2026-01-30 08:22:00+00:00,2026-01-30 07:22:00+00:00,5182.32,Reverse,-1.5599999999994907
up,2026-01-30 07:23:00+00:00,5183.88,5168.88,5213.88,2026-01-30 08:23:00+00:00,2026-01-30 07:23:00+00:00,5178.54,Reverse,-5.3400000000001455
down,2026-01-30 07:24:00+00:00,5177.0,5192.0,5147.0,2026-01-30 08:24:00+00:00,2026-01-30 07:24:00+00:00,5178.41,Reverse,-1.4099999999998545
up,2026-01-30 07:25:00+00:00,5180.03,5165.03,5210.03,2026-01-30 08:28:00+00:00,2026-01-30 07:31:00+00:00,5165.03,Stop,-15.0
down,2026-01-30 07:32:00+00:00,5163.98,5178.98,5121.25,2026-01-30 08:34:00+00:00,2026-01-30 07:35:00+00:00,5121.25,Target,42.72999999999956
down,2026-01-30 07:36:00+00:00,5132.77,5147.77,5099.67,2026-01-30 08:37:00+00:00,2026-01-30 07:38:00+00:00,5147.77,Stop,-15.0
down,2026-01-30 07:39:00+00:00,5144.3,5159.3,5112.63,2026-01-30 08:44:00+00:00,2026-01-30 07:46:00+00:00,5159.3,Stop,-15.0
down,2026-01-30 07:47:00+00:00,5155.04,5170.04,5118.1,2026-01-30 08:55:00+00:00,2026-01-30 07:56:00+00:00,5170.04,Stop,-15.0
down,2026-01-30 08:00:00+00:00,5180.93,5195.93,5098.19,2026-01-30 09:32:00+00:00,2026-01-30 08:33:00+00:00,5098.19,Target,82.74000000000069
down,2026-01-30 08:34:00+00:00,5060.45,5075.45,5030.45,2026-01-30 09:34:00+00:00,2026-01-30 08:34:00+00:00,5075.45,Stop,-15.0
down,2026-01-30 08:35:00+00:00,5075.85,5090.85,5038.1,2026-01-30 09:36:00+00:00,2026-01-30 08:37:00+00:00,5090.85,Stop,-15.0
down,2026-01-30 08:38:00+00:00,5083.5,5098.5,5053.5,2026-01-30 09:39:00+00:00,2026-01-30 08:40:00+00:00,5098.5,Stop,-15.0
down,2026-01-30 08:41:00+00:00,5102.45,5117.45,5048.86,2026-01-30 09:47:00+00:00,2026-01-30 08:48:00+00:00,5117.45,Stop,-15.0
down,2026-01-30 08:49:00+00:00,5116.06,5131.06,5074.64,2026-01-30 10:01:00+00:00,2026-01-30 09:03:00+00:00,5131.06,Stop,-15.0
down,2026-01-30 09:05:00+00:00,5114.47,5129.47,5084.47,2026-01-30 10:05:00+00:00,2026-01-30 09:07:00+00:00,5084.47,Target,30.0
down,2026-01-30 09:09:00+00:00,5074.0,5089.0,5030.05,2026-01-30 10:11:00+00:00,2026-01-30 09:13:00+00:00,5030.05,Target,43.94999999999982
down,2026-01-30 09:15:00+00:00,5028.35,5043.35,4998.35,2026-01-30 10:15:00+00:00,2026-01-30 09:15:00+00:00,5043.35,Stop,-15.0
down,2026-01-30 09:17:00+00:00,5047.4,5062.4,5017.4,2026-01-30 10:17:00+00:00,2026-01-30 09:17:00+00:00,5062.4,Stop,-15.0
up,2026-01-30 09:22:00+00:00,5069.25,5054.25,5099.25,2026-01-30 10:22:00+00:00,2026-01-30 09:22:00+00:00,5054.25,Stop,-15.0
up,2026-01-30 09:23:00+00:00,5059.37,5044.37,5089.37,2026-01-30 10:23:00+00:00,2026-01-30 09:23:00+00:00,5044.37,Stop,-15.0
up,2026-01-30 09:24:00+00:00,5043.14,5028.14,5075.7,2026-01-30 10:26:00+00:00,2026-01-30 09:28:00+00:00,5028.14,Stop,-15.0
up,2026-01-30 09:30:00+00:00,5029.45,5014.45,5059.45,2026-01-30 10:30:00+00:00,2026-01-30 09:30:00+00:00,5043.45,Reverse,14.0
down,2026-01-30 09:31:00+00:00,5043.34,5058.34,5013.34,2026-01-30 10:31:00+00:00,2026-01-30 09:31:00+00:00,5058.34,Stop,-15.0
down,2026-01-30 09:33:00+00:00,5059.2,5074.2,4964.92,2026-01-30 10:43:00+00:00,2026-01-30 09:45:00+00:00,4964.92,Target,94.27999999999975
down,2026-01-30 09:46:00+00:00,4965.61,4980.61,4935.61,2026-01-30 10:46:00+00:00,2026-01-30 09:47:00+00:00,4980.61,Stop,-15.0
down,2026-01-30 09:48:00+00:00,4989.6,5004.6,4952.69,2026-01-30 10:48:00+00:00,2026-01-30 09:50:00+00:00,4952.69,Target,36.910000000000764
down,2026-01-30 10:13:00+00:00,5032.25,5047.25,5002.25,2026-01-30 11:14:00+00:00,2026-01-30 10:15:00+00:00,5041.49,Reverse,-9.239999999999782
up,2026-01-30 10:16:00+00:00,5044.32,5029.32,5105.06,2026-01-30 11:29:00+00:00,2026-01-30 10:31:00+00:00,5073.77,Reverse,29.450000000000728
down,2026-01-30 10:32:00+00:00,5070.95,5085.95,5027.24,2026-01-30 11:42:00+00:00,2026-01-30 10:43:00+00:00,5085.95,Stop,-15.0
down,2026-01-30 10:44:00+00:00,5086.83,5101.83,5047.85,2026-01-30 11:44:00+00:00,2026-01-30 10:46:00+00:00,5088.28,Reverse,-1.449999999999818
up,2026-01-30 10:47:00+00:00,5090.17,5075.17,5120.17,2026-01-30 11:51:00+00:00,2026-01-30 10:54:00+00:00,5093.74,Reverse,3.569999999999709
down,2026-01-30 10:55:00+00:00,5091.3,5106.3,5056.38,2026-01-30 11:55:00+00:00,2026-01-30 10:58:00+00:00,5106.3,Stop,-15.0
up,2026-01-30 11:00:00+00:00,5119.7,5104.7,5149.7,2026-01-30 12:00:00+00:00,2026-01-30 11:02:00+00:00,5104.7,Stop,-15.0
down,2026-01-30 11:07:00+00:00,5108.5,5123.5,5078.5,2026-01-30 12:07:00+00:00,2026-01-30 11:13:00+00:00,5123.5,Stop,-15.0
up,2026-01-30 11:19:00+00:00,5116.52,5101.52,5154.85,2026-01-30 12:20:00+00:00,2026-01-30 11:32:00+00:00,5124.39,Reverse,7.869999999999891
