side,entry_time,entry_price,stop,target,timeout,target_updates,exit_time,exit_price,exit_reason,pnl
down,2026-01-26 01:37:00+00:00,5081.99,5096.99,5041.04,2026-01-26 03:19:00+00:00,4,2026-01-26 02:20:00+00:00,5077.18,Reverse,4.809999999999491
up,2026-01-26 02:21:00+00:00,5077.04,5062.04,5107.04,2026-01-26 03:21:00+00:00,0,2026-01-26 02:21:00+00:00,5083.51,Reverse,6.470000000000255
down,2026-01-26 02:22:00+00:00,5083.17,5098.17,5053.17,2026-01-26 03:27:00+00:00,0,2026-01-26 02:28:00+00:00,5086.06,Reverse,-2.8900000000003274
up,2026-01-26 02:29:00+00:00,5086.92,5071.92,5116.92,2026-01-26 03:29:00+00:00,0,2026-01-26 02:29:00+00:00,5087.88,Reverse,0.9600000000000364
down,2026-01-26 02:30:00+00:00,5087.59,5102.59,5057.59,2026-01-26 03:30:00+00:00,0,2026-01-26 02:31:00+00:00,5092.15,Reverse,-4.559999999999491
up,2026-01-26 02:32:00+00:00,5092.59,5077.59,5122.59,2026-01-26 03:33:00+00:00,0,2026-01-26 03:00:00+00:00,5077.59,Stop,-15.0
down,2026-01-26 04:58:00+00:00,5071.69,5086.69,5024.0,2026-01-26 07:39:00+00:00,6,2026-01-26 06:42:00+00:00,5086.69,Stop,-15.0
down,2026-01-26 06:43:00+00:00,5089.0,5104.0,5057.02,2026-01-26 07:46:00+00:00,1,2026-01-26 06:47:00+00:00,5104.0,Stop,-15.0
down,2026-01-26 06:48:00+00:00,5107.9,5122.9,5045.73,2026-01-26 08:27:00+00:00,12,2026-01-26 08:27:00+00:00,5097.59,Timeout,10.30999999999949
down,2026-01-26 09:05:00+00:00,5088.76,5103.76,5025.99,2026-01-26 17:04:00+00:00,9,2026-01-26 16:05:00+00:00,5103.76,Stop,-15.0
down,2026-01-26 16:06:00+00:00,5103.0,5118.0,5037.36,2026-01-26 18:02:00+00:00,9,2026-01-26 18:02:00+00:00,5100.57,Timeout,2.430000000000291
down,2026-01-26 18:44:00+00:00,5065.32,5080.32,5034.4,2026-01-26 19:44:00+00:00,1,2026-01-26 18:50:00+00:00,5080.32,Stop,-15.0
down,2026-01-26 18:53:00+00:00,5080.67,5095.67,5029.62,2026-01-26 20:01:00+00:00,7,2026-01-26 19:02:00+00:00,5047.57,Reverse,33.100000000000364
up,2026-01-26 19:03:00+00:00,5048.76,5033.76,5078.76,2026-01-26 20:04:00+00:00,0,2026-01-26 19:05:00+00:00,5049.91,Reverse,1.1499999999996362
down,2026-01-26 19:06:00+00:00,5049.8,5064.8,5010.31,2026-01-26 20:19:00+00:00,4,2026-01-26 19:20:00+00:00,5034.2,Reverse,15.600000000000364
up,2026-01-26 19:21:00+00:00,5034.27,5019.27,5065.49,2026-01-26 20:30:00+00:00,1,2026-01-26 19:31:00+00:00,5038.38,Reverse,4.109999999999673
down,2026-01-26 19:32:00+00:00,5038.11,5053.11,5008.11,2026-01-26 20:34:00+00:00,0,2026-01-26 19:35:00+00:00,5035.35,Reverse,2.759999999999309
up,2026-01-26 19:36:00+00:00,5035.49,5020.49,5065.49,2026-01-26 20:36:00+00:00,0,2026-01-26 19:37:00+00:00,5037.35,Reverse,1.860000000000582
down,2026-01-26 19:38:00+00:00,5036.72,5051.72,5006.72,2026-01-26 20:39:00+00:00,0,2026-01-26 19:40:00+00:00,5033.84,Reverse,2.880000000000109
up,2026-01-26 19:41:00+00:00,5034.09,5019.09,5065.96,2026-01-26 20:47:00+00:00,1,2026-01-26 19:48:00+00:00,5019.09,Stop,-15.0
up,2026-01-26 19:49:00+00:00,5012.68,4997.68,5068.09,2026-01-26 21:03:00+00:00,8,2026-01-26 20:04:00+00:00,5041.8,Reverse,29.11999999999989
down,2026-01-26 20:05:00+00:00,5041.4,5056.4,5011.4,2026-01-26 21:07:00+00:00,0,2026-01-26 20:08:00+00:00,5037.01,Reverse,4.389999999999418
up,2026-01-26 20:09:00+00:00,5037.32,5022.32,5067.32,2026-01-26 21:09:00+00:00,0,2026-01-26 20:09:00+00:00,5042.3,Reverse,4.980000000000473
down,2026-01-26 20:10:00+00:00,5042.01,5057.01,5012.01,2026-01-26 21:24:00+00:00,0,2026-01-26 20:25:00+00:00,5047.68,Reverse,-5.670000000000073
up,2026-01-26 20:26:00+00:00,5047.95,5032.95,5085.23,2026-01-26 21:28:00+00:00,3,2026-01-26 20:29:00+00:00,5056.29,Reverse,8.340000000000146
down,2026-01-26 20:30:00+00:00,5056.45,5071.45,5009.08,2026-01-26 22:09:00+00:00,6,2026-01-26 21:10:00+00:00,5043.55,Reverse,12.899999999999636
up,2026-01-26 21:11:00+00:00,5043.52,5028.52,5076.75,2026-01-26 22:15:00+00:00,1,2026-01-26 21:16:00+00:00,5028.52,Stop,-15.0
up,2026-01-26 21:17:00+00:00,5032.9,5017.9,5063.42,2026-01-26 22:20:00+00:00,1,2026-01-26 21:21:00+00:00,5017.9,Stop,-15.0
up,2026-01-26 21:22:00+00:00,5022.58,5007.58,5054.82,2026-01-26 22:31:00+00:00,1,2026-01-26 21:32:00+00:00,5007.58,Stop,-15.0
up,2026-01-26 21:33:00+00:00,5007.57,4992.57,5040.98,2026-01-26 22:35:00+00:00,2,2026-01-26 21:36:00+00:00,4992.57,Stop,-15.0
up,2026-01-26 21:37:00+00:00,5002.15,4987.15,5044.99,2026-01-26 22:59:00+00:00,4,2026-01-26 23:01:00+00:00,5025.62,Timeout,23.470000000000255
up,2026-01-26 23:02:00+00:00,5025.79,5010.79,5055.79,2026-01-27 00:02:00+00:00,0,2026-01-26 23:02:00+00:00,5021.98,Reverse,-3.8100000000004
down,2026-01-26 23:03:00+00:00,5021.72,5036.72,4991.72,2026-01-27 00:03:00+00:00,0,2026-01-26 23:03:00+00:00,5028.26,Reverse,-6.539999999999964
up,2026-01-26 23:04:00+00:00,5029.27,5014.27,5059.27,2026-01-27 00:04:00+00:00,0,2026-01-26 23:04:00+00:00,5034.92,Reverse,5.649999999999636
down,2026-01-26 23:05:00+00:00,5034.66,5049.66,4999.61,2026-01-27 00:09:00+00:00,1,2026-01-26 23:10:00+00:00,5033.6,Reverse,1.0599999999994907
up,2026-01-26 23:11:00+00:00,5033.74,5018.74,5064.4,2026-01-27 00:12:00+00:00,1,2026-01-26 23:13:00+00:00,5039.67,Reverse,5.930000000000291
down,2026-01-26 23:14:00+00:00,5039.39,5054.39,5009.39,2026-01-27 00:40:00+00:00,0,2026-01-26 23:41:00+00:00,5054.39,Stop,-15.0
down,2026-01-26 23:42:00+00:00,5055.14,5070.14,5025.14,2026-01-27 00:49:00+00:00,0,2026-01-26 23:50:00+00:00,5055.19,Reverse,-0.049999999999272404
up,2026-01-26 23:51:00+00:00,5055.29,5040.29,5085.29,2026-01-27 00:55:00+00:00,0,2026-01-27 00:00:00+00:00,5040.29,Stop,-15.0
up,2026-01-27 00:01:00+00:00,5043.08,5028.08,5082.98,2026-01-27 01:18:00+00:00,5,2026-01-27 00:40:00+00:00,5039.27,Reverse,-3.8099999999994907
down,2026-01-27 00:41:00+00:00,5038.8,5053.8,5000.58,2026-01-27 01:45:00+00:00,3,2026-01-27 00:46:00+00:00,5028.33,Reverse,10.470000000000255
up,2026-01-27 00:47:00+00:00,5028.66,5013.66,5058.66,2026-01-27 01:51:00+00:00,0,2026-01-27 00:52:00+00:00,5013.66,Stop,-15.0
up,2026-01-27 00:53:00+00:00,5018.72,5003.72,5058.35,2026-01-27 01:55:00+00:00,3,2026-01-27 00:56:00+00:00,5030.55,Reverse,11.829999999999927
down,2026-01-27 00:57:00+00:00,5030.24,5045.24,5000.24,2026-01-27 01:58:00+00:00,0,2026-01-27 00:59:00+00:00,5032.81,Reverse,-2.5700000000006185
up,2026-01-27 01:00:00+00:00,5033.06,5018.06,5063.06,2026-01-27 02:03:00+00:00,0,2026-01-27 01:04:00+00:00,5034.44,Reverse,1.3799999999991996
down,2026-01-27 01:05:00+00:00,5034.11,5049.11,5004.11,2026-01-27 02:07:00+00:00,0,2026-01-27 01:08:00+00:00,5049.11,Stop,-15.0
up,2026-01-27 01:09:00+00:00,5048.55,5033.55,5078.55,2026-01-27 02:09:00+00:00,0,2026-01-27 01:10:00+00:00,5050.82,Reverse,2.269999999999527
down,2026-01-27 01:11:00+00:00,5050.67,5065.67,5020.67,2026-01-27 02:12:00+00:00,0,2026-01-27 01:13:00+00:00,5065.67,Stop,-15.0
down,2026-01-27 01:14:00+00:00,5068.0,5083.0,5024.84,2026-01-27 03:01:00+00:00,8,2026-01-27 03:01:00+00:00,5067.97,Timeout,0.02999999999974534
down,2026-01-27 04:54:00+00:00,5066.25,5081.25,5029.66,2026-01-27 06:46:00+00:00,5,2026-01-27 05:47:00+00:00,5081.25,Stop,-15.0
down,2026-01-27 05:48:00+00:00,5080.6,5095.6,5049.16,2026-01-27 08:30:00+00:00,2,2026-01-27 07:31:00+00:00,5095.6,Stop,-15.0
down,2026-01-27 07:32:00+00:00,5093.3,5108.3,5056.19,2026-01-27 08:59:00+00:00,7,2026-01-27 08:59:00+00:00,5079.73,Timeout,13.570000000000618
down,2026-01-27 11:50:00+00:00,5075.66,5090.66,5043.61,2026-01-27 12:50:00+00:00,1,2026-01-27 11:51:00+00:00,5068.33,Reverse,7.329999999999927
up,2026-01-27 11:52:00+00:00,5068.41,5053.41,5098.41,2026-01-27 12:52:00+00:00,0,2026-01-27 11:52:00+00:00,5068.64,Reverse,0.23000000000047294
down,2026-01-27 11:53:00+00:00,5068.5,5083.5,5038.5,2026-01-27 13:30:00+00:00,0,2026-01-27 12:31:00+00:00,5083.5,Stop,-15.0
down,2026-01-27 12:32:00+00:00,5081.81,5096.81,5046.83,2026-01-27 14:34:00+00:00,2,2026-01-27 13:35:00+00:00,5079.07,Reverse,2.740000000000691
up,2026-01-27 13:36:00+00:00,5079.08,5064.08,5109.08,2026-01-27 14:36:00+00:00,0,2026-01-27 13:36:00+00:00,5074.48,Reverse,-4.600000000000364
down,2026-01-27 13:37:00+00:00,5074.3,5089.3,5044.3,2026-01-27 14:37:00+00:00,0,2026-01-27 13:37:00+00:00,5077.76,Reverse,-3.4600000000000364
up,2026-01-27 13:38:00+00:00,5077.96,5062.96,5109.97,2026-01-27 14:41:00+00:00,1,2026-01-27 13:42:00+00:00,5074.33,Reverse,-3.630000000000109
down,2026-01-27 13:43:00+00:00,5073.94,5088.94,5040.71,2026-01-27 14:44:00+00:00,1,2026-01-27 13:45:00+00:00,5078.3,Reverse,-4.360000000000582
up,2026-01-27 13:46:00+00:00,5078.42,5063.42,5108.42,2026-01-27 14:47:00+00:00,0,2026-01-27 13:48:00+00:00,5074.43,Reverse,-3.9899999999997817
down,2026-01-27 13:49:00+00:00,5074.29,5089.29,5042.64,2026-01-27 14:50:00+00:00,1,2026-01-27 13:51:00+00:00,5076.18,Reverse,-1.8900000000003274
up,2026-01-27 13:52:00+00:00,5076.42,5061.42,5106.42,2026-01-27 14:52:00+00:00,0,2026-01-27 13:53:00+00:00,5080.09,Reverse,3.6700000000000728
down,2026-01-27 13:54:00+00:00,5079.93,5094.93,5049.93,2026-01-27 14:54:00+00:00,0,2026-01-27 13:55:00+00:00,5080.01,Reverse,-0.07999999999992724
up,2026-01-27 13:56:00+00:00,5080.43,5065.43,5110.43,2026-01-27 14:58:00+00:00,0,2026-01-27 13:59:00+00:00,5077.5,Reverse,-2.930000000000291
down,2026-01-27 14:00:00+00:00,5077.3,5092.3,5041.89,2026-01-27 15:01:00+00:00,1,2026-01-27 14:02:00+00:00,5070.11,Reverse,7.190000000000509
up,2026-01-27 14:03:00+00:00,5070.29,5055.29,5101.21,2026-01-27 15:03:00+00:00,1,2026-01-27 14:04:00+00:00,5067.89,Reverse,-2.399999999999636
down,2026-01-27 14:05:00+00:00,5067.6,5082.6,5021.45,2026-01-27 15:40:00+00:00,5,2026-01-27 14:41:00+00:00,5078.5,Reverse,-10.899999999999636
up,2026-01-27 14:42:00+00:00,5078.53,5063.53,5108.53,2026-01-27 15:42:00+00:00,0,2026-01-27 14:42:00+00:00,5081.62,Reverse,3.0900000000001455
down,2026-01-27 14:43:00+00:00,5081.14,5096.14,5021.75,2026-01-27 16:34:00+00:00,13,2026-01-27 15:35:00+00:00,5079.31,Reverse,1.8299999999999272
up,2026-01-27 15:36:00+00:00,5079.58,5064.58,5110.0,2026-01-27 16:36:00+00:00,1,2026-01-27 15:37:00+00:00,5083.06,Reverse,3.480000000000473
down,2026-01-27 15:38:00+00:00,5082.7,5097.7,5049.99,2026-01-27 16:40:00+00:00,1,2026-01-27 16:13:00+00:00,5097.7,Stop,-15.0
down,2026-01-27 16:26:00+00:00,5097.45,5112.45,5065.41,2026-01-27 17:28:00+00:00,3,2026-01-27 17:28:00+00:00,5087.69,Timeout,9.760000000000218
down,2026-01-27 17:50:00+00:00,5078.44,5093.44,5046.71,2026-01-27 19:08:00+00:00,1,2026-01-27 18:38:00+00:00,5089.76,Reverse,-11.320000000000618
up,2026-01-27 18:39:00+00:00,5090.18,5075.18,5120.18,2026-01-27 19:59:00+00:00,0,2026-01-27 19:59:00+00:00,5098.8,Timeout,8.61999999999989
up,2026-01-27 20:01:00+00:00,5099.82,5084.82,5171.23,2026-01-27 21:18:00+00:00,9,2026-01-27 20:19:00+00:00,5140.46,Reverse,40.64000000000033
down,2026-01-27 20:20:00+00:00,5140.03,5155.03,5104.27,2026-01-27 21:43:00+00:00,3,2026-01-27 20:44:00+00:00,5142.52,Reverse,-2.490000000000691
up,2026-01-27 20:45:00+00:00,5142.58,5127.58,5172.58,2026-01-27 21:45:00+00:00,0,2026-01-27 20:45:00+00:00,5148.89,Reverse,6.3100000000004
down,2026-01-27 20:46:00+00:00,5148.62,5163.62,5118.62,2026-01-27 21:47:00+00:00,0,2026-01-27 20:48:00+00:00,5163.62,Stop,-15.0
down,2026-01-27 20:49:00+00:00,5163.84,5178.84,5125.42,2026-01-27 21:54:00+00:00,2,2026-01-27 20:55:00+00:00,5178.84,Stop,-15.0
down,2026-01-27 20:56:00+00:00,5179.54,5194.54,5139.47,2026-01-27 22:51:00+00:00,1,2026-01-27 21:52:00+00:00,5175.05,Reverse,4.489999999999782
up,2026-01-27 21:53:00+00:00,5175.43,5160.43,5205.43,2026-01-27 22:53:00+00:00,0,2026-01-27 21:53:00+00:00,5177.74,Reverse,2.3099999999994907
down,2026-01-27 21:54:00+00:00,5177.46,5192.46,5146.44,2026-01-27 22:54:00+00:00,1,2026-01-27 21:55:00+00:00,5178.62,Reverse,-1.1599999999998545
up,2026-01-27 21:56:00+00:00,5178.75,5163.75,5208.75,2026-01-27 22:56:00+00:00,0,2026-01-27 21:56:00+00:00,5179.45,Reverse,0.6999999999998181
down,2026-01-27 21:57:00+00:00,5179.4,5194.4,5149.4,2026-01-27 22:57:00+00:00,0,2026-01-27 21:58:00+00:00,5180.49,Reverse,-1.0900000000001455
up,2026-01-27 21:59:00+00:00,5182.67,5167.67,5212.67,2026-01-27 22:59:00+00:00,0,2026-01-27 23:01:00+00:00,5167.67,Stop,-15.0
up,2026-01-27 23:02:00+00:00,5177.53,5162.53,5207.53,2026-01-28 00:02:00+00:00,0,2026-01-27 23:02:00+00:00,5183.67,Reverse,6.140000000000327
down,2026-01-27 23:03:00+00:00,5181.7,5196.7,5150.33,2026-01-28 00:03:00+00:00,1,2026-01-27 23:04:00+00:00,5181.8,Reverse,-0.1000000000003638
up,2026-01-27 23:05:00+00:00,5183.93,5168.93,5213.93,2026-01-28 00:05:00+00:00,0,2026-01-27 23:05:00+00:00,5180.92,Reverse,-3.0100000000002183
down,2026-01-27 23:06:00+00:00,5178.28,5193.28,5146.03,2026-01-28 00:11:00+00:00,2,2026-01-27 23:12:00+00:00,5173.2,Reverse,5.079999999999927
up,2026-01-27 23:13:00+00:00,5173.52,5158.52,5203.52,2026-01-28 00:13:00+00:00,0,2026-01-27 23:13:00+00:00,5168.85,Reverse,-4.670000000000073
down,2026-01-27 23:14:00+00:00,5168.52,5183.52,5138.52,2026-01-28 00:14:00+00:00,0,2026-01-27 23:14:00+00:00,5171.16,Reverse,-2.639999999999418
up,2026-01-27 23:15:00+00:00,5171.34,5156.34,5201.65,2026-01-28 00:15:00+00:00,1,2026-01-27 23:16:00+00:00,5167.07,Reverse,-4.270000000000437
down,2026-01-27 23:17:00+00:00,5166.73,5181.73,5132.02,2026-01-28 00:35:00+00:00,2,2026-01-27 23:36:00+00:00,5165.25,Reverse,1.4799999999995634
up,2026-01-27 23:37:00+00:00,5165.5,5150.5,5201.09,2026-01-28 00:48:00+00:00,5,2026-01-27 23:49:00+00:00,5171.01,Reverse,5.510000000000218
down,2026-01-27 23:50:00+00:00,5170.61,5185.61,5139.87,2026-01-28 00:53:00+00:00,1,2026-01-27 23:55:00+00:00,5175.53,Reverse,-4.920000000000073
up,2026-01-27 23:56:00+00:00,5175.84,5160.84,5205.84,2026-01-28 00:56:00+00:00,0,2026-01-27 23:56:00+00:00,5173.23,Reverse,-2.610000000000582
down,2026-01-27 23:57:00+00:00,5172.88,5187.88,5132.68,2026-01-28 01:01:00+00:00,1,2026-01-28 00:02:00+00:00,5159.84,Reverse,13.039999999999964
up,2026-01-28 00:03:00+00:00,5160.17,5145.17,5190.17,2026-01-28 01:03:00+00:00,0,2026-01-28 00:03:00+00:00,5162.86,Reverse,2.6899999999996
down,2026-01-28 00:04:00+00:00,5162.43,5177.43,5132.43,2026-01-28 01:04:00+00:00,0,2026-01-28 00:04:00+00:00,5159.78,Reverse,2.6500000000005457
up,2026-01-28 00:05:00+00:00,5160.18,5145.18,5190.18,2026-01-28 01:05:00+00:00,0,2026-01-28 00:05:00+00:00,5161.04,Reverse,0.8599999999996726
down,2026-01-28 00:06:00+00:00,5160.99,5175.99,5130.99,2026-01-28 01:26:00+00:00,0,2026-01-28 00:27:00+00:00,5162.52,Reverse,-1.5300000000006548
up,2026-01-28 00:28:00+00:00,5162.92,5147.92,5192.92,2026-01-28 01:28:00+00:00,0,2026-01-28 00:28:00+00:00,5162.03,Reverse,-0.8900000000003274
down,2026-01-28 00:29:00+00:00,5161.5,5176.5,5131.5,2026-01-28 01:29:00+00:00,0,2026-01-28 00:29:00+00:00,5163.09,Reverse,-1.5900000000001455
up,2026-01-28 00:30:00+00:00,5163.41,5148.41,5193.41,2026-01-28 01:30:00+00:00,0,2026-01-28 00:30:00+00:00,5166.48,Reverse,3.069999999999709
down,2026-01-28 00:31:00+00:00,5166.23,5181.23,5136.23,2026-01-28 01:31:00+00:00,0,2026-01-28 01:03:00+00:00,5181.23,Stop,-15.0
down,2026-01-28 01:04:00+00:00,5186.05,5201.05,5154.47,2026-01-28 02:05:00+00:00,1,2026-01-28 01:06:00+00:00,5195.6,Reverse,-9.550000000000182
up,2026-01-28 01:07:00+00:00,5195.66,5180.66,5225.66,2026-01-28 02:07:00+00:00,0,2026-01-28 01:07:00+00:00,5198.99,Reverse,3.3299999999999272
down,2026-01-28 01:08:00+00:00,5198.74,5213.74,5153.55,2026-01-28 02:40:00+00:00,3,2026-01-28 01:44:00+00:00,5213.74,Stop,-15.0
down,2026-01-28 01:45:00+00:00,5215.24,5230.24,5185.24,2026-01-28 03:39:00+00:00,0,2026-01-28 02:54:00+00:00,5230.24,Stop,-15.0
down,2026-01-28 04:49:00+00:00,5239.39,5254.39,5209.39,2026-01-28 06:04:00+00:00,0,2026-01-28 05:10:00+00:00,5254.39,Stop,-15.0
down,2026-01-28 05:19:00+00:00,5255.57,5270.57,5222.42,2026-01-28 07:51:00+00:00,2,2026-01-28 06:53:00+00:00,5270.57,Stop,-15.0
down,2026-01-28 06:54:00+00:00,5266.92,5281.92,5234.35,2026-01-28 08:14:00+00:00,5,2026-01-28 07:19:00+00:00,5281.92,Stop,-15.0
down,2026-01-28 07:20:00+00:00,5280.07,5295.07,5246.52,2026-01-28 08:55:00+00:00,2,2026-01-28 08:02:00+00:00,5295.07,Stop,-15.0
down,2026-01-28 08:04:00+00:00,5295.97,5310.97,5265.95,2026-01-28 09:04:00+00:00,1,2026-01-28 08:05:00+00:00,5297.91,Reverse,-1.9399999999995998
up,2026-01-28 08:06:00+00:00,5298.2,5283.2,5328.2,2026-01-28 09:06:00+00:00,0,2026-01-28 08:06:00+00:00,5296.58,Reverse,-1.6199999999998909
down,2026-01-28 08:07:00+00:00,5296.25,5311.25,5266.25,2026-01-28 09:07:00+00:00,0,2026-01-28 08:07:00+00:00,5296.44,Reverse,-0.18999999999959982
up,2026-01-28 08:08:00+00:00,5296.77,5281.77,5340.92,2026-01-28 09:32:00+00:00,1,2026-01-28 08:33:00+00:00,5310.49,Reverse,13.719999999999345
down,2026-01-28 08:34:00+00:00,5310.17,5325.17,5280.17,2026-01-28 09:34:00+00:00,0,2026-01-28 08:34:00+00:00,5305.42,Reverse,4.75
up,2026-01-28 08:35:00+00:00,5305.68,5290.68,5335.68,2026-01-28 09:43:00+00:00,0,2026-01-28 08:44:00+00:00,5290.68,Stop,-15.0
up,2026-01-28 08:45:00+00:00,5290.34,5275.34,5320.34,2026-01-28 09:47:00+00:00,0,2026-01-28 08:48:00+00:00,5283.21,Reverse,-7.130000000000109
down,2026-01-28 08:49:00+00:00,5283.1,5298.1,5253.1,2026-01-28 09:49:00+00:00,0,2026-01-28 08:49:00+00:00,5284.48,Reverse,-1.3799999999991996
up,2026-01-28 08:50:00+00:00,5284.72,5269.72,5318.79,2026-01-28 09:52:00+00:00,3,2026-01-28 08:53:00+00:00,5290.83,Reverse,6.109999999999673
down,2026-01-28 08:54:00+00:00,5290.51,5305.51,5260.51,2026-01-28 09:55:00+00:00,0,2026-01-28 08:56:00+00:00,5293.17,Reverse,-2.6599999999998545
up,2026-01-28 08:57:00+00:00,5293.29,5278.29,5325.37,2026-01-28 10:00:00+00:00,2,2026-01-28 09:01:00+00:00,5293.55,Reverse,0.2600000000002183
down,2026-01-28 09:02:00+00:00,5293.24,5308.24,5263.24,2026-01-28 10:02:00+00:00,0,2026-01-28 09:02:00+00:00,5292.14,Reverse,1.0999999999994543
up,2026-01-28 09:03:00+00:00,5292.23,5277.23,5322.23,2026-01-28 10:03:00+00:00,0,2026-01-28 09:12:00+00:00,5284.74,Reverse,-7.489999999999782
down,2026-01-28 09:13:00+00:00,5284.45,5299.45,5242.95,2026-01-28 10:20:00+00:00,4,2026-01-28 09:21:00+00:00,5272.21,Reverse,12.239999999999782
up,2026-01-28 09:22:00+00:00,5272.47,5257.47,5302.47,2026-01-28 10:22:00+00:00,0,2026-01-28 09:22:00+00:00,5270.72,Reverse,-1.75
down,2026-01-28 09:23:00+00:00,5270.34,5285.34,5238.6,2026-01-28 10:24:00+00:00,1,2026-01-28 09:25:00+00:00,5273.77,Reverse,-3.430000000000291
up,2026-01-28 09:26:00+00:00,5274.75,5259.75,5305.8,2026-01-28 10:27:00+00:00,1,2026-01-28 09:28:00+00:00,5279.43,Reverse,4.680000000000291
down,2026-01-28 09:29:00+00:00,5279.14,5294.14,5240.65,2026-01-28 10:35:00+00:00,3,2026-01-28 09:36:00+00:00,5279.26,Reverse,-0.11999999999989086
up,2026-01-28 09:37:00+00:00,5279.59,5264.59,5309.59,2026-01-28 10:37:00+00:00,0,2026-01-28 09:39:00+00:00,5276.1,Reverse,-3.4899999999997817
down,2026-01-28 09:40:00+00:00,5275.78,5290.78,5245.78,2026-01-28 10:40:00+00:00,0,2026-01-28 09:40:00+00:00,5277.02,Reverse,-1.2400000000006912
up,2026-01-28 09:41:00+00:00,5277.41,5262.41,5307.41,2026-01-28 10:58:00+00:00,0,2026-01-28 10:58:00+00:00,5272.97,Timeout,-4.4399999999996
up,2026-01-28 11:01:00+00:00,5265.73,5250.73,5297.8,2026-01-28 12:03:00+00:00,1,2026-01-28 11:04:00+00:00,5250.73,Stop,-15.0
down,2026-01-28 11:05:00+00:00,5243.55,5258.55,5213.55,2026-01-28 12:09:00+00:00,0,2026-01-28 11:10:00+00:00,5258.55,Stop,-15.0
up,2026-01-28 11:11:00+00:00,5259.05,5244.05,5290.7,2026-01-28 12:18:00+00:00,2,2026-01-28 11:19:00+00:00,5254.19,Reverse,-4.860000000000582
down,2026-01-28 11:20:00+00:00,5253.9,5268.9,5218.6,2026-01-28 12:23:00+00:00,2,2026-01-28 11:24:00+00:00,5256.03,Reverse,-2.130000000000109
up,2026-01-28 11:25:00+00:00,5256.16,5241.16,5297.32,2026-01-28 12:53:00+00:00,12,2026-01-28 11:54:00+00:00,5261.71,Reverse,5.550000000000182
down,2026-01-28 11:55:00+00:00,5261.35,5276.35,5231.35,2026-01-28 12:55:00+00:00,0,2026-01-28 12:03:00+00:00,5259.26,Reverse,2.0900000000001455
up,2026-01-28 12:04:00+00:00,5259.61,5244.61,5289.61,2026-01-28 13:04:00+00:00,0,2026-01-28 12:05:00+00:00,5253.87,Reverse,-5.739999999999782
down,2026-01-28 12:06:00+00:00,5253.9,5268.9,5222.89,2026-01-28 13:06:00+00:00,1,2026-01-28 12:07:00+00:00,5256.28,Reverse,-2.380000000000109
up,2026-01-28 12:08:00+00:00,5256.46,5241.46,5286.46,2026-01-28 13:08:00+00:00,0,2026-01-28 12:08:00+00:00,5253.78,Reverse,-2.680000000000291
down,2026-01-28 12:09:00+00:00,5253.69,5268.69,5223.69,2026-01-28 13:09:00+00:00,0,2026-01-28 12:09:00+00:00,5255.41,Reverse,-1.7200000000002547
up,2026-01-28 12:10:00+00:00,5255.5,5240.5,5287.84,2026-01-28 13:11:00+00:00,1,2026-01-28 12:12:00+00:00,5258.31,Reverse,2.8100000000004
down,2026-01-28 12:13:00+00:00,5258.03,5273.03,5228.03,2026-01-28 13:13:00+00:00,0,2026-01-28 12:14:00+00:00,5260.99,Reverse,-2.9600000000000364
up,2026-01-28 12:15:00+00:00,5261.32,5246.32,5297.48,2026-01-28 13:27:00+00:00,6,2026-01-28 12:28:00+00:00,5260.68,Reverse,-0.6399999999994179
down,2026-01-28 12:29:00+00:00,5260.43,5275.43,5230.43,2026-01-28 13:33:00+00:00,0,2026-01-28 12:34:00+00:00,5264.6,Reverse,-4.170000000000073
up,2026-01-28 12:35:00+00:00,5264.48,5249.48,5305.19,2026-01-28 13:57:00+00:00,7,2026-01-28 12:58:00+00:00,5276.25,Reverse,11.770000000000437
down,2026-01-28 12:59:00+00:00,5275.98,5290.98,5245.98,2026-01-28 13:59:00+00:00,0,2026-01-28 12:59:00+00:00,5279.24,Reverse,-3.2600000000002183
up,2026-01-28 13:00:00+00:00,5279.4,5264.4,5315.55,2026-01-28 14:03:00+00:00,3,2026-01-28 13:04:00+00:00,5288.3,Reverse,8.900000000000546
down,2026-01-28 13:05:00+00:00,5287.98,5302.98,5257.98,2026-01-28 14:05:00+00:00,0,2026-01-28 13:05:00+00:00,5284.22,Reverse,3.759999999999309
up,2026-01-28 13:06:00+00:00,5284.55,5269.55,5316.53,2026-01-28 14:10:00+00:00,2,2026-01-28 13:11:00+00:00,5273.58,Reverse,-10.970000000000255
down,2026-01-28 13:12:00+00:00,5273.95,5288.95,5241.47,2026-01-28 14:14:00+00:00,1,2026-01-28 13:15:00+00:00,5277.76,Reverse,-3.8100000000004
up,2026-01-28 13:16:00+00:00,5278.11,5263.11,5308.11,2026-01-28 14:16:00+00:00,0,2026-01-28 13:16:00+00:00,5275.99,Reverse,-2.119999999999891
down,2026-01-28 13:17:00+00:00,5275.72,5290.72,5245.62,2026-01-28 14:19:00+00:00,1,2026-01-28 13:20:00+00:00,5277.11,Reverse,-1.389999999999418
up,2026-01-28 13:21:00+00:00,5277.35,5262.35,5313.35,2026-01-28 14:34:00+00:00,5,2026-01-28 13:35:00+00:00,5269.54,Reverse,-7.8100000000004
